Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",10,3.0,3,13,,,,2.0,,3.0,,7.0,,,,5.0,7,,,2.0,,1.0,82.0
12,"Day, Sam",7,5.0,3,10,3.0,,2.0,4.0,1.0,,2.0,,1.0,,,6.0,4,2.0,3.0,2.0,,,85.0
8,"Fiorini, Brayden",13,4.0,6,19,,1.0,,3.0,1.0,3.0,1.0,6.0,,1.0,,4.0,14,,,1.0,,,81.0
33,"Hall, Aaron",3,,2,5,,,,1.0,,1.0,,1.0,,1.0,,3.0,2,,,1.0,,,78.0
1,"Hanley, Pearce",5,2.0,2,7,,,,1.0,2.0,1.0,,2.0,1.0,2.0,,3.0,3,,,,,,35.0
5,"Harbrow, Jarrod",8,5.0,6,14,,,,,2.0,,,5.0,,2.0,,5.0,10,,,3.0,1.0,,87.0
39,"Holman, Nick",6,5.0,8,14,,,,6.0,,2.0,1.0,2.0,,2.0,,7.0,7,1.0,,2.0,,1.0,87.0
38,"Joyce, Jesse",10,7.0,4,14,,,,3.0,6.0,1.0,,,1.0,,,6.0,8,,,1.0,,,88.0
10,"Kolodjashnij, Kade",16,7.0,6,22,,,,2.0,4.0,3.0,,3.0,,1.0,,4.0,17,,,2.0,,,77.0
19,"Lynch, Tom",9,4.0,2,11,1.0,1.0,,1.0,,3.0,,4.0,2.0,1.0,,8.0,5,2.0,2.0,3.0,,2.0,96.0
25,"Lyons, Jarryd",18,6.0,12,30,2.0,,,10.0,3.0,5.0,7.0,6.0,3.0,,,15.0,15,,2.0,4.0,,,78.0
44,"Macpherson, Darcy",10,3.0,2,12,,,,4.0,1.0,3.0,1.0,1.0,2.0,,,5.0,7,,,,,,84.0
4,"Martin, Jack",13,6.0,8,21,1.0,2.0,,1.0,1.0,2.0,3.0,7.0,2.0,1.0,1.0,15.0,7,3.0,2.0,2.0,,,87.0
17,"May, Steven",10,6.0,5,15,,,,3.0,7.0,,,4.0,1.0,1.0,,6.0,8,,,,,,92.0
11,"Miller, Touk",9,3.0,10,19,,,,6.0,,4.0,5.0,3.0,3.0,1.0,,15.0,4,,,1.0,,1.0,77.0
35,"Rischitelli, Michael",8,4.0,1,9,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,10,,,2.0,,,84.0
6,"Sexton, Alex",9,3.0,3,12,3.0,,,,,2.0,,,,,,1.0,11,,1.0,1.0,,,82.0
24,"Swallow, David",14,4.0,7,21,,,,6.0,3.0,3.0,2.0,6.0,1.0,3.0,,8.0,13,,,,1.0,1.0,79.0
16,"Thompson, Rory",11,6.0,2,13,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,4.0,8,,,4.0,,,90.0
14,"Weller, Lachie",14,7.0,5,19,,2.0,,1.0,4.0,4.0,4.0,3.0,,,,4.0,14,,,1.0,,,82.0
28,"Witts, Jarrod",8,3.0,3,11,,,27.0,,,,1.0,4.0,1.0,1.0,,3.0,6,,1.0,2.0,,,82.0
15,"Young, Aaron",9,2.0,4,13,,2.0,,3.0,,3.0,1.0,5.0,2.0,2.0,,8.0,5,,,,,,85.0
Totals,Totals,220,95.0,104,324,10.0,8.0,29.0,59.0,39.0,46.0,29.0,72.0,22.0,21.0,1.0,135.0,185,8.0,11.0,34.0,2.0,6.0,
Opposition,Opposition,232,105.0,155,387,13.0,18.0,38.0,53.0,34.0,59.0,37.0,55.0,21.0,22.0,5.0,154.0,231,10.0,16.0,44.0,4.0,11.0,
