Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",12,2,11,23,,,,3.0,7.0,,,4.0,1.0,1.0,,9.0,13.0,1.0,,2.0,2.0,,100.0
9,"Campbell, Wayne",10,7,12,22,1,,,,1.0,5.0,2.0,,2.0,,,7.0,14.0,,1.0,2.0,,1.0,60.0
6,"Chaffey, Mark",6,3,3,9,,,,4.0,,,2.0,,,,,2.0,6.0,,,1.0,,,88.0
24,"Coughlan, Mark",12,6,10,22,,1.0,,4.0,1.0,4.0,4.0,3.0,,2.0,,7.0,13.0,,2.0,,,2.0,74.0
3,"Deledio, Brett",9,1,6,15,2,,,2.0,,7.0,1.0,2.0,2.0,,,7.0,9.0,,,1.0,1.0,1.0,100.0
41,"Foley, Nathan",3,1,7,10,,,,2.0,,2.0,2.0,2.0,2.0,2.0,,8.0,5.0,,,,,,43.0
34,"Graham, Mark",16,6,4,20,,,1.0,2.0,4.0,1.0,,4.0,2.0,1.0,,9.0,9.0,1.0,,9.0,,,100.0
20,"Hall, Ray",4,1,4,8,,,,1.0,2.0,,,2.0,,,,2.0,6.0,1.0,,1.0,,,79.0
1,"Hilton, Rory",9,2,1,10,,,,2.0,,2.0,,4.0,1.0,2.0,,4.0,7.0,,,,,1.0,83.0
31,"Hyde, Chris",13,8,9,22,1,,,3.0,1.0,1.0,2.0,2.0,3.0,,2.0,6.0,16.0,,,1.0,,,85.0
17,"Johnson, Kane",16,6,3,19,,,,4.0,3.0,7.0,2.0,2.0,2.0,1.0,,2.0,17.0,,1.0,2.0,2.0,,100.0
13,"Knobel, Trent",5,2,4,9,,,15.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,,5.0,4.0,,,1.0,,,45.0
27,"Krakouer, Andrew",1,1,4,5,,,,11.0,1.0,,,2.0,1.0,1.0,,2.0,3.0,,,1.0,,,96.0
40,"Moore, Kelvin",4,1,1,5,,,,1.0,2.0,,,1.0,,,,1.0,4.0,,,1.0,,,63.0
35,"Newman, Chris",12,4,5,17,,,,3.0,7.0,1.0,,4.0,2.0,,,5.0,10.0,1.0,,1.0,1.0,,100.0
15,"Pettifer, Kayne",7,5,1,8,1,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,3.0,6.0,,1.0,1.0,1.0,1.0,60.0
12,"Richardson, Matthew",15,9,1,16,4,1.0,,4.0,,5.0,2.0,7.0,1.0,1.0,,5.0,11.0,,5.0,1.0,,,100.0
5,"Simmonds, Troy",5,1,5,10,1,,6.0,2.0,1.0,,2.0,,3.0,,,7.0,3.0,,1.0,1.0,,,79.0
10,"Stafford, Greg",4,1,2,6,,1.0,5.0,,1.0,,2.0,,1.0,,,4.0,2.0,,,,,,65.0
36,"Thursfield, Will",3,3,8,11,,,,2.0,2.0,,,,1.0,,,8.0,4.0,1.0,,5.0,,,98.0
32,"Tivendale, Greg",12,5,5,17,1,1.0,,5.0,2.0,3.0,2.0,1.0,,1.0,,4.0,14.0,,2.0,1.0,,1.0,87.0
21,"Tuck, Shane",17,8,10,27,1,,4.0,3.0,4.0,6.0,4.0,3.0,2.0,,,13.0,15.0,2.0,1.0,,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,83,116,311,12,11.0,31.0,61.0,41.0,49.0,32.0,48.0,29.0,16.0,2.0,120.0,191.0,7.0,14.0,32.0,7.0,7.0,
Opposition,Opposition,180,86,125,305,14,12.0,33.0,45.0,40.0,53.0,34.0,46.0,16.0,29.0,4.0,99.0,197.0,11.0,13.0,42.0,16.0,9.0,
