Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bolton, Mark",5,2,5,10,,,,1.0,1.0,,2.0,1.0,2.0,1.0,,9.0,2.0,2.0,1.0,6.0,,,90.0
16,"Bradley, Kepler",7,6,8,15,,,,1.0,2.0,,1.0,1.0,1.0,,,8.0,7.0,,,6.0,1.0,,100.0
2,"Dyson, Ricky",11,2,7,18,,,,1.0,3.0,1.0,3.0,1.0,,,,6.0,10.0,,,2.0,1.0,,100.0
31,"Fletcher, Dustin",9,5,1,10,,,,2.0,8.0,1.0,,,,,,4.0,5.0,2.0,,7.0,,,79.0
3,"Henneman, Aaron",2,,,2,,,3.0,1.0,,1.0,2.0,,1.0,,,2.0,,,,2.0,,,40.0
19,"Hille, David",3,2,7,10,1,,22.0,1.0,,1.0,6.0,2.0,,,,8.0,2.0,1.0,1.0,1.0,,,88.0
5,"Hird, James",14,3,2,16,1,,,1.0,1.0,6.0,6.0,3.0,3.0,3.0,,10.0,5.0,1.0,1.0,,,1.0,96.0
14,"Johnson, Jason",11,4,8,19,,,,5.0,,3.0,3.0,2.0,1.0,1.0,,10.0,8.0,,,,,,90.0
1,"Johnson, Mark",7,2,4,11,,1.0,1.0,7.0,2.0,3.0,,1.0,2.0,1.0,,3.0,8.0,,1.0,,,,100.0
18,"Lloyd, Matthew",12,8,,12,4,2.0,,1.0,,4.0,,2.0,4.0,1.0,,7.0,5.0,3.0,4.0,1.0,,,100.0
41,"Lovett, Andrew",11,2,,11,2,,,,1.0,2.0,,2.0,,1.0,,4.0,7.0,,,1.0,2.0,,89.0
42,"Lovett-Murray, Nathan",8,2,11,19,,,,2.0,4.0,1.0,1.0,5.0,1.0,2.0,,9.0,12.0,,,7.0,1.0,,100.0
25,"Lucas, Scott",9,3,2,11,2,2.0,,2.0,,4.0,,2.0,3.0,2.0,,5.0,6.0,1.0,2.0,,,1.0,100.0
6,"Monfries, Angus",3,1,4,7,1,1.0,,1.0,,,,,1.0,,,3.0,3.0,,,1.0,,,47.0
28,"Murphy, Justin",2,2,3,5,,,,,1.0,,1.0,,,,,2.0,3.0,,1.0,,,,55.0
11,"Peverill, Damien",7,2,12,19,1,,,2.0,3.0,,1.0,3.0,3.0,,,10.0,10.0,,,1.0,,,78.0
20,"Richards, Ted",7,6,5,12,1,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,9.0,,1.0,4.0,,1.0,86.0
43,"Rioli, Dean",3,,2,5,,,1.0,1.0,,2.0,,,1.0,,,4.0,3.0,,,2.0,,,48.0
34,"Slattery, Henry",5,1,5,10,1,,,2.0,,1.0,1.0,2.0,,,,3.0,7.0,,,1.0,,,78.0
24,"Stanton, Brent",20,4,4,24,,,,3.0,4.0,3.0,1.0,4.0,1.0,,1.0,5.0,19.0,,,3.0,,2.0,89.0
12,"Welsh, Andrew",15,9,5,20,,,,,3.0,2.0,2.0,2.0,,1.0,,5.0,15.0,,,5.0,1.0,,100.0
8,"Winderlich, Jason",4,1,2,6,1,,,3.0,1.0,3.0,2.0,,,,,2.0,4.0,,,,3.0,,48.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,67,97,272,15,8.0,27.0,38.0,34.0,39.0,33.0,35.0,24.0,15.0,1.0,121.0,150.0,10.0,12.0,50.0,9.0,5.0,
Opposition,Opposition,184,72,102,286,18,10.0,33.0,46.0,24.0,49.0,34.0,34.0,16.0,24.0,5.0,135.0,153.0,14.0,22.0,40.0,12.0,10.0,
