Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 184d,172 (78-1-93 45.64%),33 (0.19),90 (45-1-44 50.56%),10 (0.11)
24,"Amiss, Jye",20y 284d,33 (16-0-17 48.48%),57 (1.73),←,
41,"Banfield, Bailey",26y 74d,84 (39-1-44 47.02%),52 (0.62),←,
8,"Brayshaw, Andrew",24y 184d,132 (61-1-70 46.59%),45 (0.34),←,
5,"Chapman, Heath",22y 100d,29 (17-1-11 60.34%),1 (0.03),←,
6,"Clark, Jordan",23y 207d,88 (52-1-35 59.66%),19 (0.22),56 (31-1-24 56.25%),4 (0.07)
37,"Draper, Josh",20y 91d,8 (4-0-4 50.00%),,←,
18,"Emmett, Tom",22y 162d,11 (6-0-5 54.55%),8 (0.73),←,
32,"Frederick, Michael",23y 359d,65 (38-1-26 59.23%),70 (1.08),←,
7,"Fyfe, Nat",32y 235d,227 (119-2-106 52.86%),175 (0.77),←,
9,"Jackson, Luke",22y 224d,84 (52-1-31 62.50%),60 (0.71),32 (15-0-17 46.88%),30 (0.94)
44,"Johnson, Matthew",21y 55d,27 (12-0-15 44.44%),6 (0.22),←,
2,"OMeara, Jaeger",30y 77d,172 (76-2-94 44.77%),77 (0.45),29 (13-0-16 44.83%),7 (0.24)
25,"Pearce, Alex",28y 336d,116 (55-1-60 47.84%),4 (0.03),←,
13,"Ryan, Luke",28y 94d,141 (66-1-74 47.16%),3 (0.02),←,
3,"Serong, Caleb",23y 91d,89 (46-1-42 52.25%),19 (0.21),←,
14,"Sharp, Jeremy",22y 271d,32 (13-0-19 40.63%),13 (0.41),9 (5-0-4 55.56%),6 (0.67)
39,"Switkowski, Sam",27y 172d,74 (37-0-37 50.00%),46 (0.62),←,
35,"Treacy, Josh",21y 280d,45 (25-0-20 55.56%),48 (1.07),←,
38,"Voss, Patrick",20y 316d,2 (1-0-1 50.00%),1 (0.50),←,
31,"Walker, Brandon",21y 206d,53 (30-1-22 57.55%),2 (0.04),←,
10,"Walters, Michael",33y 124d,231 (116-2-113 50.65%),356 (1.54),←,
26,"Young, Hayden",23y 29d,66 (34-1-31 52.27%),5 (0.08),←,
Totals,Totals,24y 292d,1981 (993-18-970 50.13%),1100 (0.56),,
C,"Longmuir, Justin",43y 110d,93 (46-1-46 50.00%),,←,
