Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",27y 324d,193 (131-1-61 68.13%),83 (0.43),51 (41-1-9 81.37%),25 (0.49)
17,"Beams, Dayne",22y 61d,61 (46-2-13 77.05%),62 (1.02),←,
11,"Blair, Jarryd",21y 365d,39 (32-1-6 83.33%),38 (0.97),←,
9,"Clarke, Martin",24y 152d,49 (27-0-22 55.10%),16 (0.33),←,
32,"Cloke, Travis",25y 39d,152 (97-2-53 64.47%),230 (1.51),←,
31,"Dawes, Chris",23y 333d,51 (40-1-10 79.41%),68 (1.33),←,
1,"Fasolo, Alex",19y 310d,16 (12-0-4 75.00%),21 (1.31),←,
6,"Goldsack, Tyson",24y 327d,72 (47-0-25 65.28%),8 (0.11),←,
18,"Jolly, Darren",30y 159d,211 (121-4-86 58.29%),109 (0.52),45 (35-2-8 80.00%),39 (0.87)
23,"Keeffe, Lachlan",21y 365d,8 (6-0-2 75.00%),4 (0.50),←,
8,"Lumumba, Heritier",25y 150d,138 (92-2-44 67.39%),15 (0.11),←,
5,"Maxwell, Nick",28y 315d,160 (100-2-58 63.13%),26 (0.16),←,
10,"Pendlebury, Scott",24y 97d,130 (87-2-41 67.69%),86 (0.66),←,
20,"Reid, Ben",22y 350d,56 (39-2-15 71.43%),4 (0.07),←,
39,"Shaw, Heath",26y 138d,135 (86-2-47 64.44%),29 (0.21),←,
22,"Sidebottom, Steele",21y 102d,64 (49-2-13 78.13%),54 (0.84),←,
28,"Sinclair, Ben",20y 195d,7 (4-0-3 57.14%),2 (0.29),←,
36,"Swan, Dane",28y 48d,178 (110-2-66 62.36%),134 (0.75),←,
13,"Thomas, Dale",24y 297d,135 (90-2-43 67.41%),105 (0.78),←,
34,"Toovey, Alan",25y 21d,90 (64-2-24 72.22%),8 (0.09),←,
21,"Wellingham, Sharrod",23y 281d,73 (53-2-18 73.97%),42 (0.58),←,
19,"Wood, Cameron",25y 40d,59 (30-0-29 50.85%),18 (0.31),43 (27-0-16 62.79%),18 (0.42)
Totals,Totals,24y 187d,2077 (1363-31-683 65.62%),1162 (0.56),,
C,"Buckley, Nathan",39y 262d,3 (1-0-2 33.33%),,←,
