Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",22y 306d,10 (4-0-6 40.00%),,←,
9,"Angwin, Ryan",21y 193d,20 (11-0-9 55.00%),2 (0.10),←,
7,"Ash, Lachie",23y 1d,92 (45-1-46 49.46%),6 (0.07),←,
14,"Bedford, Toby",24y 26d,51 (33-0-18 64.71%),28 (0.55),33 (21-0-12 63.64%),19 (0.58)
32,"Briggs, Kieren",24y 260d,40 (24-0-16 60.00%),7 (0.17),←,
46,"Brown, Callum",23y 312d,40 (22-0-18 55.00%),42 (1.05),←,
44,"Buckley, Jack",26y 188d,55 (29-1-25 53.64%),1 (0.02),←,
17,"Callaghan, Finn",21y 57d,39 (20-0-19 51.28%),6 (0.15),←,
16,"Daniels, Brent",25y 105d,96 (53-0-43 55.21%),62 (0.65),←,
12,"Green, Tom",23y 151d,81 (38-1-42 47.53%),31 (0.38),←,
4,"Greene, Toby",30y 271d,228 (108-2-118 47.81%),350 (1.54),←,
35,"Gruzewski, Max",19y 337d,1 (0-0-1 0.00%),2 (2.00),←,
27,"Himmelberg, Harry",28y 45d,166 (90-2-74 54.82%),161 (0.97),←,
23,"Hogan, Jesse",29y 131d,154 (72-0-82 46.75%),308 (2.00),64 (31-0-33 48.44%),138 (2.16)
39,"Idun, Connor",23y 329d,82 (41-1-40 50.61%),,←,
22,"Kelly, Josh",29y 131d,209 (111-3-95 53.83%),136 (0.65),←,
31,"McMullin, Toby",19y 321d,8 (5-0-3 62.50%),1 (0.13),←,
33,"OHalloran, Xavier",23y 347d,60 (30-1-29 50.83%),24 (0.40),←,
20,"Peatling, James",23y 306d,35 (15-0-20 42.86%),13 (0.37),←,
26,"Riccardi, Jake",24y 228d,64 (32-0-32 50.00%),82 (1.28),←,
28,"Thomas, Harvey",18y 319d,14 (8-0-6 57.14%),6 (0.43),←,
8,"Ward, Callan",34y 73d,304 (135-4-165 45.07%),146 (0.48),244 (103-4-137 43.03%),113 (0.46)
6,"Whitfield, Lachie",29y 340d,223 (110-4-109 50.22%),71 (0.32),←,
Totals,Totals,24y 335d,2072 (1036-20-1016 50.00%),1485 (0.72),,
C,"Kingsley, Adam",48y 307d,40 (23-0-17 57.50%),,←,
