Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",27y 165d,193 (72-2-119 37.82%),127 (0.66),←,
13,"Brunton, Neil",25y 236d,59 (7-1-51 12.71%),7 (0.12),←,
26,"Caven, Peter",24y 103d,47 (17-0-30 36.17%),20 (0.43),8 (2-0-6 25.00%),3 (0.38)
42,"Chapman, Wade",18y 236d,8 (1-0-7 12.50%),,←,
28,"Cresswell, Daryn",23y 97d,46 (4-0-42 8.70%),44 (0.96),←,
33,"Direen, Scott",21y 311d,17 (3-0-14 17.65%),7 (0.41),←,
6,"Dunkley, Andrew",26y 59d,52 (7-1-44 14.42%),3 (0.06),←,
37,"Filandia, Peter",24y 105d,32 (11-0-21 34.38%),35 (1.09),19 (4-0-15 21.05%),21 (1.11)
25,"Gray, Troy",21y 182d,27 (3-1-23 12.96%),12 (0.44),←,
39,"Heuskes, Adam",18y 160d,9 (2-0-7 22.22%),1 (0.11),←,
47,"Higgins, Leon",26y 61d,112 (34-2-76 31.25%),74 (0.66),←,
11,"Kappler, Darren",29y 216d,126 (37-0-89 29.37%),103 (0.82),39 (7-0-32 17.95%),52 (1.33)
14,"Kelly, Paul",25y 30d,89 (15-2-72 17.98%),47 (0.53),←,
24,"Kickett, Derek",31y 325d,105 (55-1-49 52.86%),131 (1.25),16 (3-0-13 18.75%),25 (1.56)
3,"Lewis, Dale",25y 115d,81 (14-2-65 18.52%),102 (1.26),←,
16,"McMahon, Gavin",19y 217d,4 (0-0-4 0.00%),,←,
8,"Minton-Connell, Simon",25y 123d,64 (13-0-51 20.31%),216 (3.38),45 (4-0-41 8.89%),166 (3.69)
17,"Mooney, Jason",21y 83d,33 (3-0-30 9.09%),6 (0.18),←,
22,"Rose, Gavin",24y 332d,35 (4-1-30 12.86%),2 (0.06),←,
7,"Seymour, Brad",18y 116d,9 (1-0-8 11.11%),,←,
10,"Watters, Scott",25y 214d,82 (35-2-45 43.90%),24 (0.29),36 (5-0-31 13.89%),11 (0.31)
Totals,Totals,24y 9d,1230 (338-15-877 27.48%),961 (0.78),,
C,"Barassi, Ron",58y 181d,492 (268-4-220 54.88%),,36 (5-0-31 13.89%),
