Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",20y 136d,27 (10-0-17 37.04%),22 (0.81),←,
4,"Clarke, Ryan",23y 25d,56 (21-0-35 37.50%),9 (0.16),16 (4-0-12 25.00%),1 (0.06)
7,"Cunningham, Harry",26y 219d,119 (73-0-46 61.34%),48 (0.40),←,
34,"Dawson, Jordan",23y 94d,31 (12-0-19 38.71%),20 (0.65),←,
13,"Florent, Oliver",21y 356d,59 (28-0-31 47.46%),20 (0.34),←,
42,"Fox, Robbie",27y 87d,27 (9-0-18 33.33%),8 (0.30),←,
15,"Gray, Sam",28y 162d,101 (55-0-46 54.46%),84 (0.83),5 (2-0-3 40.00%),1 (0.20)
9,"Hayward, Will",21y 260d,59 (31-0-28 52.54%),65 (1.10),←,
5,"Heeney, Isaac",24y 68d,108 (66-0-42 61.11%),112 (1.04),←,
29,"Hewett, George",24y 196d,98 (57-0-41 58.16%),32 (0.33),←,
12,"Kennedy, Josh",32y 22d,252 (154-2-96 61.51%),150 (0.60),239 (149-2-88 62.76%),146 (0.61)
44,"Lloyd, Jake",26y 296d,143 (90-0-53 62.94%),30 (0.21),←,
41,"McLean, Hayden",21y 174d,8 (1-0-7 12.50%),3 (0.38),←,
14,"Mills, Callum",23y 101d,83 (46-0-37 55.42%),3 (0.04),←,
38,"ORiordan, Colin",24y 274d,20 (8-0-12 40.00%),1 (0.05),←,
11,"Papley, Tom",23y 365d,88 (52-0-36 59.09%),133 (1.51),←,
26,"Parker, Luke",27y 261d,201 (126-1-74 62.94%),156 (0.78),←,
24,"Rampe, Dane",30y 40d,165 (105-1-59 63.94%),6 (0.04),←,
8,"Rowbottom, James",19y 297d,18 (6-0-12 33.33%),6 (0.33),←,
3,"Stephens, Dylan",19y 186d,1 (0-0-1 0.00%),,←,
33,"Stoddart, Ryley",20y 271d,5 (2-0-3 40.00%),1 (0.20),←,
1,"Warner, Chad",19y 54d,1 (0-0-1 0.00%),,←,
Totals,Totals,24y 46d,1670 (952-4-714 57.01%),909 (0.54),,
C,"Longmire, John",49y 194d,224 (141-2-81 63.39%),,←,
