Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 298d,183 (102-0-81 55.74%),70 (0.38),59 (29-0-30 49.15%),15 (0.25)
37,"Barrass, Tom",29y 248d,163 (77-1-85 47.55%),1 (0.01),13 (8-0-5 61.54%),
24,"Battle, Josh",26y 285d,137 (69-0-68 50.36%),30 (0.22),14 (9-0-5 64.29%),
30,"Butler, Sam",22y 123d,21 (7-0-14 33.33%),12 (0.57),←,
18,"Chol, Mabior",28y 135d,98 (54-1-43 55.61%),140 (1.43),37 (22-0-15 59.46%),62 (1.68)
16,"DAmbrosio, Massimo",22y 8d,54 (33-0-21 61.11%),15 (0.28),38 (24-0-14 63.16%),10 (0.26)
33,"Ginnivan, Jack",22y 186d,78 (54-0-24 69.23%),101 (1.29),36 (23-0-13 63.89%),43 (1.19)
19,"Gunston, Jack",33y 240d,271 (166-1-104 61.44%),509 (1.88),240 (150-1-89 62.71%),467 (1.95)
15,"Hardwick, Blake",28y 128d,186 (87-2-97 47.31%),32 (0.17),←,
44,"Hustwaite, Henry",20y 328d,10 (5-0-5 50.00%),2 (0.20),←,
4,"Impey, Jarman",29y 339d,209 (104-0-105 49.76%),64 (0.31),134 (64-0-70 47.76%),30 (0.22)
9,"Jiath, Changkuoth",26y,67 (27-0-40 40.30%),5 (0.07),←,
31,"Macdonald, Connor",22y 151d,78 (37-0-41 47.44%),60 (0.77),←,
17,"Meek, Lloyd",27y 52d,65 (36-0-29 55.38%),20 (0.31),50 (27-0-23 54.00%),17 (0.34)
40,"Mitchell, Seamus",22y 345d,26 (11-0-15 42.31%),,←,
13,"Moore, Dylan",25y 313d,114 (48-1-65 42.54%),121 (1.06),←,
1,"Morrison, Harry",26y 213d,117 (53-1-63 45.73%),28 (0.24),←,
11,"Nash, Conor",26y 320d,108 (50-1-57 46.76%),20 (0.19),←,
3,"Newcombe, Jai",23y 315d,90 (42-2-46 47.78%),39 (0.43),←,
38,"Ramsden, Max",22y 55d,7 (2-0-5 28.57%),1 (0.14),←,
25,"Ward, Josh",21y 300d,55 (24-0-31 43.64%),7 (0.13),←,
34,"Watson, Nick",20y 109d,31 (19-0-12 61.29%),43 (1.39),←,
23,"Weddle, Josh",21y 19d,56 (30-0-26 53.57%),22 (0.39),←,
Totals,Totals,25y 101d,2224 (1137-10-1077 51.12%),1342 (0.60),,
C,"Mitchell, Sam",42y 244d,84 (39-0-45 46.43%),,←,
