Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
40,"Bryan, Chris",25y 199d,28 (9-1-18 33.93%),15 (0.54),12 (6-0-6 50.00%),6 (0.50)
5,"Buckley, Nathan",35y 57d,280 (117-2-161 42.14%),284 (1.01),260 (113-2-145 43.85%),263 (1.01)
17,"Burns, Scott",32y 272d,247 (111-1-135 45.14%),144 (0.58),←,
43,"Clarke, Martin",19y 312d,12 (7-0-5 58.33%),3 (0.25),←,
8,"Clement, James",31y 17d,230 (99-0-131 43.04%),51 (0.22),146 (73-0-73 50.00%),13 (0.09)
32,"Cloke, Travis",20y 200d,55 (29-0-26 52.73%),55 (1.00),←,
1,"Davis, Leon",26y 96d,139 (66-0-73 47.48%),169 (1.22),←,
4,"Didak, Alan",24y 218d,120 (67-0-53 55.83%),171 (1.42),←,
38,"Goldsack, Tyson",20y 122d,17 (9-0-8 52.94%),,←,
24,"Lockyer, Tarkyn",27y 326d,167 (79-0-88 47.31%),90 (0.54),←,
30,"Lumumba, Heritier",20y 310d,36 (21-0-15 58.33%),1 (0.03),←,
27,"Maxwell, Nick",24y 110d,72 (38-0-34 52.78%),16 (0.22),←,
7,"Medhurst, Paul",25y 284d,116 (60-0-56 51.72%),190 (1.64),17 (10-0-7 58.82%),24 (1.41)
11,"OBree, Shane",28y 190d,192 (95-0-97 49.48%),74 (0.39),173 (86-0-87 49.71%),71 (0.41)
10,"Pendlebury, Scott",19y 257d,32 (18-0-14 56.25%),24 (0.75),←,
21,"Richards, Guy",24y 184d,39 (21-0-18 53.85%),3 (0.08),←,
23,"Rocca, Anthony",30y 37d,230 (112-0-118 48.70%),395 (1.72),208 (101-0-107 48.56%),384 (1.85)
2,"Rusling, Sean",20y 350d,16 (10-0-6 62.50%),19 (1.19),←,
39,"Shaw, Heath",21y 298d,53 (29-0-24 54.72%),12 (0.23),←,
36,"Swan, Dane",23y 208d,76 (39-0-37 51.32%),37 (0.49),←,
13,"Thomas, Dale",20y 92d,41 (24-0-17 58.54%),29 (0.71),←,
14,"Wakelin, Shane",33y 40d,232 (111-2-119 48.28%),20 (0.09),138 (70-0-68 50.72%),1 (0.01)
Totals,Totals,25y 124d,2430 (1171-6-1253 48.19%),1802 (0.74),,
C,"Malthouse, Mick",54y 35d,564 (315-4-245 56.21%),,186 (92-0-94 49.46%),
