Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 213d,135 (77-0-58 57.04%),5 (0.04),71 (48-0-23 67.61%),
14,"Bergman, Miles",22y 170d,61 (40-0-21 65.57%),17 (0.28),←,
10,"Boak, Travis",35y 248d,352 (184-1-167 52.41%),204 (0.58),←,
7,"Burgoyne, Jase",20y 265d,16 (7-0-9 43.75%),2 (0.13),←,
3,"Burton, Ryan",27y 65d,143 (86-1-56 60.49%),21 (0.15),96 (61-0-35 63.54%),16 (0.17)
9,"Butters, Zak",23y 210d,97 (60-0-37 61.86%),56 (0.58),←,
33,"Byrne-Jones, Darcy",28y 198d,177 (106-0-71 59.89%),34 (0.19),←,
22,"Dixon, Charlie",33y 195d,207 (108-1-98 52.42%),339 (1.64),142 (89-0-53 62.68%),245 (1.73)
28,"Drew, Willem",25y 187d,85 (53-0-32 62.35%),18 (0.21),←,
6,"Farrell, Kane",25y 19d,75 (47-0-28 62.67%),42 (0.56),←,
11,"Finlayson, Jeremy",28y 56d,112 (65-3-44 59.38%),157 (1.40),46 (29-0-17 63.04%),67 (1.46)
19,"Georgiades, Mitch",22y 190d,50 (32-0-18 64.00%),67 (1.34),←,
18,"Horne-Francis, Jason",20y 289d,43 (21-0-22 48.84%),22 (0.51),26 (19-0-7 73.08%),18 (0.69)
5,"Houston, Dan",26y 329d,150 (95-0-55 63.33%),36 (0.24),←,
34,"Jones, Lachie",21y 362d,39 (22-0-17 56.41%),6 (0.15),←,
4,"Marshall, Todd",25y 180d,101 (67-0-34 66.34%),144 (1.43),←,
41,"McEntee, Jed",23y 50d,35 (22-0-13 62.86%),21 (0.60),←,
44,"Mead, Jackson",22y 188d,22 (12-0-10 54.55%),4 (0.18),←,
27,"Ratugolea, Esava",25y 256d,79 (52-1-26 66.46%),38 (0.48),4 (3-0-1 75.00%),
15,"Rioli, Willie",28y 306d,74 (47-0-27 63.51%),97 (1.31),23 (16-0-7 69.57%),37 (1.61)
1,"Rozee, Connor",24y 74d,110 (69-0-41 62.73%),104 (0.95),←,
13,"Soldo, Ivan",27y 357d,61 (40-2-19 67.21%),27 (0.44),4 (3-0-1 75.00%),4 (1.00)
25,"Zerk-Thatcher, Brandon",25y 224d,55 (27-1-27 50.00%),,4 (3-0-1 75.00%),
Totals,Totals,25y 328d,2279 (1339-10-930 58.75%),1461 (0.64),,
C,"Hinkley, Ken",57y 188d,252 (151-0-101 59.92%),,←,
