Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",13,6,8,21,1,3.0,1.0,2.0,3.0,3.0,3.0,,,,,7.0,16.0,,2.0,1.0,,,82.0
18,"Betts, Eddie",10,2,4,14,2,4.0,,3.0,,1.0,2.0,,,,,5.0,10.0,,2.0,1.0,,,85.0
16,"Brown, Luke",6,2,9,15,,,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,6.0,10.0,1.0,,,,,81.0
23,"Cameron, Charlie",5,2,4,9,,2.0,,8.0,1.0,2.0,,2.0,,1.0,,3.0,8.0,,1.0,1.0,4.0,1.0,81.0
25,"Cheney, Kyle",9,6,3,12,,,,1.0,3.0,,,2.0,,,,3.0,9.0,,,5.0,,,95.0
2,"Crouch, Brad",11,1,9,20,,,,9.0,1.0,4.0,3.0,3.0,,1.0,,9.0,10.0,,,,,,68.0
44,"Crouch, Matt",14,3,18,32,2,,,7.0,3.0,1.0,8.0,2.0,2.0,1.0,3.0,16.0,16.0,,,1.0,,1.0,69.0
26,"Douglas, Richard",10,5,9,19,2,1.0,,2.0,,2.0,2.0,1.0,2.0,1.0,,7.0,13.0,,1.0,5.0,1.0,1.0,78.0
15,"Hartigan, Kyle",4,3,3,7,,,,2.0,3.0,,,1.0,,1.0,,3.0,4.0,,,9.0,,,90.0
24,"Jacobs, Sam",9,4,7,16,,1.0,32.0,,2.0,5.0,2.0,,3.0,,,8.0,7.0,3.0,1.0,6.0,,,85.0
4,"Jenkins, Josh",8,4,2,10,1,2.0,6.0,3.0,,3.0,,1.0,1.0,,,7.0,3.0,1.0,,3.0,,,84.0
29,"Laird, Rory",12,4,8,20,,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,11.0,10.0,1.0,,1.0,,,87.0
6,"Lever, Jake",12,6,6,18,,,,,6.0,1.0,,2.0,,1.0,,7.0,10.0,2.0,,7.0,,,90.0
27,"Lynch, Tom",11,4,16,27,1,2.0,,2.0,,1.0,1.0,4.0,1.0,,,14.0,10.0,,1.0,1.0,,2.0,84.0
31,"Lyons, Jarryd",12,5,7,19,,1.0,,4.0,1.0,3.0,4.0,3.0,,1.0,,7.0,13.0,,1.0,1.0,,,67.0
14,"Mackay, David",15,2,8,23,,1.0,,2.0,3.0,7.0,2.0,3.0,1.0,,,7.0,14.0,,,,2.0,,78.0
41,"McGovern, Mitch",8,7,5,13,1,1.0,,5.0,,3.0,1.0,4.0,2.0,1.0,,6.0,7.0,2.0,1.0,,,1.0,82.0
9,"Sloane, Rory",16,2,14,30,,2.0,1.0,13.0,3.0,4.0,7.0,3.0,2.0,,2.0,19.0,11.0,,,2.0,,,78.0
33,"Smith, Brodie",12,2,5,17,,,,1.0,1.0,7.0,2.0,6.0,1.0,2.0,,8.0,9.0,1.0,,1.0,,,81.0
12,"Talia, Daniel",3,1,6,9,,,,4.0,,,,3.0,,1.0,,3.0,6.0,,,14.0,,,95.0
5,"Thompson, Scott",10,2,14,24,,,,9.0,1.0,4.0,9.0,4.0,1.0,1.0,,15.0,9.0,,,2.0,,,74.0
13,"Walker, Taylor",9,7,3,12,2,2.0,,3.0,,5.0,,1.0,,1.0,,6.0,6.0,2.0,2.0,2.0,1.0,2.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,80,168,387,12,28.0,40.0,85.0,33.0,59.0,48.0,50.0,18.0,15.0,5.0,177.0,211.0,13.0,12.0,63.0,8.0,8.0,
Opposition,Opposition,197,64,130,327,10,7.0,54.0,82.0,38.0,51.0,38.0,62.0,15.0,18.0,1.0,156.0,155.0,11.0,7.0,38.0,1.0,8.0,
