Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
8,"Anderson, Dean",22y 305d,31 (25-0-6 80.65%),36 (1.16),←,
7,"Ayres, Gary",29y 247d,204 (153-1-50 75.25%),47 (0.23),←,
4,"Collins, Andrew",25y 38d,63 (50-0-13 79.37%),13 (0.21),←,
3,"Condon, Anthony",22y 178d,38 (30-0-8 78.95%),13 (0.34),←,
32,"Cooper, Paul",22y 57d,7 (4-0-3 57.14%),,←,
14,"Dear, Greg",27y 46d,107 (86-0-21 80.37%),17 (0.16),←,
13,"Dear, Paul",23y 156d,24 (17-0-7 70.83%),14 (0.58),←,
9,"DiPierdomenico, Robert",32y 28d,232 (165-0-67 71.12%),129 (0.56),←,
1,"Jencke, Ray",24y 69d,62 (47-0-15 75.81%),14 (0.23),←,
34,"Kennedy, John",30y 192d,226 (157-1-68 69.69%),193 (0.85),←,
24,"Langford, Chris",27y 151d,156 (122-1-33 78.53%),27 (0.17),←,
12,"Lawrence, Stephen",21y 41d,14 (10-0-4 71.43%),6 (0.43),←,
31,"Madigan, Greg",20y 129d,10 (6-0-4 60.00%),1 (0.10),←,
20,"Maginness, Scott",23y 304d,45 (39-0-6 86.67%),2 (0.04),←,
35,"Morrissey, James",25y 241d,50 (40-0-10 80.00%),47 (0.94),←,
44,"Platten, John",27y 77d,103 (82-0-21 79.61%),110 (1.07),←,
18,"Pritchard, Darrin",24y 73d,66 (53-0-13 80.30%),28 (0.42),←,
30,"Schwab, Peter",29y 253d,165 (124-1-40 75.45%),37 (0.22),←,
17,"Tuck, Michael",36y 343d,393 (277-1-115 70.61%),315 (0.80),←,
10,"Wittman, Chris",24y 276d,60 (49-0-11 81.67%),58 (0.97),←,
Totals,Totals,26y 14d,2056 (1536-5-515 74.71%),1107 (0.54),,
C,"Jeans, Allan",56y 254d,541 (344-2-195 63.77%),,208 (151-1-56 72.84%),
