Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",5,5.0,13,18,,1.0,,2.0,,3.0,1.0,3,,2.0,,6,11,,1.0,3.0,,1.0,81.0
31,"Ballard, Charlie",4,3.0,4,8,,,,1.0,2.0,,,3,1.0,1.0,,4,5,1.0,,3.0,,,84.0
41,"Brodie, Will",7,2.0,17,24,,,,4.0,1.0,4.0,6.0,4,1.0,,,12,12,,,,1.0,,74.0
32,"Crossley, Brayden",4,2.0,5,9,1.0,1.0,9.0,,,,,5,1.0,4.0,,5,4,2.0,2.0,3.0,,,82.0
5,"Harbrow, Jarrod",22,3.0,3,25,,,,2.0,6.0,5.0,1.0,3,,1.0,,4,19,,,1.0,1.0,1.0,86.0
39,"Holman, Nick",3,1.0,6,9,1.0,1.0,,6.0,1.0,,2.0,4,2.0,4.0,,6,4,,1.0,1.0,,,78.0
38,"Joyce, Jesse",11,4.0,1,12,,,,,6.0,,,5,2.0,1.0,,4,9,,,1.0,,,80.0
23,"Lemmens, Sean",5,2.0,3,8,,1.0,,3.0,2.0,,,3,1.0,3.0,,1,8,,,1.0,,,74.0
25,"Lyons, Jarryd",15,1.0,11,26,,2.0,,7.0,,2.0,7.0,6,,3.0,,12,15,,,1.0,,,74.0
4,"Martin, Jack",9,7.0,13,22,1.0,,,4.0,2.0,1.0,3.0,4,,,,5,16,1.0,2.0,2.0,,,83.0
17,"May, Steven",11,5.0,4,15,,,,,4.0,1.0,,4,1.0,2.0,,7,6,2.0,,8.0,,,91.0
11,"Miller, Touk",7,7.0,17,24,1.0,,,6.0,2.0,2.0,5.0,4,1.0,1.0,,13,11,2.0,,1.0,,,81.0
27,"Powell, Wil",9,5.0,6,15,,,,1.0,2.0,,3.0,3,4.0,1.0,,8,8,,,3.0,,,75.0
35,"Rischitelli, Michael",2,,5,7,,,,,,2.0,1.0,1,,,,3,2,,,2.0,,,72.0
36,"Schoenfeld, Josh",8,6.0,7,15,,2.0,,3.0,1.0,3.0,,2,1.0,,,4,11,,1.0,,,1.0,78.0
6,"Sexton, Alex",9,3.0,6,15,1.0,,,1.0,3.0,3.0,,3,,,,3,12,,,1.0,,1.0,89.0
24,"Swallow, David",2,1.0,12,14,,,,5.0,2.0,1.0,3.0,2,1.0,,,11,4,1.0,,,,1.0,78.0
16,"Thompson, Rory",7,3.0,2,9,,,,2.0,3.0,,,2,,1.0,,5,4,1.0,,8.0,,,100.0
14,"Weller, Lachie",14,5.0,11,25,,,,2.0,3.0,3.0,2.0,4,,,,5,19,,,1.0,1.0,,84.0
28,"Witts, Jarrod",8,7.0,11,19,1.0,1.0,36.0,5.0,4.0,2.0,4.0,5,,2.0,,9,10,1.0,1.0,2.0,,,84.0
30,"Wright, Peter",10,9.0,5,15,1.0,1.0,,2.0,1.0,4.0,,3,,,,2,13,,,2.0,,,86.0
15,"Young, Aaron",9,2.0,7,16,1.0,,,4.0,1.0,1.0,,3,1.0,1.0,,5,11,,,2.0,,,86.0
Totals,Totals,181,83.0,169,350,8.0,10.0,45.0,60.0,46.0,37.0,38.0,76,17.0,27.0,,134,214,11.0,8.0,46.0,3.0,5.0,
Opposition,Opposition,214,101.0,226,440,14.0,11.0,38.0,74.0,23.0,63.0,37.0,59,27.0,17.0,6.0,145,293,7.0,8.0,32.0,16.0,9.0,
