St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
16,"Butler, Dan",26y 70d,104 (60-0-44 57.69%),118 (1.13),59 (29-0-30 49.15%),65 (1.10)
11,"Clark, Hunter",23y 139d,67 (27-1-39 41.04%),8 (0.12),←,
5,"Crouch, Brad",28y 210d,136 (68-0-68 50.00%),48 (0.35),41 (20-0-21 48.78%),14 (0.34)
22,"Higgins, Jack",23y 146d,79 (47-1-31 60.13%),85 (1.08),36 (17-0-19 47.22%),56 (1.56)
8,"Hill, Bradley",29y 34d,210 (126-0-84 60.00%),90 (0.43),61 (32-0-29 52.46%),11 (0.18)
20,"Howard, Dougal",26y 140d,101 (51-0-50 50.50%),15 (0.15),56 (28-0-28 50.00%),1 (0.02)
3,"Jones, Zak",27y 150d,131 (68-0-63 51.91%),34 (0.26),41 (19-0-22 46.34%),11 (0.27)
12,"King, Max",22y 36d,59 (29-0-30 49.15%),107 (1.81),←,
31,"Lienert, Jarrod",28y 7d,33 (20-0-13 60.61%),1 (0.03),10 (7-0-3 70.00%),
21,"Long, Ben",24y 356d,78 (32-1-45 41.67%),30 (0.38),←,
19,"Marshall, Rowan",26y 261d,85 (39-0-46 45.88%),45 (0.53),←,
28,"Membrey, Tim",28y 78d,152 (70-2-80 46.71%),256 (1.68),151 (69-2-80 46.36%),256 (1.70)
24,"Owens, Mitch",18y 322d,6 (2-0-4 33.33%),3 (0.50),←,
33,"Paton, Ben",23y 297d,54 (26-0-28 48.15%),4 (0.07),←,
6,"Ross, Sebastian",29y 97d,180 (72-2-106 40.56%),32 (0.18),←,
43,"Sharman, Cooper",22y 18d,15 (8-0-7 53.33%),13 (0.87),←,
35,"Sinclair, Jack",27y 181d,140 (60-1-79 43.21%),47 (0.34),←,
9,"Steele, Jack",26y 242d,136 (59-1-76 43.75%),53 (0.39),119 (51-1-67 43.28%),44 (0.37)
7,"Wanganeen-Milera, Nasiah",19y 171d,16 (8-0-8 50.00%),1 (0.06),←,
29,"Webster, Jimmy",29y 45d,133 (51-1-81 38.72%),4 (0.03),←,
44,"Wilkie, Callum",26y 155d,84 (41-0-43 48.81%),1 (0.01),←,
17,"Windhager, Marcus",19y 88d,17 (9-0-8 52.94%),3 (0.18),←,
32,"Wood, Mason",28y 333d,93 (47-0-46 50.54%),96 (1.03),28 (17-0-11 60.71%),20 (0.71)
Totals,Totals,25y 171d,2109 (1020-10-1079 48.36%),1094 (0.52),,
C,"Ratten, Brett",51y 32d,187 (94-1-92 50.53%),,67 (34-0-33 50.75%),
