Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",19,8,16,35,1,1.0,,1.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,9.0,27.0,1.0,1.0,1.0,1.0,1.0,80.0
20,"Brogan, Dean",11,8,10,21,,,17.0,4.0,1.0,1.0,5.0,4.0,7.0,4.0,,12.0,9.0,1.0,,3.0,,,72.0
8,"Burgoyne, Shaun",14,4,12,26,1,1.0,,6.0,3.0,5.0,3.0,1.0,,,,7.0,19.0,,,5.0,,4.0,79.0
27,"Carlile, Alipate",7,7,10,17,,,,2.0,3.0,,1.0,5.0,,3.0,,4.0,13.0,,,,,,96.0
1,"Cassisi, Domenic",3,1,12,15,,1.0,,5.0,,1.0,4.0,6.0,,3.0,,8.0,7.0,,,2.0,,,74.0
30,"Chaplin, Troy",7,7,9,16,,,,1.0,6.0,,,3.0,,2.0,,2.0,15.0,,,7.0,1.0,,100.0
35,"Cornes, Chad",9,7,13,22,,,,3.0,2.0,2.0,1.0,2.0,1.0,,,6.0,16.0,2.0,,2.0,,1.0,92.0
18,"Cornes, Kane",10,5,14,24,,,,3.0,,2.0,,3.0,,2.0,,2.0,22.0,,,2.0,,,96.0
41,"Davenport, Jason",5,4,6,11,,,1.0,2.0,,2.0,2.0,4.0,,1.0,,5.0,6.0,,,4.0,,,61.0
17,"Gray, Robbie",12,4,3,15,4,4.0,,2.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,8.0,7.0,,3.0,1.0,,,84.0
22,"Hartlett, Hamish",14,6,9,23,,,,1.0,5.0,2.0,,2.0,2.0,1.0,,6.0,17.0,,,4.0,,,67.0
29,"Krakouer, Nathan",10,2,16,26,,,,2.0,3.0,2.0,2.0,3.0,1.0,,,5.0,19.0,,,3.0,3.0,,80.0
5,"Lade, Brendon",4,2,4,8,,2.0,13.0,2.0,1.0,,2.0,1.0,1.0,,,3.0,5.0,,1.0,2.0,,1.0,62.0
44,"Logan, Tom",4,2,4,8,1,,,3.0,1.0,2.0,,1.0,1.0,1.0,,3.0,5.0,,,2.0,1.0,,87.0
6,"Pearce, Danyle",19,6,8,27,1,,,3.0,1.0,7.0,2.0,2.0,,2.0,,8.0,19.0,,1.0,,5.0,3.0,81.0
15,"Rodan, David",15,4,10,25,2,1.0,,2.0,,5.0,2.0,2.0,1.0,,,7.0,18.0,,,1.0,8.0,1.0,71.0
43,"Salter, Nick",11,6,4,15,2,,,2.0,,4.0,1.0,4.0,,,,5.0,10.0,1.0,2.0,2.0,,,82.0
9,"Surjan, Jacob",11,7,11,22,,,,5.0,4.0,1.0,,3.0,4.0,1.0,,5.0,18.0,,,3.0,,,93.0
21,"Thomas, Matt",1,3,13,14,,,,1.0,,,3.0,,,,,7.0,7.0,1.0,,2.0,,1.0,74.0
28,"Thurstans, Toby",11,5,9,20,,,,2.0,6.0,1.0,,,,,,3.0,16.0,,,4.0,,,97.0
16,"Tredrea, Warren",7,5,2,9,3,1.0,,1.0,,2.0,,2.0,,1.0,,2.0,7.0,,3.0,2.0,,,90.0
39,"Westhoff, Justin",11,5,4,15,3,1.0,1.0,1.0,,3.0,,,1.0,,,8.0,7.0,3.0,3.0,1.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,108,199,414,18,13.0,32.0,54.0,39.0,46.0,33.0,56.0,24.0,26.0,5.0,125.0,289.0,9.0,14.0,53.0,19.0,13.0,
Opposition,Opposition,162,78,221,383,14,19.0,19.0,49.0,22.0,57.0,32.0,55.0,26.0,24.0,1.0,120.0,261.0,5.0,14.0,43.0,11.0,10.0,
