Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Ball, Jason",18,7,7,25,5,,9.0,2.0,,2.0,10.0,,2.0,,3.0,14.0,7.0,3.0,2.0,2.0,,,
21,"Barry, Leo",8,3,5,13,,,,3.0,6.0,,,3.0,1.0,2.0,,4.0,9.0,1.0,,,4.0,,
42,"Bennett, Gerrard",2,1,3,5,1,,2.0,2.0,,,1.0,2.0,,1.0,,4.0,1.0,1.0,,,,,
24,"Bolton, Jude",5,3,3,8,1,1.0,,6.0,,2.0,1.0,,,4.0,,5.0,3.0,1.0,1.0,,,,
8,"Cresswell, Daryn",16,6,8,24,1,2.0,,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,16.0,,,,2.0,,
28,"Crouch, Jared",3,1,7,10,,,,7.0,,2.0,1.0,2.0,1.0,,,8.0,4.0,1.0,,1.0,,,
6,"Dunkley, Andrew",2,3,3,5,,,,2.0,2.0,,,1.0,,2.0,,3.0,3.0,2.0,,,,,
37,"Goodes, Adam",10,3,3,13,,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,5.0,8.0,,,4.0,2.0,,
14,"Kelly, Paul",10,5,6,16,3,,,1.0,,3.0,1.0,2.0,1.0,1.0,,7.0,8.0,1.0,2.0,2.0,,,
41,"Kennelly, Tadhg",4,1,,4,,,,1.0,2.0,,1.0,,,,,1.0,2.0,,,1.0,,,
31,"Kirk, Brett",4,2,4,8,2,,,4.0,,2.0,,,,,,6.0,2.0,,1.0,1.0,,,
4,"Mathews, Ben",10,4,9,19,,,,1.0,4.0,,1.0,5.0,,1.0,,6.0,13.0,,,,2.0,,
11,"Maxfield, Stuart",21,4,2,23,,1.0,,4.0,4.0,10.0,,5.0,1.0,2.0,2.0,4.0,17.0,,,,5.0,,
13,"McPherson, Daniel",16,7,7,23,,,,3.0,2.0,5.0,5.0,1.0,,,,8.0,15.0,,,2.0,,,
23,"Nicks, Matthew",12,6,7,19,,1.0,,3.0,2.0,4.0,,2.0,1.0,1.0,,8.0,9.0,1.0,1.0,1.0,2.0,,
5,"OKeefe, Ryan",4,2,,4,,,,,,3.0,1.0,,,,,2.0,2.0,1.0,,,,,
19,"OLoughlin, Michael",10,4,2,12,1,1.0,,6.0,4.0,1.0,3.0,1.0,1.0,,,6.0,5.0,,1.0,,4.0,,
22,"Saddington, Jason",5,3,7,12,,,,,4.0,,,,1.0,,,8.0,4.0,1.0,,1.0,,,
2,"Schwass, Wayne",7,1,4,11,,,,3.0,1.0,,1.0,2.0,1.0,,,7.0,4.0,,,2.0,1.0,,
7,"Seymour, Brad",12,4,4,16,,,,1.0,7.0,1.0,,1.0,2.0,,,5.0,10.0,1.0,,,,,
1,"Stafford, Greg",1,1,2,3,1,,4.0,2.0,,,,1.0,,1.0,,4.0,,1.0,1.0,1.0,,,
10,"Williams, Paul",12,8,10,22,1,1.0,,5.0,,3.0,,,1.0,1.0,,7.0,16.0,2.0,1.0,1.0,5.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,79,103,295,16,9.0,17.0,59.0,42.0,44.0,30.0,31.0,16.0,17.0,6.0,129.0,158.0,17.0,10.0,19.0,27.0,,
Opposition,Opposition,184,80,104,288,7,14.0,41.0,32.0,26.0,55.0,44.0,18.0,17.0,16.0,,103.0,182.0,9.0,13.0,28.0,3.0,,
