Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
35,"Biglands, Rhett",28y 252d,118 (70-0-48 59.32%),48 (0.41),←,
24,"Burton, Brett",28y 10d,123 (65-0-58 52.85%),156 (1.27),←,
4,"Clarke, Matthew",32y 238d,237 (118-2-117 50.21%),34 (0.14),107 (56-0-51 52.34%),15 (0.14)
11,"Doughty, Michael",26y 282d,83 (53-0-30 63.86%),26 (0.31),←,
9,"Edwards, Tyson",29y 281d,227 (123-0-104 54.19%),144 (0.63),←,
36,"Goodwin, Simon",29y 139d,177 (101-0-76 57.06%),104 (0.59),←,
34,"Hart, Ben",31y 309d,305 (164-1-140 53.93%),45 (0.15),←,
37,"Hentschel, Trent",23y 140d,48 (30-0-18 62.50%),49 (1.02),←,
18,"Johncock, Graham",23y 205d,92 (53-0-39 57.61%),72 (0.78),←,
21,"Knights, Chris",19y 231d,7 (6-0-1 85.71%),,←,
3,"Massie, Kris",25y 349d,92 (52-0-40 56.52%),21 (0.23),49 (26-0-23 53.06%),9 (0.18)
39,"Mattner, Martin",23y 281d,62 (38-0-24 61.29%),11 (0.18),←,
16,"McGregor, Ken",25y 105d,124 (67-0-57 54.03%),73 (0.59),←,
23,"McLeod, Andrew",29y 283d,247 (133-0-114 53.85%),236 (0.96),←,
40,"Porplyzia, Jason",21y 168d,3 (3-0-0 100.00%),6 (2.00),←,
33,"Reilly, Brent",22y 183d,51 (33-0-18 64.71%),21 (0.41),←,
32,"Ricciuto, Mark",30y 340d,291 (149-1-141 51.37%),256 (0.88),←,
25,"Rutten, Ben",22y 351d,43 (30-0-13 69.77%),5 (0.12),←,
12,"Shirley, Robert",25y 339d,82 (47-0-35 57.32%),18 (0.22),←,
27,"Stevens, Scott",24y 119d,40 (15-1-24 38.75%),29 (0.73),15 (5-0-10 33.33%),12 (0.80)
5,"Thompson, Scott",23y 61d,69 (41-0-28 59.42%),49 (0.71),30 (23-0-7 76.67%),32 (1.07)
7,"van Berlo, Nathan",19y 342d,18 (15-0-3 83.33%),2 (0.11),←,
Totals,Totals,25y 327d,2539 (1406-5-1128 55.38%),1405 (0.55),,
C,"Craig, Neil",50y 123d,41 (28-0-13 68.29%),,←,
