Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",4,,1,5,,,,2.0,,2.0,,1.0,2.0,,,2.0,4.0,,,2.0,1.0,1.0,87.0
46,"Castagna, Jason",7,2,5,12,,,,1.0,3.0,1.0,,3.0,,,,4.0,8.0,,,1.0,,,79.0
25,"Chaplin, Troy",8,5,7,15,,,,1.0,2.0,,,,2.0,,,7.0,8.0,1.0,,9.0,,,97.0
3,"Deledio, Brett",8,4,10,18,,1.0,1.0,5.0,3.0,2.0,,3.0,1.0,1.0,,5.0,13.0,,1.0,2.0,,1.0,84.0
10,"Edwards, Shane",4,,8,12,,,,4.0,1.0,2.0,6.0,3.0,1.0,1.0,,9.0,3.0,,,,,,80.0
5,"Ellis, Brandon",13,2,14,27,,,,4.0,2.0,1.0,5.0,2.0,1.0,1.0,,13.0,14.0,,,3.0,2.0,,85.0
32,"Ellis, Corey",9,4,7,16,,,,3.0,5.0,,1.0,2.0,1.0,,,6.0,10.0,1.0,,1.0,,,77.0
24,"Griffiths, Ben",5,4,3,8,1,1.0,7.0,3.0,,,,1.0,2.0,1.0,,8.0,2.0,2.0,2.0,6.0,,,82.0
6,"Grigg, Shaun",14,3,10,24,,,2.0,4.0,3.0,6.0,5.0,5.0,1.0,2.0,,10.0,13.0,,,,,,86.0
16,"Hampson, Shaun",1,3,5,6,,,37.0,3.0,1.0,,,2.0,2.0,2.0,,3.0,3.0,1.0,,3.0,,,82.0
14,"Houli, Bachar",7,1,5,12,,,,5.0,3.0,2.0,,3.0,1.0,,,6.0,6.0,,,2.0,,,90.0
27,"Lloyd, Sam",8,6,4,12,1,,,3.0,,2.0,,1.0,1.0,1.0,,5.0,7.0,1.0,3.0,,,1.0,82.0
4,"Martin, Dustin",15,2,13,28,,,,5.0,2.0,5.0,6.0,1.0,2.0,,,15.0,13.0,1.0,1.0,1.0,,1.0,78.0
33,"McIntosh, Kamdyn",9,4,1,10,,,,4.0,3.0,1.0,,4.0,1.0,1.0,,4.0,5.0,,,4.0,,,90.0
37,"Menadue, Connor",5,2,6,11,,,,3.0,,2.0,4.0,2.0,2.0,,,7.0,4.0,,,1.0,,1.0,66.0
26,"Miles, Anthony",12,2,12,24,2,1.0,,7.0,,5.0,7.0,1.0,3.0,,,12.0,10.0,,1.0,,,,71.0
38,"Morris, Steven",2,1,8,10,,,,4.0,1.0,1.0,,5.0,,2.0,,6.0,4.0,,,4.0,,,82.0
8,"Riewoldt, Jack",11,6,3,14,3,1.0,,,,4.0,1.0,1.0,2.0,1.0,,4.0,11.0,,3.0,1.0,,1.0,96.0
17,"Rioli, Daniel",6,2,5,11,,1.0,,4.0,1.0,2.0,,5.0,1.0,1.0,,4.0,7.0,,1.0,1.0,1.0,1.0,89.0
45,"Short, Jayden",6,3,3,9,2,,,3.0,1.0,1.0,,4.0,1.0,2.0,,2.0,7.0,,1.0,3.0,,1.0,82.0
29,"Vickery, Ty",6,5,1,7,3,2.0,,,,,,2.0,,2.0,,2.0,5.0,1.0,5.0,,,1.0,65.0
1,"Vlastuin, Nick",10,3,6,16,1,1.0,,6.0,1.0,5.0,5.0,1.0,2.0,1.0,,8.0,9.0,1.0,1.0,3.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,64,137,307,13,12.0,47.0,74.0,32.0,44.0,40.0,52.0,29.0,19.0,,142.0,166.0,9.0,19.0,47.0,4.0,9.0,
Opposition,Opposition,223,100,156,379,21,10.0,45.0,76.0,28.0,55.0,40.0,56.0,19.0,29.0,6.0,137.0,239.0,10.0,17.0,50.0,5.0,16.0,
