Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",5,5,9,14,,,,4.0,1.0,3.0,3.0,1,,,,6,9,1.0,,1.0,,,76.0
10,"Boak, Travis",15,2,21,36,1.0,,,1.0,1.0,2.0,8.0,3,1.0,1.0,1.0,15,20,,,,,1.0,77.0
26,"Bonner, Riley",11,3,3,14,,,,1.0,1.0,2.0,,3,,1.0,,5,9,,,2.0,,,84.0
3,"Burton, Ryan",17,5,8,25,,,,4.0,4.0,1.0,,4,1.0,2.0,,8,15,,,5.0,,,80.0
18,"Butters, Zak",5,1,9,14,1.0,,,1.0,,1.0,,1,1.0,,,6,9,,,1.0,,1.0,71.0
33,"Byrne-Jones, Darcy",11,5,6,17,,,,4.0,4.0,4.0,,1,1.0,1.0,,6,11,,,2.0,1.0,,84.0
17,"Clurey, Tom",9,3,2,11,,,,,5.0,,,2,,1.0,,3,10,1.0,,13.0,,,92.0
21,"Duursma, Xavier",10,10,11,21,,,,1.0,3.0,,1.0,3,,,,7,14,1.0,1.0,,1.0,,84.0
24,"Farrell, Kane",6,2,4,10,4.0,1.0,,1.0,,2.0,,3,1.0,1.0,,5,6,1.0,2.0,4.0,,,85.0
9,"Gray, Robbie",9,3,17,26,,,,1.0,1.0,3.0,6.0,3,3.0,1.0,,15,13,,,1.0,,2.0,77.0
46,"Gray, Sam",9,1,9,18,,1.0,,2.0,,3.0,1.0,7,,2.0,,6,11,,,1.0,,,78.0
8,"Hartlett, Hamish",10,5,13,23,,,,3.0,3.0,4.0,,3,1.0,1.0,,5,19,,,2.0,,1.0,84.0
43,"Houston, Dan",14,3,8,22,,1.0,,7.0,1.0,10.0,2.0,4,1.0,2.0,,6,16,1.0,,,,1.0,79.0
32,"Howard, Dougal",2,4,4,6,1.0,,,2.0,,1.0,,3,1.0,2.0,,4,4,,1.0,,,1.0,87.0
42,"Jonas, Tom",11,7,6,17,,,,3.0,6.0,1.0,,3,,1.0,,4,11,,,12.0,,,94.0
40,"Lienert, Jarrod",9,3,8,17,,,,2.0,2.0,,1.0,5,,2.0,,4,11,,,3.0,,,83.0
29,"Lycett, Scott",11,4,6,17,,1.0,21.0,3.0,2.0,4.0,5.0,7,3.0,6.0,,11,7,,1.0,8.0,,,79.0
6,"Motlop, Steven",7,3,9,16,1.0,1.0,,2.0,,2.0,1.0,4,,3.0,,1,15,,,,,1.0,84.0
2,"Powell-Pepper, Sam",5,3,9,14,1.0,,,5.0,1.0,1.0,2.0,2,1.0,1.0,,7,8,,,2.0,,,83.0
20,"Rozee, Connor",10,6,3,13,,1.0,,3.0,1.0,4.0,1.0,3,,2.0,,5,10,,1.0,1.0,,,82.0
4,"Ryder, Paddy",2,4,5,7,2.0,,22.0,2.0,,1.0,,1,,,,7,1,3.0,2.0,4.0,1.0,,78.0
39,"Westhoff, Justin",8,4,10,18,1.0,1.0,,4.0,,1.0,1.0,4,,2.0,,9,9,2.0,3.0,2.0,,2.0,80.0
Totals,Totals,196,86,180,376,12.0,7.0,43.0,56.0,36.0,50.0,32.0,70,15.0,32.0,1.0,145,238,10.0,11.0,64.0,3.0,10.0,
Opposition,Opposition,220,79,186,406,15.0,10.0,31.0,57.0,37.0,52.0,40.0,55,32.0,15.0,5.0,161,250,7.0,11.0,51.0,6.0,10.0,
