Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Atkins, Simon",16,6,7,23,1,,,4.0,,,,,1.0,1.0,,,,,,,,,
18,"Cameron, Leon",19,10,11,30,1,2.0,,,,,,,1.0,,3.0,,,,,,,,
16,"Croft, Matthew",11,5,5,16,,1.0,,,,,,,3.0,1.0,,,,,,,,,
32,"Ellis, Craig",5,3,3,8,,,1.0,2.0,,,,,1.0,,,,,,,,,,
3,"Grant, Chris",14,8,5,19,5,2.0,,2.0,,,,,2.0,2.0,2.0,,,,,,,,
1,"Grgic, Ilija",8,5,5,13,1,2.0,8.0,2.0,,,,,1.0,5.0,,,,,,,,,
37,"Hargraves, Daniel",2,1,3,5,,,,,,,,,,1.0,,,,,,,,,
7,"Hawkins, Doug",6,2,6,12,,,,,,,,,,1.0,,,,,,,,,
10,"Hunter, Mark",7,,3,10,,1.0,,,,,,,1.0,,,,,,,,,,
21,"Kolyniuk, Steven",12,3,6,18,1,2.0,,4.0,,,,,5.0,,,,,,,,,,
12,"Koster, Kym",5,3,3,8,,,,3.0,,,,,,3.0,,,,,,,,,
35,"Kretiuk, Steven",8,3,7,15,,,,3.0,,,,,3.0,,,,,,,,,,
39,"Liberatore, Tony",14,1,5,19,,,,7.0,,,,,6.0,1.0,1.0,,,,,,,,
22,"Quill, Peter",12,4,1,13,,,,,,,,,1.0,2.0,,,,,,,,,
5,"Smith, Rohan",10,3,4,14,,,,2.0,,,,,,1.0,,,,,,,,,
8,"Southern, Daniel",5,5,8,13,,,,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Standfield, Barry",11,4,2,13,2,,4.0,1.0,,,,,3.0,,,,,,,,,,
24,"Wallis, Stephen",5,1,2,7,,,,1.0,,,,,,2.0,,,,,,,,,
25,"Watts, Jason",4,,1,5,,,,1.0,,,,,1.0,1.0,,,,,,,,,
14,"West, Scott",16,3,3,19,,,,2.0,,,,,4.0,,,,,,,,,,
15,"Wynd, Scott",4,5,8,12,2,,5.0,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,75,98,292,13,14.0,18.0,36.0,,,,,34.0,22.0,6.0,,,,,,,,
Opposition,Opposition,190,92,115,305,9,10.0,21.0,26.0,,,,,22.0,34.0,,,,,,,,,
