Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 305d,39 (30-0-9 76.92%),6 (0.15),←,
10,"Brayshaw, Angus",27y 186d,160 (89-1-70 55.94%),47 (0.29),←,
50,"Brown, Ben",30y 236d,168 (93-1-74 55.65%),353 (2.10),38 (27-1-10 72.37%),66 (1.74)
11,"Gawn, Max",31y 196d,195 (96-1-98 49.49%),96 (0.49),←,
12,"Hunter, Lachie",28y 213d,189 (103-0-86 54.50%),78 (0.41),16 (11-0-5 68.75%),5 (0.31)
23,"Jordon, James",22y 206d,60 (45-1-14 75.83%),17 (0.28),←,
15,"Langdon, Ed",27y 163d,149 (80-1-68 54.03%),65 (0.44),81 (55-1-25 68.52%),32 (0.40)
8,"Lever, Jake",27y 131d,152 (98-1-53 64.80%),4 (0.03),96 (60-1-35 63.02%),1 (0.01)
1,"May, Steven",31y 185d,208 (93-2-113 45.19%),23 (0.11),85 (55-1-29 65.29%),2 (0.02)
41,"McVee, Judd",19y 341d,17 (11-0-6 64.71%),,←,
18,"Melksham, Jake",31y 319d,215 (111-1-103 51.86%),169 (0.79),101 (59-0-42 58.42%),112 (1.11)
30,"Neal-Bullen, Alex",27y 186d,145 (85-1-59 58.97%),100 (0.69),←,
5,"Petracca, Christian",27y 191d,168 (95-1-72 56.85%),162 (0.96),←,
35,"Petty, Harry",23y 244d,60 (34-1-25 57.50%),11 (0.18),←,
36,"Pickett, Kysaiah",22y 42d,77 (52-1-24 68.18%),113 (1.47),←,
24,"Rivers, Trent",21y 349d,69 (49-1-19 71.74%),7 (0.10),←,
3,"Salem, Christian",27y 364d,151 (76-1-74 50.66%),25 (0.17),←,
29,"Smith, Joel",27y 139d,34 (20-0-14 58.82%),4 (0.12),←,
9,"Spargo, Charlie",23y 231d,96 (64-1-31 67.19%),63 (0.66),←,
32,"Sparrow, Tom",23y 44d,67 (45-1-21 67.91%),25 (0.37),←,
2,"van Rooyen, Jacob",20y 89d,13 (9-0-4 69.23%),17 (1.31),←,
7,"Viney, Jack",29y 92d,188 (84-1-103 44.95%),55 (0.29),←,
40,"Woewodin, Taj",20y 110d,2 (2-0-0 100.00%),1 (0.50),←,
Totals,Totals,25y 310d,2622 (1464-18-1140 55.84%),1441 (0.55),,
C,"Goodwin, Simon",46y 200d,152 (88-1-63 58.22%),,151 (88-1-62 58.61%),
