Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",26y 294d,78 (41-1-36 53.21%),13 (0.17),44 (20-0-24 45.45%),7 (0.16)
13,"Blumfield, Justin",25y 230d,134 (89-1-44 66.79%),89 (0.66),5 (3-0-2 60.00%),3 (0.60)
11,"Bowden, Joel",25y 21d,142 (70-0-72 49.30%),129 (0.91),←,
15,"Cameron, Leon",30y 313d,250 (131-3-116 53.00%),108 (0.43),78 (38-0-40 48.72%),40 (0.51)
9,"Campbell, Wayne",30y 292d,256 (118-1-137 46.29%),157 (0.61),←,
6,"Chaffey, Mark",26y 67d,116 (54-0-62 46.55%),26 (0.22),←,
24,"Coughlan, Mark",21y 83d,35 (13-0-22 37.14%),19 (0.54),←,
14,"Fiora, Aaron",22y 84d,54 (28-0-26 51.85%),18 (0.33),←,
19,"Fleming, Tim",25y 98d,13 (5-0-8 38.46%),5 (0.38),←,
16,"Holland, Ben",26y 63d,119 (61-0-58 51.26%),114 (0.96),←,
44,"Houlihan, Adam",25y 97d,87 (42-1-44 48.85%),91 (1.05),26 (8-0-18 30.77%),16 (0.62)
28,"Johnson, Kane",25y 119d,118 (61-0-57 51.69%),50 (0.42),14 (6-0-8 42.86%),6 (0.43)
39,"Kellaway, Andrew",27y 231d,118 (56-0-62 47.46%),21 (0.18),←,
27,"Krakouer, Andrew",20y 158d,27 (9-0-18 33.33%),26 (0.96),←,
35,"Newman, Chris",21y 55d,28 (9-0-19 32.14%),4 (0.14),←,
5,"Ottens, Brad",23y 168d,104 (48-0-56 46.15%),131 (1.26),←,
12,"Richardson, Matthew",28y 115d,169 (80-0-89 47.34%),506 (2.99),←,
18,"Rodan, David",19y 277d,37 (13-0-24 35.14%),29 (0.78),←,
4,"Rogers, Matthew",29y 229d,194 (101-1-92 52.32%),162 (0.84),←,
10,"Stafford, Greg",28y 319d,160 (74-1-85 46.56%),101 (0.63),30 (12-0-18 40.00%),43 (1.43)
32,"Tivendale, Greg",24y 84d,96 (44-0-52 45.83%),74 (0.77),←,
36,"Zantuck, Ty",21y 147d,47 (17-0-30 36.17%),9 (0.19),←,
Totals,Totals,25y 95d,2382 (1164-9-1209 48.87%),1882 (0.79),,
C,"Frawley, Danny",39y 307d,84 (40-0-44 47.62%),,←,
