Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Barry, Dom",24y 31d,8 (3-0-5 37.50%),,3 (3-0-0 100.00%),
1,"Boak, Travis",29y 249d,224 (107-1-116 47.99%),146 (0.65),←,
26,"Bonner, Riley",21y 31d,7 (6-0-1 85.71%),1 (0.14),←,
33,"Byrne-Jones, Darcy",22y 199d,46 (26-0-20 56.52%),4 (0.09),←,
17,"Clurey, Tom",24y 15d,44 (27-0-17 61.36%),,←,
22,"Dixon, Charlie",27y 196d,109 (44-1-64 40.83%),175 (1.61),44 (25-0-19 56.82%),81 (1.84)
7,"Ebert, Brad",28y 5d,216 (100-1-115 46.53%),111 (0.51),140 (72-1-67 51.79%),78 (0.56)
9,"Gray, Robbie",30y 8d,180 (86-0-94 47.78%),260 (1.44),←,
46,"Gray, Sam",26y 65d,60 (37-0-23 61.67%),46 (0.77),←,
8,"Hartlett, Hamish",27y 236d,151 (72-1-78 48.01%),73 (0.48),←,
43,"Houston, Dan",20y 330d,20 (14-0-6 70.00%),2 (0.10),←,
32,"Howard, Dougal",22y 13d,13 (9-0-4 69.23%),4 (0.31),←,
42,"Jonas, Tom",27y 88d,106 (55-1-50 52.36%),1 (0.01),←,
13,"Marshall, Todd",19y 181d,6 (5-0-1 83.33%),9 (1.50),←,
6,"Motlop, Steven",27y 26d,138 (93-2-43 68.12%),180 (1.30),3 (3-0-0 100.00%),5 (1.67)
21,"Polec, Jared",25y 177d,87 (50-0-37 57.47%),48 (0.55),71 (43-0-28 60.56%),39 (0.55)
2,"Powell-Pepper, Sam",20y 89d,25 (16-0-9 64.00%),17 (0.68),←,
11,"Rockliff, Tom",28y 44d,157 (49-0-108 31.21%),89 (0.57),3 (3-0-0 100.00%),2 (0.67)
23,"Watts, Jack",27y 12d,156 (49-2-105 32.05%),147 (0.94),3 (3-0-0 100.00%),4 (1.33)
39,"Westhoff, Justin",31y 188d,229 (109-1-119 47.82%),268 (1.17),←,
16,"Wines, Ollie",23y 182d,110 (62-0-48 56.36%),53 (0.48),←,
20,"Wingard, Chad",24y 252d,129 (67-1-61 52.33%),215 (1.67),←,
Totals,Totals,25y 136d,2221 (1086-11-1124 48.90%),1849 (0.83),,
C,"Hinkley, Ken",51y 189d,118 (68-0-50 57.63%),,←,
