Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 164d,60 (25-2-33 43.33%),21 (0.35),←,
20,"Black, Simon",29y 24d,218 (132-3-83 61.24%),135 (0.62),←,
36,"Bradshaw, Daniel",29y 158d,187 (107-2-78 57.75%),392 (2.10),184 (104-2-78 57.07%),392 (2.13)
17,"Brennan, Jared",23y 274d,65 (32-2-31 50.77%),47 (0.72),←,
16,"Brown, Jonathan",26y 181d,145 (95-2-48 66.21%),283 (1.95),←,
19,"Charman, Jamie",25y 286d,110 (66-3-41 61.36%),48 (0.44),←,
30,"Copeland, Robert",26y 337d,134 (79-2-53 59.70%),35 (0.26),←,
18,"Corrie, Anthony",23y 310d,39 (17-0-22 43.59%),34 (0.87),←,
5,"Harding, Scott",21y 313d,26 (11-2-13 46.15%),6 (0.23),←,
14,"Henderson, Lachie",18y 135d,4 (3-0-1 75.00%),2 (0.50),←,
33,"Hooper, Rhan",20y 109d,25 (11-1-13 46.00%),23 (0.92),←,
4,"Johnstone, Travis",27y 285d,166 (81-1-84 49.10%),116 (0.70),6 (3-0-3 50.00%),5 (0.83)
23,"Leuenberger, Matthew",19y 325d,15 (8-1-6 56.67%),2 (0.13),←,
26,"Macdonald, Joel",23y 200d,47 (26-0-21 55.32%),6 (0.13),←,
21,"Merrett, Daniel",23y 137d,52 (21-2-29 42.31%),16 (0.31),←,
8,"Notting, Tim",29y 189d,184 (109-3-72 60.05%),129 (0.70),←,
24,"Patfull, Joel",23y 142d,42 (17-2-23 42.86%),16 (0.38),←,
31,"Polkinghorne, James",19y 97d,1 (1-0-0 100.00%),,←,
6,"Power, Luke",28y 110d,201 (120-2-79 60.20%),186 (0.93),←,
35,"Rischitelli, Michael",22y 110d,50 (21-2-27 44.00%),20 (0.40),←,
11,"Sherman, Justin",21y 92d,60 (23-2-35 40.00%),37 (0.62),←,
32,"Stiller, Cheynee",21y 360d,39 (14-2-23 38.46%),12 (0.31),←,
Totals,Totals,24y 15d,1870 (1019-36-815 54.49%),1566 (0.84),,
C,"Matthews, Leigh",56y 57d,445 (260-8-177 59.33%),,221 (135-3-83 61.76%),
