Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 242d,146 (77-0-69 52.74%),21 (0.14),←,
35,"Biglands, Rhett",27y 336d,105 (60-0-45 57.14%),38 (0.36),←,
44,"Bock, Nathan",22y 139d,29 (17-0-12 58.62%),10 (0.34),←,
24,"Burton, Brett",27y 94d,113 (58-0-55 51.33%),141 (1.25),←,
11,"Doughty, Michael",26y 1d,71 (44-0-27 61.97%),21 (0.30),←,
9,"Edwards, Tyson",29y,215 (114-0-101 53.02%),138 (0.64),←,
36,"Goodwin, Simon",28y 223d,164 (91-0-73 55.49%),96 (0.59),←,
34,"Hart, Ben",31y 28d,292 (154-1-137 52.91%),45 (0.15),←,
37,"Hentschel, Trent",22y 224d,36 (20-0-16 55.56%),29 (0.81),←,
13,"Hudson, Ben",26y 163d,32 (19-0-13 59.38%),5 (0.16),←,
18,"Johncock, Graham",22y 289d,79 (43-0-36 54.43%),70 (0.89),←,
39,"Mattner, Martin",23y,52 (31-0-21 59.62%),7 (0.13),←,
16,"McGregor, Ken",24y 189d,111 (57-0-54 51.35%),58 (0.52),←,
23,"McLeod, Andrew",29y 2d,234 (123-0-111 52.56%),234 (1.00),←,
22,"Perrie, Ian",26y 119d,88 (50-0-38 56.82%),93 (1.06),←,
33,"Reilly, Brent",21y 267d,40 (24-0-16 60.00%),15 (0.38),←,
32,"Ricciuto, Mark",30y 59d,281 (141-1-139 50.36%),229 (0.81),←,
25,"Rutten, Ben",22y 70d,30 (20-0-10 66.67%),3 (0.10),←,
12,"Shirley, Robert",25y 58d,69 (37-0-32 53.62%),13 (0.19),←,
14,"Skipworth, Hayden",22y 162d,32 (16-0-16 50.00%),20 (0.63),←,
5,"Thompson, Scott",22y 145d,57 (32-0-25 56.14%),36 (0.63),18 (14-0-4 77.78%),19 (1.06)
17,"Welsh, Scott",26y 242d,132 (78-0-54 59.09%),227 (1.72),96 (52-0-44 54.17%),197 (2.05)
Totals,Totals,25y 272d,2408 (1306-2-1100 54.24%),1549 (0.64),,
C,"Craig, Neil",49y 207d,28 (18-0-10 64.29%),,←,
