Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",13,2,8,21,,,,5.0,,4.0,2.0,3.0,2.0,2.0,,8.0,14.0,,,2.0,,2.0,82.0
46,"Begley, Colm",5,1,3,8,,,,,,1.0,,,1.0,,,2.0,6.0,,,3.0,1.0,,44.0
20,"Black, Simon",12,1,16,28,1,1.0,,4.0,2.0,7.0,4.0,1.0,,1.0,2.0,13.0,15.0,,,,3.0,,88.0
17,"Brennan, Jared",9,8,2,11,4,3.0,,,,1.0,,5.0,,1.0,3.0,6.0,5.0,3.0,7.0,1.0,,,100.0
16,"Brown, Jonathan",10,9,2,12,4,,,,,3.0,,5.0,1.0,2.0,,2.0,10.0,,5.0,1.0,,,99.0
19,"Charman, Jamie",5,2,4,9,,,12.0,3.0,,1.0,2.0,4.0,1.0,3.0,,4.0,5.0,,,3.0,,,78.0
30,"Copeland, Robert",8,7,2,10,3,,,2.0,1.0,2.0,,1.0,1.0,,,4.0,7.0,1.0,3.0,1.0,,1.0,91.0
39,"Drummond, Josh",20,11,7,27,,,,2.0,8.0,2.0,1.0,2.0,1.0,,,7.0,15.0,2.0,,7.0,10.0,1.0,100.0
40,"Hamill, Will",3,2,3,6,,,,,1.0,,,2.0,,1.0,,,6.0,,,1.0,,,39.0
33,"Hooper, Rhan",9,7,4,13,,3.0,,2.0,,4.0,3.0,,,,1.0,4.0,9.0,,4.0,,,2.0,88.0
44,"Lappin, Nigel",20,9,13,33,,1.0,,3.0,4.0,6.0,4.0,2.0,,,,7.0,26.0,,,,8.0,1.0,85.0
23,"Leuenberger, Matthew",2,2,1,3,,,4.0,,,,,1.0,,1.0,,,3.0,,,1.0,,,23.0
26,"Macdonald, Joel",11,4,10,21,,,,2.0,2.0,1.0,4.0,,,,,9.0,12.0,,,1.0,,,85.0
21,"Merrett, Daniel",4,3,3,7,,,,1.0,2.0,,,1.0,,1.0,,2.0,4.0,1.0,,8.0,2.0,,100.0
25,"Mills, Wayde",3,5,4,7,,1.0,,1.0,,,,3.0,,1.0,,,7.0,,1.0,1.0,,,89.0
8,"Notting, Tim",20,13,11,31,1,,,4.0,2.0,3.0,,2.0,1.0,1.0,,6.0,24.0,,1.0,3.0,4.0,1.0,80.0
24,"Patfull, Joel",3,2,11,14,,,,1.0,2.0,,,,,,,8.0,6.0,,,4.0,,,100.0
6,"Power, Luke",16,7,5,21,,,,7.0,2.0,3.0,1.0,3.0,1.0,2.0,,5.0,15.0,,,,2.0,2.0,87.0
35,"Rischitelli, Michael",11,6,8,19,,2.0,1.0,7.0,,4.0,1.0,3.0,,1.0,,6.0,13.0,,1.0,,1.0,,57.0
29,"Roe, Jason",6,6,8,14,,,,6.0,6.0,,,,1.0,,,4.0,10.0,,,3.0,2.0,,100.0
28,"Selwood, Troy",12,6,3,15,,,,3.0,4.0,1.0,,1.0,3.0,,,5.0,10.0,,,4.0,,,100.0
32,"Stiller, Cheynee",14,8,6,20,,,,2.0,,1.0,1.0,2.0,,,,6.0,14.0,1.0,,2.0,1.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,121,134,350,13,13.0,17.0,55.0,36.0,44.0,23.0,41.0,13.0,17.0,6.0,108.0,236.0,8.0,22.0,46.0,34.0,11.0,
Opposition,Opposition,186,91,200,386,9,10.0,35.0,34.0,31.0,47.0,32.0,41.0,17.0,13.0,,119.0,265.0,7.0,11.0,36.0,15.0,6.0,
