Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 193d,33 (19-0-14 57.58%),102 (3.09),29 (18-0-11 62.07%),95 (3.28)
4,"Campbell, Tony",22y 342d,59 (27-0-32 45.76%),53 (0.90),←,
25,"Eishold, Simon",23y 117d,49 (34-0-15 69.39%),30 (0.61),←,
21,"Febey, Steven",20y 336d,48 (29-0-19 60.42%),9 (0.19),←,
37,"Flintoff, David",26y 191d,26 (13-0-13 50.00%),20 (0.77),25 (12-0-13 48.00%),20 (0.80)
33,"Healy, Greg",24y 308d,112 (56-0-56 50.00%),137 (1.22),←,
54,"Heaver, Brent",19y 36d,5 (3-0-2 60.00%),8 (1.60),←,
10,"Hughes, Danny",26y 229d,120 (60-0-60 50.00%),21 (0.17),←,
45,"Jackson, Ricky",23y 32d,62 (38-0-24 61.29%),90 (1.45),←,
17,"Lovett, Brett",24y 62d,90 (55-0-35 61.11%),10 (0.11),←,
3,"Lyon, Garry",22y 311d,90 (54-0-36 60.00%),121 (1.34),←,
1,"ODwyer, Steven",24y 183d,69 (42-0-27 60.87%),32 (0.46),←,
41,"Rohde, Peter",25y 244d,72 (48-0-24 66.67%),10 (0.14),26 (14-0-12 53.85%),4 (0.15)
5,"Spalding, Earl",25y 132d,79 (50-0-29 63.29%),41 (0.52),←,
18,"Stretch, Steven",26y 197d,106 (60-0-46 56.60%),33 (0.31),←,
11,"Stynes, Jim",24y 89d,79 (50-0-29 63.29%),67 (0.85),←,
15,"Tingay, Stephen",19y 342d,28 (18-0-10 64.29%),12 (0.43),←,
12,"Viney, Todd",24y 113d,49 (28-0-21 57.14%),26 (0.53),←,
7,"Wilson, Brian",28y 294d,198 (93-1-104 47.22%),226 (1.14),150 (70-0-80 46.67%),204 (1.36)
8,"Yeats, Graeme",25y 303d,108 (61-0-47 56.48%),30 (0.28),←,
Totals,Totals,24y 93d,1482 (838-1-643 56.55%),1078 (0.73),,
C,"Northey, John",47y 22d,135 (68-0-67 50.37%),,113 (62-0-51 54.87%),
