Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
28,"Begley, James",23y 32d,48 (13-2-33 29.17%),8 (0.17),12 (7-0-5 58.33%),1 (0.08)
26,"Bickley, Mark",34y 19d,269 (137-0-132 50.93%),77 (0.29),←,
35,"Biglands, Rhett",25y 353d,72 (41-0-31 56.94%),24 (0.33),←,
10,"Bode, Matthew",24y 55d,70 (36-0-34 51.43%),54 (0.77),41 (25-0-16 60.98%),29 (0.71)
5,"Burns, Ronnie",30y 163d,149 (80-2-67 54.36%),261 (1.75),15 (9-0-6 60.00%),22 (1.47)
24,"Burton, Brett",25y 111d,82 (42-0-40 51.22%),115 (1.40),←,
2,"Carey, Wayne",32y 88d,257 (160-0-97 62.26%),698 (2.72),13 (8-0-5 61.54%),27 (2.08)
4,"Clarke, Matthew",29y 339d,199 (100-2-97 50.75%),29 (0.15),69 (38-0-31 55.07%),10 (0.14)
36,"Goodwin, Simon",26y 240d,133 (73-0-60 54.89%),73 (0.55),←,
18,"Johncock, Graham",20y 306d,46 (29-0-17 63.04%),41 (0.89),←,
40,"Ladhams, Chris",22y 306d,47 (28-0-19 59.57%),34 (0.72),←,
3,"Massie, Kris",23y 85d,69 (42-0-27 60.87%),17 (0.25),26 (16-0-10 61.54%),5 (0.19)
16,"McGregor, Ken",22y 206d,72 (37-0-35 51.39%),28 (0.39),←,
23,"McLeod, Andrew",27y 19d,190 (100-0-90 52.63%),205 (1.08),←,
22,"Perrie, Ian",24y 136d,56 (30-0-26 53.57%),58 (1.04),←,
32,"Ricciuto, Mark",28y 76d,237 (118-1-118 50.00%),197 (0.83),←,
12,"Shirley, Robert",23y 75d,33 (16-0-17 48.48%),,←,
7,"Smart, Nigel",34y 94d,269 (138-1-130 51.49%),113 (0.42),←,
20,"Stenglein, Tyson",23y 38d,81 (47-0-34 58.02%),19 (0.23),←,
19,"Stevens, Mark",27y 302d,115 (67-0-48 58.26%),109 (0.95),94 (51-0-43 54.26%),89 (0.95)
15,"Torney, Jason",26y 68d,139 (72-1-66 52.16%),23 (0.17),21 (13-0-8 61.90%),7 (0.33)
17,"Welsh, Scott",24y 259d,97 (58-0-39 59.79%),142 (1.46),61 (32-0-29 52.46%),112 (1.84)
Totals,Totals,26y 137d,2730 (1464-9-1257 53.63%),2325 (0.85),,
C,"Ayres, Gary",42y 329d,207 (115-1-91 55.80%),,91 (50-0-41 54.95%),
