Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",26y 251d,104 (54-0-50 51.92%),18 (0.17),←,
28,"Begley, James",23y 24d,47 (13-2-32 29.79%),8 (0.17),11 (7-0-4 63.64%),1 (0.09)
26,"Bickley, Mark",34y 11d,268 (137-0-131 51.12%),77 (0.29),←,
35,"Biglands, Rhett",25y 345d,71 (41-0-30 57.75%),24 (0.34),←,
10,"Bode, Matthew",24y 47d,69 (36-0-33 52.17%),54 (0.78),40 (25-0-15 62.50%),29 (0.73)
5,"Burns, Ronnie",30y 155d,148 (80-2-66 54.73%),260 (1.76),14 (9-0-5 64.29%),21 (1.50)
24,"Burton, Brett",25y 103d,81 (42-0-39 51.85%),113 (1.40),←,
2,"Carey, Wayne",32y 80d,256 (160-0-96 62.50%),695 (2.71),12 (8-0-4 66.67%),24 (2.00)
4,"Clarke, Matthew",29y 331d,198 (100-2-96 51.01%),29 (0.15),68 (38-0-30 55.88%),10 (0.15)
11,"Doughty, Michael",24y 10d,36 (23-0-13 63.89%),16 (0.44),←,
9,"Edwards, Tyson",27y 9d,171 (91-0-80 53.22%),103 (0.60),←,
36,"Goodwin, Simon",26y 232d,132 (73-0-59 55.30%),72 (0.55),←,
18,"Johncock, Graham",20y 298d,45 (29-0-16 64.44%),40 (0.89),←,
16,"McGregor, Ken",22y 198d,71 (37-0-34 52.11%),28 (0.39),←,
23,"McLeod, Andrew",27y 11d,189 (100-0-89 52.91%),205 (1.08),←,
22,"Perrie, Ian",24y 128d,55 (30-0-25 54.55%),56 (1.02),←,
32,"Ricciuto, Mark",28y 68d,236 (118-1-117 50.21%),197 (0.83),←,
38,"Schuback, Jacob",19y 260d,1 (0-0-1 0.00%),1 (1.00),←,
12,"Shirley, Robert",23y 67d,32 (16-0-16 50.00%),,←,
14,"Skipworth, Hayden",20y 171d,7 (2-0-5 28.57%),1 (0.14),←,
7,"Smart, Nigel",34y 86d,268 (138-1-129 51.68%),113 (0.42),←,
15,"Torney, Jason",26y 60d,138 (72-1-65 52.54%),23 (0.17),20 (13-0-7 65.00%),7 (0.35)
Totals,Totals,26y 67d,2623 (1392-9-1222 53.07%),2133 (0.81),,
C,"Ayres, Gary",42y 321d,206 (115-1-90 56.07%),,90 (50-0-40 55.56%),
