Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",24y 247d,104 (35-1-68 34.13%),37 (0.36),73 (32-1-40 44.52%),25 (0.34)
31,"Appleby, Flynn",19y 124d,5 (3-0-2 60.00%),,←,
46,"Cox, Mason",27y 72d,29 (13-0-16 44.83%),32 (1.10),←,
25,"Crisp, Jack",24y 235d,94 (41-1-52 44.15%),42 (0.45),76 (34-1-41 45.39%),32 (0.42)
26,"Daicos, Josh",19y 180d,3 (2-0-1 66.67%),2 (0.67),←,
2,"de Goey, Jordan",22y 71d,57 (26-1-30 46.49%),51 (0.89),←,
15,"Dunn, Lynden",31y 11d,192 (57-3-132 30.47%),98 (0.51),27 (14-1-12 53.70%),1 (0.04)
19,"Greenwood, Levi",29y 95d,120 (58-2-60 49.17%),55 (0.46),46 (18-1-27 40.22%),29 (0.63)
4,"Grundy, Brodie",24y 40d,92 (45-1-46 49.46%),31 (0.34),←,
32,"Hoskin-Elliott, Will",24y 265d,84 (27-1-56 32.74%),77 (0.92),32 (15-1-16 48.44%),35 (1.09)
38,"Howe, Jeremy",27y 330d,151 (45-1-105 30.13%),88 (0.58),51 (23-1-27 46.08%),8 (0.16)
8,"Langdon, Tom",23y 350d,64 (30-1-33 47.66%),3 (0.05),←,
16,"Mayne, Chris",29y 204d,180 (99-1-80 55.28%),199 (1.11),8 (4-0-4 50.00%),3 (0.38)
10,"Pendlebury, Scott",30y 138d,261 (156-2-103 60.15%),161 (0.62),←,
21,"Phillips, Tom",22y 18d,34 (16-1-17 48.53%),20 (0.59),←,
20,"Reid, Ben",29y 26d,142 (82-3-57 58.80%),59 (0.42),←,
12,"Scharenberg, Matt",22y 249d,23 (13-1-9 58.70%),,←,
22,"Sidebottom, Steele",27y 143d,195 (118-3-74 61.28%),147 (0.75),←,
35,"Stephenson, Jaidyn",19y 130d,10 (6-0-4 60.00%),13 (1.30),←,
24,"Thomas, Josh",26y 236d,51 (31-1-19 61.76%),40 (0.78),←,
7,"Treloar, Adam",25y 77d,132 (44-1-87 33.71%),83 (0.63),53 (24-1-28 46.23%),35 (0.66)
18,"Varcoe, Travis",30y 45d,194 (142-0-52 73.20%),151 (0.78),56 (28-0-28 50.00%),21 (0.38)
Totals,Totals,25y 183d,2217 (1089-25-1103 49.12%),1389 (0.63),,
C,"Buckley, Nathan",45y 303d,146 (76-1-69 52.40%),,←,
