Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",9,3,6,15,2,2.0,,1.0,1.0,4.0,4.0,2.0,1.0,,,10.0,5.0,1.0,2.0,,3.0,,
10,"Ashcroft, Marcus",6,2,3,9,1,,,4.0,1.0,5.0,,,1.0,2.0,,4.0,5.0,,,4.0,1.0,,
20,"Black, Simon",11,3,4,15,,2.0,,8.0,,7.0,2.0,,,1.0,,4.0,11.0,,,1.0,3.0,,
36,"Bradshaw, Daniel",4,4,1,5,,1.0,,,,,,,,1.0,,3.0,2.0,2.0,1.0,,,,
16,"Brown, Jonathan",14,5,2,16,2,2.0,,2.0,,6.0,3.0,2.0,1.0,3.0,,7.0,9.0,3.0,2.0,,,,
30,"Copeland, Robert",3,1,2,5,,1.0,,2.0,,2.0,1.0,,,,,2.0,3.0,1.0,1.0,,,,
32,"Hart, Shaun",14,3,9,23,,,,1.0,1.0,5.0,4.0,2.0,3.0,2.0,,12.0,12.0,,,4.0,1.0,,
2,"Johnson, Chris",11,5,7,18,,2.0,,1.0,4.0,3.0,3.0,3.0,1.0,1.0,,8.0,9.0,,1.0,2.0,7.0,,
27,"Keating, Clark",3,1,2,5,,,19.0,,1.0,1.0,,,2.0,1.0,,,3.0,,,3.0,,,
44,"Lappin, Nigel",13,5,7,20,2,,,2.0,3.0,3.0,2.0,3.0,,1.0,,5.0,14.0,1.0,1.0,2.0,,,
23,"Leppitsch, Justin",9,5,2,11,,,,,4.0,,1.0,,3.0,1.0,,7.0,4.0,1.0,,1.0,1.0,,
11,"Lynch, Alastair",9,7,1,10,2,4.0,,,,2.0,,,2.0,1.0,,8.0,3.0,4.0,5.0,1.0,,,
43,"McDonald, Beau",,,1,1,,,18.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,3.0,,,
4,"McRae, Craig",1,1,2,3,,,,1.0,,1.0,,,,,,2.0,1.0,,,3.0,,,
15,"Michael, Mal",6,2,,6,,,1.0,1.0,2.0,,,,4.0,,,3.0,2.0,,,2.0,,,
8,"Notting, Tim",7,6,5,12,1,,,,,3.0,2.0,,1.0,1.0,,5.0,7.0,1.0,1.0,1.0,,,
13,"Pike, Martin",8,4,,8,1,1.0,,2.0,3.0,1.0,1.0,,,,,4.0,5.0,,,2.0,,,
6,"Power, Luke",9,3,3,12,3,,,1.0,1.0,1.0,3.0,,1.0,,,6.0,5.0,1.0,1.0,1.0,,,
5,"Scott, Brad",9,3,1,10,,,,2.0,1.0,2.0,2.0,,1.0,1.0,,4.0,6.0,,,2.0,1.0,,
22,"Scott, Chris",9,3,4,13,,,,,,4.0,1.0,,1.0,,,4.0,9.0,,,,,,
3,"Voss, Michael",14,4,9,23,1,2.0,,3.0,5.0,3.0,5.0,2.0,,2.0,,9.0,12.0,1.0,1.0,1.0,,,
33,"White, Darryl",7,3,7,14,,,1.0,,1.0,2.0,3.0,,,1.0,,4.0,9.0,,,1.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,73,78,254,15,18.0,39.0,34.0,29.0,56.0,38.0,14.0,22.0,19.0,,112.0,136.0,16.0,16.0,34.0,20.0,,
Opposition,Opposition,165,60,90,255,12,10.0,26.0,54.0,32.0,47.0,33.0,24.0,19.0,22.0,,115.0,139.0,9.0,10.0,34.0,9.0,,
