Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",23y 261d,102 (52-1-49 51.47%),7 (0.07),←,
14,"Bedford, Toby",24y 286d,61 (41-0-20 67.21%),31 (0.51),43 (29-0-14 67.44%),22 (0.51)
32,"Briggs, Kieren",25y 154d,51 (31-0-20 60.78%),10 (0.20),←,
46,"Brown, Callum",24y 206d,43 (23-0-20 53.49%),44 (1.02),←,
44,"Buckley, Jack",27y 82d,67 (37-1-29 55.97%),1 (0.01),←,
5,"Cadman, Aaron",21y 6d,36 (23-0-13 63.89%),36 (1.00),←,
17,"Callaghan, Finn",21y 317d,51 (28-0-23 54.90%),9 (0.18),←,
3,"Coniglio, Stephen",31y 84d,218 (102-1-115 47.02%),120 (0.55),←,
16,"Daniels, Brent",26y,107 (61-0-46 57.01%),72 (0.67),←,
4,"Greene, Toby",31y 165d,240 (116-2-122 48.75%),376 (1.57),←,
35,"Gruzewski, Max",20y 231d,5 (3-0-2 60.00%),5 (1.00),←,
27,"Himmelberg, Harry",28y 305d,178 (98-2-78 55.62%),161 (0.90),←,
39,"Idun, Connor",24y 223d,94 (49-1-44 52.66%),,←,
2,"Jones, Darcy",20y 340d,15 (9-0-6 60.00%),14 (0.93),←,
25,"Keeffe, Lachlan",34y 329d,117 (61-0-56 52.14%),19 (0.16),77 (36-0-41 46.75%),12 (0.16)
22,"Kelly, Josh",30y 25d,216 (114-3-99 53.47%),139 (0.64),←,
30,"Leake, James",19y 158d,1 (1-0-0 100.00%),1 (1.00),←,
33,"OHalloran, Xavier",24y 241d,68 (35-1-32 52.21%),27 (0.40),←,
18,"Stone, Conor",22y 321d,14 (6-0-8 42.86%),4 (0.29),←,
15,"Taylor, Sam",25y 308d,112 (62-0-50 55.36%),2 (0.02),←,
8,"Ward, Callan",34y 333d,316 (143-4-169 45.89%),158 (0.50),256 (111-4-141 44.14%),125 (0.49)
10,"Wehr, Jacob",26y 247d,26 (13-0-13 50.00%),4 (0.15),←,
6,"Whitfield, Lachie",30y 234d,235 (118-4-113 51.06%),71 (0.30),←,
Totals,Totals,26y 68d,2373 (1226-20-1127 51.66%),1311 (0.55),,
C,"Kingsley, Adam",49y 201d,52 (31-0-21 59.62%),,←,
