Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",10,5,19,29,,,,7.0,,3.0,4.0,2.0,4.0,,3.0,15.0,13.0,,1.0,,1.0,2.0,94.0
21,"Black, Heath",13,5,12,25,,,,2.0,2.0,2.0,1.0,4.0,1.0,2.0,,5.0,21.0,,,,5.0,,66.0
26,"Bradley, Kepler",12,7,9,21,1,,,,1.0,2.0,1.0,2.0,3.0,,,7.0,16.0,1.0,1.0,1.0,2.0,,69.0
15,"Crowley, Ryan",6,3,5,11,1,,,9.0,1.0,1.0,,4.0,,2.0,,3.0,8.0,2.0,1.0,,,,91.0
25,"Dodd, Steven",7,7,10,17,,,,5.0,1.0,1.0,1.0,2.0,2.0,1.0,,5.0,12.0,,,7.0,,,99.0
30,"Drum, Marcus",4,4,2,6,,,,1.0,,1.0,,,,,,1.0,5.0,1.0,,1.0,,,51.0
41,"Duffield, Paul",3,2,1,4,,,,4.0,,,,3.0,,1.0,,1.0,2.0,,,1.0,,,71.0
33,"Farmer, Jeff",5,3,2,7,1,,,,1.0,3.0,,2.0,1.0,,,2.0,5.0,,1.0,,,,89.0
43,"Hayden, Roger",5,6,16,21,,,,1.0,3.0,,1.0,1.0,,1.0,,5.0,16.0,1.0,,5.0,6.0,,90.0
35,"Ibbotson, Garrick",10,1,10,20,1,1.0,,4.0,1.0,6.0,,1.0,1.0,,,3.0,16.0,,,3.0,,2.0,78.0
37,"Johnson, Michael",11,7,13,24,,1.0,,,2.0,,1.0,2.0,,1.0,,9.0,16.0,,1.0,2.0,1.0,,96.0
8,"McManus, Shaun",7,4,6,13,,,,3.0,,4.0,2.0,2.0,,2.0,,3.0,9.0,,,,2.0,2.0,55.0
18,"McPharlin, Luke",10,8,8,18,,,,3.0,3.0,1.0,,4.0,,2.0,,3.0,16.0,1.0,,6.0,3.0,,100.0
16,"Mundy, David",10,3,11,21,1,1.0,,3.0,1.0,,3.0,1.0,,,,7.0,12.0,,1.0,,,,90.0
10,"Palmer, Rhys",14,4,13,27,1,,,2.0,4.0,4.0,7.0,1.0,6.0,,,15.0,15.0,,,,6.0,,75.0
29,"Pavlich, Matthew",13,8,,13,4,1.0,,3.0,,7.0,1.0,4.0,,1.0,,6.0,6.0,3.0,2.0,2.0,,1.0,100.0
7,"Peake, Brett",10,2,14,24,2,,,2.0,3.0,4.0,,5.0,2.0,1.0,2.0,10.0,14.0,,,2.0,2.0,,66.0
31,"Sandilands, Aaron",6,8,11,17,,1.0,42.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,,6.0,11.0,2.0,,1.0,,1.0,89.0
3,"Schammer, Byron",2,1,9,11,,,,2.0,,2.0,,3.0,,2.0,,4.0,9.0,,,1.0,,,52.0
6,"Solomon, Dean",10,2,4,14,1,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,,,7.0,6.0,,1.0,2.0,,,86.0
20,"Tarrant, Chris",13,6,7,20,4,2.0,,3.0,,2.0,,3.0,2.0,1.0,,8.0,9.0,1.0,3.0,2.0,,1.0,100.0
22,"Thornton, Scott",5,4,8,13,,,,2.0,6.0,1.0,1.0,2.0,1.0,,,2.0,10.0,,,1.0,4.0,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,100,190,376,17,9.0,43.0,63.0,31.0,47.0,28.0,51.0,26.0,18.0,5.0,127.0,247.0,12.0,12.0,37.0,32.0,9.0,
Opposition,Opposition,197,100,143,340,17,12.0,20.0,72.0,29.0,49.0,38.0,52.0,18.0,26.0,1.0,111.0,225.0,6.0,17.0,35.0,31.0,16.0,
