Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",7,6,6,13,,,1.0,1.0,2.0,1.0,,2.0,,1.0,,,14.0,,,6.0,1.0,,98.0
20,"Brogan, Dean",2,6,7,9,,,5.0,2.0,,,3.0,,,,,3.0,6.0,1.0,,2.0,,,48.0
7,"Burgoyne, Peter",12,1,11,23,,,1.0,2.0,3.0,2.0,7.0,2.0,1.0,,,11.0,11.0,,,1.0,1.0,,100.0
8,"Burgoyne, Shaun",10,4,5,15,1,1.0,,3.0,5.0,1.0,1.0,1.0,,1.0,,3.0,13.0,,2.0,4.0,6.0,,100.0
9,"Carr, Josh",7,1,3,10,,,,1.0,,2.0,1.0,3.0,1.0,1.0,,4.0,6.0,,,2.0,,,76.0
25,"Cassisi, Domenic",11,7,8,19,,,,,2.0,1.0,1.0,3.0,2.0,1.0,,7.0,13.0,,1.0,3.0,,,87.0
26,"Cochrane, Stuart",3,2,8,11,,,,1.0,,,2.0,1.0,,,,5.0,7.0,,,2.0,,,67.0
35,"Cornes, Chad",8,6,5,13,,,1.0,,4.0,1.0,,3.0,2.0,2.0,,4.0,11.0,,,2.0,,1.0,90.0
18,"Cornes, Kane",9,5,5,14,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,3.0,11.0,,1.0,1.0,,1.0,98.0
17,"Dew, Stuart",4,2,8,12,2,,,2.0,1.0,3.0,,,,,,4.0,8.0,,1.0,1.0,,,87.0
33,"Ebert, Brett",7,,3,10,,,,2.0,,2.0,1.0,3.0,,,,7.0,3.0,,,2.0,,1.0,60.0
38,"James, Roger",10,2,1,11,,1.0,,1.0,2.0,3.0,2.0,3.0,,1.0,,4.0,6.0,,,1.0,1.0,,64.0
29,"Kingsley, Adam",24,8,10,34,,,,1.0,7.0,10.0,6.0,5.0,1.0,1.0,1.0,9.0,26.0,,,4.0,2.0,1.0,95.0
5,"Lade, Brendon",13,6,3,16,3,2.0,17.0,1.0,,4.0,1.0,1.0,3.0,1.0,,6.0,11.0,2.0,2.0,4.0,,1.0,100.0
22,"Mahoney, Josh",5,6,4,9,1,,2.0,,,2.0,1.0,1.0,1.0,1.0,,3.0,6.0,1.0,2.0,1.0,,1.0,90.0
3,"Montgomery, Brett",5,8,8,13,1,,,2.0,1.0,2.0,,1.0,,1.0,,3.0,10.0,,1.0,,,,69.0
15,"Pickett, Byron",2,2,,2,,,,1.0,,2.0,,,,,,,2.0,,,1.0,1.0,,24.0
27,"Poulton, Jared",2,1,3,5,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,4.0,,,2.0,,,67.0
6,"Schofield, Jarrad",16,5,10,26,,2.0,,4.0,3.0,4.0,2.0,1.0,1.0,1.0,,7.0,19.0,,,,4.0,1.0,97.0
28,"Thurstans, Toby",9,6,2,11,,,,,1.0,5.0,,2.0,,1.0,,1.0,10.0,1.0,1.0,2.0,,,84.0
16,"Tredrea, Warren",11,8,5,16,3,2.0,,,,4.0,,2.0,,1.0,,6.0,9.0,2.0,3.0,2.0,,1.0,100.0
2,"Wakelin, Darryl",5,2,9,14,,,1.0,2.0,,,1.0,,3.0,,,8.0,6.0,,,5.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,94,124,306,11,13.0,30.0,28.0,33.0,52.0,32.0,35.0,16.0,14.0,1.0,99.0,212.0,7.0,14.0,48.0,16.0,8.0,
Opposition,Opposition,209,110,106,315,18,11.0,23.0,34.0,41.0,53.0,21.0,43.0,14.0,16.0,5.0,102.0,210.0,5.0,19.0,50.0,16.0,10.0,
