St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8 ↑,"Acres, Blake",5,2,5,10,,,3.0,2.0,,1.0,2.0,2.0,,1.0,,3.0,8.0,,,1.0,,,44.0
20,"Armitage, David",10,5,22,32,,,,4.0,4.0,2.0,7.0,4.0,1.0,2.0,,16.0,15.0,,,,,1.0,82.0
15,"Billings, Jack",12,3,11,23,,1.0,,4.0,2.0,4.0,1.0,2.0,1.0,,,9.0,15.0,,1.0,,,1.0,85.0
27,"Bruce, Josh",6,4,1,7,2,,,4.0,,4.0,,,,,,2.0,5.0,1.0,2.0,4.0,,1.0,97.0
24,"Dempster, Sean",10,6,3,13,,,,5.0,4.0,,,4.0,,1.0,,4.0,8.0,1.0,,5.0,2.0,,100.0
7,"Dunstan, Luke",8,2,9,17,,,,3.0,2.0,2.0,5.0,3.0,,,,8.0,10.0,1.0,,4.0,1.0,,76.0
25,"Fisher, Sam",5,2,1,6,,,,1.0,,,,,,,,1.0,5.0,,,2.0,,,64.0
1,"Hickey, Tom",1,1,4,5,,,5.0,5.0,,2.0,,5.0,1.0,3.0,,2.0,4.0,,1.0,1.0,,1.0,87.0
18,"Longer, Billy",3,,1,4,,,28.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,1.0,,,3.0,,,92.0
36,"McKenzie, Daniel",6,2,8,14,,,,4.0,2.0,2.0,,2.0,1.0,1.0,,5.0,10.0,,,2.0,,,81.0
28,"Membrey, Tim",4,4,4,8,1,,,5.0,,1.0,1.0,,,,,4.0,4.0,1.0,1.0,2.0,,,94.0
11,"Montagna, Leigh",20,6,13,33,,2.0,,4.0,4.0,8.0,4.0,,1.0,,,10.0,22.0,,1.0,,,1.0,82.0
16,"Newnes, Jack",12,5,8,20,1,,,1.0,4.0,3.0,1.0,,,,,4.0,16.0,,,4.0,5.0,1.0,92.0
17,"Roberton, Dylan",12,5,8,20,1,,,,3.0,1.0,1.0,1.0,1.0,1.0,,6.0,10.0,,,,1.0,,86.0
5,"Savage, Shane",10,7,10,20,1,,,5.0,3.0,2.0,1.0,2.0,,,,3.0,17.0,1.0,,3.0,3.0,,91.0
13,"Schneider, Adam",12,6,13,25,1,,,7.0,2.0,4.0,5.0,3.0,1.0,,,9.0,19.0,,1.0,,,1.0,78.0
39,"Shenton, Cameron",4,6,9,13,,,,1.0,3.0,1.0,,5.0,,4.0,,6.0,7.0,,,1.0,,,88.0
40,"Sinclair, Jack",5,3,10,15,2,1.0,,3.0,1.0,1.0,1.0,4.0,,,,4.0,9.0,2.0,3.0,1.0,,,86.0
3,"Steven, Jack",17,9,20,37,,,,12.0,1.0,4.0,10.0,3.0,3.0,1.0,1.0,14.0,24.0,,1.0,1.0,1.0,4.0,80.0
4,"Templeton, Eli",6,5,5,11,1,,,3.0,,2.0,,3.0,,1.0,,2.0,10.0,,1.0,1.0,,,83.0
29 ↓,"Webster, Jimmy",8,5,5,13,,,,3.0,3.0,,1.0,2.0,1.0,1.0,,5.0,9.0,,,2.0,,,44.0
44,"Weller, Maverick",10,3,12,22,2,,,5.0,3.0,2.0,,4.0,,1.0,,6.0,17.0,,,1.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,91,182,368,12,6.0,36.0,86.0,42.0,47.0,42.0,51.0,12.0,19.0,1.0,125.0,245.0,7.0,12.0,38.0,13.0,11.0,
Opposition,Opposition,181,76,172,353,20,11.0,59.0,69.0,33.0,63.0,43.0,36.0,20.0,12.0,5.0,142.0,212.0,11.0,16.0,38.0,6.0,13.0,
