Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",21,11,8,29,,,,4.0,11.0,2.0,2.0,2.0,,1.0,1.0,4.0,18.0,,1.0,1.0,,,84.0
22 ↑,"Breust, Luke",4,,1,5,1,1.0,,1.0,,2.0,,2.0,1.0,1.0,,2.0,4.0,,,,,1.0,17.0
18,"Chol, Mabior",7,4,2,9,3,,,6.0,,1.0,,3.0,,,,2.0,6.0,1.0,3.0,,,,83.0
16,"DAmbrosio, Massimo",17,3,10,27,,1.0,,4.0,1.0,4.0,2.0,3.0,1.0,,2.0,6.0,21.0,1.0,,1.0,,,82.0
12,"Day, Will",8,5,18,26,1,,,6.0,,4.0,4.0,2.0,,1.0,,10.0,15.0,1.0,,2.0,1.0,1.0,82.0
35 ↓,"Dear, Calsher",3,3,2,5,2,,,1.0,,,,,,,,1.0,4.0,,3.0,2.0,,,63.0
8,"Frost, Sam",5,4,2,7,,,,,3.0,1.0,,,,,,1.0,6.0,,,8.0,1.0,,100.0
33,"Ginnivan, Jack",12,4,11,23,1,,,1.0,,4.0,,2.0,3.0,,,7.0,16.0,,,1.0,,1.0,82.0
19,"Gunston, Jack",9,7,2,11,4,1.0,,3.0,,,1.0,2.0,1.0,2.0,,3.0,7.0,,5.0,,,,84.0
15,"Hardwick, Blake",3,2,5,8,,,,1.0,,1.0,1.0,1.0,,1.0,,3.0,5.0,,,1.0,1.0,,92.0
4,"Impey, Jarman",11,6,7,18,,1.0,,3.0,4.0,3.0,,1.0,,,,6.0,10.0,1.0,,1.0,1.0,1.0,86.0
9,"Jiath, Changkuoth",4,1,5,9,,,,2.0,,4.0,2.0,1.0,2.0,1.0,,6.0,3.0,,,2.0,,1.0,73.0
31,"Macdonald, Connor",9,4,8,17,1,2.0,,4.0,,2.0,,,1.0,,,6.0,11.0,,1.0,,,,82.0
28,"Mackenzie, Cam",12,3,4,16,1,1.0,,1.0,2.0,3.0,2.0,2.0,1.0,,,3.0,13.0,,1.0,1.0,,1.0,72.0
17,"Meek, Lloyd",4,1,8,12,,,40.0,3.0,,2.0,3.0,2.0,,1.0,,7.0,5.0,,,4.0,,,82.0
40,"Mitchell, Seamus",,,4,4,,,,,,,,,,,,3.0,1.0,,,1.0,,,64.0
13,"Moore, Dylan",6,4,10,16,1,,,4.0,,1.0,1.0,2.0,,1.0,,6.0,12.0,,1.0,,1.0,,85.0
11,"Nash, Conor",8,3,6,14,,,3.0,3.0,1.0,4.0,4.0,4.0,,2.0,,4.0,10.0,,,,1.0,1.0,66.0
3,"Newcombe, Jai",11,4,12,23,,,,6.0,2.0,2.0,7.0,6.0,,2.0,,11.0,14.0,,1.0,2.0,1.0,1.0,81.0
14,"Scrimshaw, Jack",8,2,3,11,,,,2.0,4.0,,,4.0,1.0,2.0,,5.0,4.0,1.0,,1.0,1.0,,80.0
6,"Sicily, James",16,8,10,26,,,,1.0,7.0,2.0,,3.0,,1.0,,5.0,17.0,1.0,,2.0,1.0,1.0,94.0
23,"Weddle, Josh",6,1,7,13,,1.0,,4.0,4.0,1.0,,1.0,1.0,,,3.0,8.0,,,8.0,,,93.0
5,"Worpel, James",16,2,12,28,,,,,,8.0,9.0,7.0,,1.0,3.0,13.0,16.0,,,1.0,,2.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,82,157,357,15,10.0,43.0,60.0,39.0,51.0,38.0,50.0,12.0,17.0,6.0,117.0,226.0,6.0,16.0,39.0,9.0,11.0,
Opposition,Opposition,216,106,112,328,10,15.0,42.0,62.0,34.0,49.0,37.0,38.0,17.0,12.0,,117.0,205.0,11.0,13.0,48.0,4.0,9.0,
