Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Bizzell, Clint",3,3,5,8,,,,1.0,,,1.0,,,,,4.0,4.0,,,1.0,,,
8,"Burns, Ronnie",9,4,2,11,2,2.0,,1.0,,2.0,,5.0,1.0,4.0,,5.0,5.0,,3.0,,,,
14,"Clarke, David",19,4,4,23,1,,,2.0,2.0,4.0,2.0,2.0,1.0,,,7.0,18.0,,2.0,1.0,1.0,,
11,"Corey, Joel",14,3,7,21,1,1.0,,2.0,5.0,1.0,3.0,3.0,2.0,1.0,,7.0,13.0,,,1.0,,,
7,"Graham, Ben",7,3,4,11,3,,,,2.0,1.0,,1.0,2.0,3.0,,7.0,4.0,1.0,1.0,2.0,,,
37,"Harley, Tom",11,3,8,19,,,,1.0,4.0,,1.0,2.0,1.0,1.0,,10.0,9.0,1.0,,,,,
32,"Hocking, Garry",14,4,15,29,1,,,4.0,5.0,4.0,11.0,2.0,2.0,2.0,,17.0,15.0,,,2.0,1.0,,
3,"Houlihan, Adam",9,4,,9,4,,,1.0,,4.0,1.0,,3.0,1.0,,6.0,4.0,1.0,1.0,,1.0,,
13,"Kilpatrick, Glenn",15,5,5,20,,,,1.0,1.0,5.0,5.0,5.0,,1.0,,10.0,14.0,,,1.0,1.0,,
1,"King, Steven",13,2,5,18,,,20.0,3.0,4.0,1.0,7.0,3.0,1.0,4.0,,7.0,7.0,,,,,,
17,"McGrath, Tim",12,4,12,24,,,,3.0,4.0,1.0,,2.0,4.0,2.0,,11.0,12.0,,,3.0,,,
31,"Mensch, David",,1,3,3,,,,,,,,,,1.0,,1.0,2.0,,,,,,
39,"Milburn, Darren",4,1,5,9,,1.0,,1.0,,3.0,4.0,2.0,,1.0,,3.0,6.0,,1.0,1.0,,,
21,"Mooney, Cameron",3,1,1,4,1,,,,,1.0,,,,2.0,,1.0,2.0,1.0,,,,,
27,"Sanderson, Brenton",13,6,7,20,,,,2.0,5.0,2.0,3.0,3.0,,1.0,,10.0,12.0,,,3.0,,,
30,"Scarlett, Matthew",10,4,3,13,,,,4.0,1.0,1.0,,1.0,,1.0,,5.0,8.0,,,3.0,,,
12,"Sholl, Brad",17,5,5,22,,,,1.0,5.0,6.0,2.0,3.0,,1.0,,9.0,13.0,1.0,,2.0,1.0,,
24,"Simpson, Hamish",1,3,5,6,,,,3.0,,,1.0,,,1.0,,2.0,4.0,,,,,,
4,"Snell, Jason",10,3,4,14,,2.0,,2.0,1.0,4.0,1.0,2.0,,1.0,,10.0,4.0,1.0,,,,,
6,"Spriggs, David",4,3,2,6,,,,1.0,,3.0,1.0,,1.0,1.0,,2.0,5.0,,,1.0,,,
20,"Steinfort, Carl",6,2,3,9,,,,,,2.0,2.0,2.0,,1.0,,,9.0,,,1.0,,,
40,"Wojcinski, David",7,3,7,14,,,,1.0,4.0,2.0,3.0,1.0,1.0,,,10.0,5.0,,,2.0,4.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,71,112,313,13,7.0,20.0,34.0,43.0,47.0,48.0,39.0,19.0,30.0,,144.0,175.0,6.0,8.0,24.0,9.0,,
Opposition,Opposition,217,74,91,308,18,16.0,41.0,48.0,31.0,65.0,34.0,29.0,30.0,19.0,6.0,127.0,166.0,13.0,13.0,22.0,21.0,,
