Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",26y 35d,32 (19-0-13 59.38%),4 (0.13),5 (5-0-0 100.00%),
31,"Andrews, Harris",22y 236d,92 (25-0-67 27.17%),9 (0.10),←,
43,"Answerth, Noah",19y 363d,14 (11-0-3 78.57%),2 (0.14),←,
33,"Bailey, Zac",19y 315d,22 (11-0-11 50.00%),9 (0.41),←,
7,"Berry, Jarrod",21y 180d,52 (20-0-32 38.46%),25 (0.48),←,
23,"Cameron, Charlie",25y 30d,103 (62-1-40 60.68%),145 (1.41),30 (15-0-15 50.00%),58 (1.93)
3,"Christensen, Allen",28y 77d,129 (66-0-63 51.16%),110 (0.85),64 (17-0-47 26.56%),54 (0.84)
27,"Gardiner, Darcy",23y 316d,101 (34-0-67 33.66%),4 (0.04),←,
30,"Hipwood, Eric",21y 325d,70 (25-0-45 35.71%),107 (1.53),←,
2,"Hodge, Luke",35y 50d,341 (196-2-143 57.77%),194 (0.57),36 (16-0-20 44.44%),1 (0.03)
17,"Lyons, Jarryd",27y 13d,111 (58-0-53 52.25%),59 (0.53),19 (14-0-5 73.68%),10 (0.53)
12,"Martin, Stefan",32y 260d,177 (51-1-125 29.10%),44 (0.25),120 (37-0-83 30.83%),21 (0.17)
11,"McCarthy, Lincoln",25y 286d,48 (37-0-11 77.08%),44 (0.92),19 (14-0-5 73.68%),19 (1.00)
6,"McCluggage, Hugh",21y 154d,58 (22-0-36 37.93%),38 (0.66),←,
46,"McInerney, Oscar",25y 25d,32 (16-0-16 50.00%),23 (0.72),←,
25,"McStay, Daniel",24y 41d,98 (32-0-66 32.65%),70 (0.71),←,
9,"Neale, Lachie",26y 72d,154 (79-0-75 51.30%),75 (0.49),19 (14-0-5 73.68%),8 (0.42)
16,"Rayner, Cam",19y 287d,41 (19-0-22 46.34%),38 (0.93),←,
10,"Rich, Daniel",29y 58d,202 (71-1-130 35.40%),106 (0.52),←,
5,"Robinson, Mitch",30y 58d,187 (78-1-108 41.98%),106 (0.57),87 (27-0-60 31.03%),48 (0.55)
29,"Witherden, Alex",20y 328d,48 (20-0-28 41.67%),5 (0.10),←,
15,"Zorko, Dayne",30y 176d,163 (56-0-107 34.36%),178 (1.09),←,
Totals,Totals,25y 118d,2275 (1008-6-1261 44.31%),1395 (0.61),,
C,"Fagan, Chris",58y 42d,63 (24-0-39 38.10%),,←,
