Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",16,3,5,21,,,,,6.0,1.0,,4.0,,,,2.0,13.0,,,2.0,5.0,1.0,80.0
22 ↓,"Breust, Luke",6,1,5,11,2,,,,,2.0,1.0,2.0,1.0,2.0,,4.0,6.0,,1.0,,,,59.0
18,"Chol, Mabior",10,8,7,17,2,1.0,3.0,1.0,,5.0,2.0,4.0,,1.0,,7.0,10.0,2.0,2.0,,,2.0,87.0
16,"DAmbrosio, Massimo",6,2,5,11,,,,5.0,1.0,,2.0,,1.0,,,5.0,7.0,,,,,,82.0
12,"Day, Will",13,1,7,20,1,,,7.0,2.0,7.0,3.0,4.0,,2.0,3.0,12.0,9.0,,,3.0,2.0,,74.0
35,"Dear, Calsher",5,2,7,12,2,1.0,,3.0,,,,2.0,1.0,1.0,,7.0,5.0,1.0,1.0,5.0,,,83.0
8,"Frost, Sam",5,4,1,6,,,,1.0,,,,1.0,,1.0,,,6.0,,,1.0,,,100.0
33,"Ginnivan, Jack",9,1,5,14,2,2.0,,1.0,,4.0,3.0,1.0,1.0,,,10.0,5.0,,1.0,2.0,,,82.0
15,"Hardwick, Blake",12,3,3,15,,,,4.0,2.0,3.0,,1.0,2.0,,,5.0,10.0,1.0,,2.0,,,88.0
4,"Impey, Jarman",14,8,6,20,1,,,1.0,2.0,6.0,,3.0,1.0,1.0,,2.0,17.0,,,2.0,1.0,,79.0
9,"Jiath, Changkuoth",7,3,6,13,,,,3.0,3.0,1.0,,2.0,,2.0,,5.0,9.0,1.0,,3.0,1.0,,78.0
31,"Macdonald, Connor",13,4,15,28,2,1.0,,4.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,9.0,20.0,,1.0,,,3.0,81.0
32 ↑,"Maginness, Finn",1,,4,5,,,,1.0,,1.0,1.0,,,,,2.0,3.0,,,,,,25.0
17,"Meek, Lloyd",3,1,8,11,,,35.0,6.0,1.0,2.0,2.0,2.0,,1.0,,6.0,5.0,,,4.0,,2.0,71.0
13,"Moore, Dylan",10,7,11,21,1,2.0,,2.0,,2.0,2.0,2.0,3.0,1.0,,8.0,14.0,1.0,1.0,1.0,,2.0,93.0
11,"Nash, Conor",6,2,12,18,,,1.0,8.0,,2.0,3.0,2.0,1.0,,,8.0,10.0,,,2.0,,1.0,68.0
3,"Newcombe, Jai",9,5,13,22,2,,,3.0,,4.0,6.0,5.0,,4.0,2.0,9.0,13.0,1.0,1.0,2.0,,1.0,83.0
14,"Scrimshaw, Jack",11,9,7,18,,,,1.0,3.0,1.0,,2.0,,1.0,,4.0,12.0,,,,2.0,,86.0
6,"Sicily, James",11,8,7,18,2,,,1.0,5.0,,,3.0,,2.0,,3.0,11.0,,2.0,3.0,,,92.0
25,"Ward, Josh",8,4,11,19,,1.0,,2.0,1.0,4.0,1.0,2.0,,,,3.0,15.0,,,1.0,,,78.0
34,"Watson, Nick",7,1,3,10,2,1.0,,3.0,,4.0,,5.0,1.0,3.0,,4.0,5.0,,,,1.0,1.0,75.0
23,"Weddle, Josh",8,2,5,13,,,3.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,,8.0,7.0,1.0,,5.0,1.0,,82.0
5,"Worpel, James",9,2,11,20,,,,8.0,,3.0,5.0,3.0,,1.0,,11.0,10.0,,,1.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,81,164,363,19,10.0,42.0,69.0,31.0,58.0,35.0,55.0,18.0,25.0,6.0,134.0,222.0,8.0,10.0,39.0,13.0,13.0,
Opposition,Opposition,185,71,122,307,8,10.0,51.0,78.0,39.0,41.0,40.0,61.0,25.0,18.0,,142.0,165.0,6.0,8.0,37.0,4.0,6.0,
