Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",11,8,3,14,4,,3.0,1.0,,2.0,1.0,1.0,,,,9.0,5.0,3.0,3.0,1.0,,,
33,"Barlow, Kris",5,2,1,6,,,1.0,,,2.0,1.0,2.0,,,,2.0,4.0,,,1.0,,,
22,"Bowyer, Glen",16,6,4,20,1,,,,4.0,2.0,1.0,1.0,,,,8.0,13.0,,1.0,1.0,5.0,,
17,"Chick, Daniel",13,3,4,17,1,1.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,2.0,,9.0,7.0,,,3.0,1.0,,
9,"Crawford, Shane",12,8,8,20,2,1.0,,1.0,,4.0,6.0,1.0,2.0,,,10.0,9.0,2.0,3.0,2.0,,,
24,"Croad, Trent",10,6,5,15,,,,2.0,4.0,1.0,,1.0,,3.0,,7.0,10.0,,,1.0,2.0,,
19,"Dixon, Ben",8,4,3,11,2,1.0,,1.0,,,,2.0,,2.0,,5.0,5.0,2.0,4.0,,,,
34,"Graham, Mark",9,9,7,16,1,,,2.0,2.0,1.0,3.0,1.0,,,,3.0,12.0,,1.0,3.0,,,
5,"Harford, Daniel",7,2,13,20,,,,2.0,1.0,3.0,6.0,1.0,1.0,2.0,,11.0,10.0,,,3.0,2.0,,
3,"Hay, Jonathan",5,4,3,8,,,1.0,2.0,3.0,,,2.0,1.0,1.0,,3.0,5.0,1.0,,2.0,,,
2,"Holland, Nick",11,9,4,15,,,1.0,,,8.0,1.0,1.0,,,,5.0,10.0,2.0,,,,,
37,"Lekkas, Angelo",8,5,8,16,,,,3.0,1.0,4.0,,1.0,1.0,1.0,,6.0,9.0,,,2.0,,,
7,"McCabe, Luke",6,4,1,7,,,,,1.0,2.0,,1.0,,,,1.0,6.0,,,3.0,,,
13,"Picioane, Lance",1,1,2,3,,,,1.0,,,,3.0,,,,1.0,2.0,,,,,,
20,"Rawlings, Jade",11,5,3,14,,,,1.0,9.0,,1.0,3.0,,,,2.0,10.0,,,1.0,,,
32,"Rock, Anthony",8,3,4,12,1,,,5.0,,,4.0,2.0,1.0,,,7.0,6.0,,1.0,,,,
4,"Salmon, Paul",2,2,2,4,,,14.0,,1.0,,1.0,1.0,,,,2.0,2.0,,,2.0,,,
11,"Smith, Joel",2,,2,4,,,,1.0,1.0,1.0,,1.0,,,,3.0,1.0,,,,3.0,,
29,"Tallis, Rayden",18,5,2,20,,,,2.0,4.0,2.0,1.0,1.0,2.0,1.0,,8.0,11.0,,,3.0,1.0,,
16,"Thompson, Nathan",14,8,6,20,1,1.0,5.0,,4.0,6.0,2.0,1.0,,1.0,,10.0,11.0,2.0,1.0,1.0,,,
30,"Woods, Tony",20,8,9,29,1,1.0,,3.0,2.0,6.0,3.0,5.0,1.0,2.0,,10.0,22.0,,1.0,4.0,1.0,,
36,"Young, Barry",7,2,3,10,,,,1.0,1.0,,1.0,4.0,1.0,,,5.0,4.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,104,97,301,14,8.0,27.0,33.0,39.0,49.0,37.0,38.0,11.0,15.0,,127.0,174.0,12.0,15.0,34.0,15.0,,
Opposition,Opposition,187,67,96,283,12,11.0,36.0,44.0,33.0,54.0,45.0,36.0,15.0,11.0,,129.0,148.0,8.0,10.0,43.0,7.0,,
