Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Collins, Andrew",2,,9,11,,,,2.0,1.0,1.0,,,,,,3.0,8.0,,,1.0,,,53.0
9,"Cotchin, Trent",4,4,15,19,,,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,,7.0,12.0,,1.0,1.0,,1.0,78.0
32,"Cousins, Ben",10,2,20,30,,,,4.0,,1.0,3.0,1.0,2.0,1.0,,11.0,21.0,,,,1.0,,68.0
3,"Deledio, Brett",10,2,21,31,1,1.0,1.0,3.0,,5.0,2.0,2.0,1.0,,,7.0,24.0,1.0,1.0,,1.0,3.0,79.0
10,"Edwards, Shane",3,1,12,15,,,,,2.0,1.0,,5.0,,1.0,,7.0,9.0,,,1.0,1.0,1.0,76.0
41,"Foley, Nathan",2,1,5,7,,,,1.0,,1.0,1.0,,,,,3.0,4.0,,,,,,21.0
44,"Graham, Angus",3,2,8,11,1,,8.0,3.0,1.0,,1.0,4.0,2.0,2.0,,5.0,6.0,,1.0,2.0,,,81.0
27,"Hislop, Tom",5,3,14,19,1,,,1.0,,1.0,,5.0,,4.0,,8.0,12.0,1.0,,3.0,,1.0,85.0
23,"Jackson, Daniel",18,5,8,26,2,,,3.0,1.0,2.0,2.0,5.0,,3.0,,5.0,22.0,1.0,2.0,2.0,,,84.0
16,"McGuane, Luke",3,4,4,7,,,,,2.0,,1.0,1.0,,1.0,,3.0,5.0,,,1.0,,,91.0
40,"Moore, Kelvin",6,4,5,11,,,,1.0,5.0,1.0,,,,,,3.0,8.0,,,4.0,,,93.0
20,"Morton, Mitch",9,8,8,17,2,1.0,,3.0,,4.0,,2.0,1.0,1.0,,8.0,9.0,2.0,5.0,1.0,1.0,3.0,99.0
38,"Nahas, Robin",11,5,8,19,4,1.0,,2.0,,4.0,,3.0,1.0,,1.0,4.0,15.0,,1.0,1.0,6.0,1.0,93.0
17,"Newman, Chris",11,3,16,27,,,,3.0,4.0,1.0,2.0,,2.0,,,4.0,20.0,,,5.0,3.0,1.0,91.0
14,"Polo, Dean",3,1,15,18,,,,1.0,,1.0,1.0,2.0,2.0,2.0,,8.0,10.0,,,9.0,,,84.0
37,"Post, Jayden",7,6,5,12,,,,1.0,5.0,1.0,,4.0,,,,2.0,10.0,,,3.0,1.0,,93.0
8,"Riewoldt, Jack",9,5,7,16,1,2.0,,2.0,1.0,,,,,,,7.0,9.0,2.0,3.0,2.0,,,97.0
36,"Silvester, Jarrod",8,5,3,11,,,,1.0,3.0,1.0,,2.0,,2.0,,4.0,6.0,1.0,,3.0,,,89.0
30,"Tambling, Richard",14,5,17,31,1,1.0,,3.0,2.0,3.0,3.0,3.0,1.0,,,10.0,21.0,,,1.0,1.0,1.0,93.0
2,"Thursfield, Will",4,4,6,10,,,,1.0,,,,1.0,,1.0,,3.0,7.0,2.0,,3.0,,,96.0
21,"Tuck, Shane",13,4,20,33,,,1.0,6.0,1.0,5.0,10.0,3.0,2.0,1.0,,16.0,17.0,,,,,,86.0
29,"Vickery, Ty",3,4,9,12,,,7.0,2.0,2.0,,1.0,1.0,,1.0,,4.0,7.0,1.0,1.0,2.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,78,235,393,13,7.0,18.0,45.0,30.0,35.0,28.0,46.0,16.0,21.0,1.0,132.0,262.0,11.0,15.0,45.0,15.0,12.0,
Opposition,Opposition,208,121,179,387,15,12.0,39.0,69.0,20.0,49.0,31.0,34.0,21.0,16.0,5.0,112.0,278.0,13.0,13.0,30.0,22.0,10.0,
