Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",11,7,10,21,,,,2.0,3.0,3.0,,2.0,1.0,1.0,,2,19,,,4.0,,1.0,80.0
25,"Chaplin, Troy",11,10,6,17,,,,2.0,2.0,,,1.0,,,,1,17,,,3.0,,,94.0
9,"Cotchin, Trent",19,6,9,28,,,,1.0,2.0,6.0,9.0,3.0,3.0,,2.0,14,14,1.0,2.0,,,,85.0
3,"Deledio, Brett",14,5,7,21,3.0,1.0,,2.0,,4.0,3.0,2.0,,1.0,,10,10,,3.0,2.0,1.0,1.0,86.0
5,"Ellis, Brandon",18,8,11,29,1.0,1.0,,,2.0,5.0,3.0,3.0,,1.0,,8,22,,1.0,1.0,1.0,,89.0
6,"Grigg, Shaun",16,4,8,24,1.0,1.0,2.0,2.0,,5.0,3.0,1.0,,,,4,19,,,1.0,,1.0,84.0
14,"Houli, Bachar",22,10,7,29,,,,,6.0,5.0,,1.0,,,,4,24,1.0,,2.0,4.0,2.0,84.0
28,"Hunt, Taylor",7,4,12,19,,,,1.0,2.0,2.0,,,1.0,,,6,13,,,2.0,,,84.0
48,"Lambert, Kane",13,4,14,27,2.0,,,1.0,2.0,6.0,5.0,3.0,,,,9,18,1.0,1.0,1.0,,2.0,81.0
35,"Lennon, Ben",16,9,6,22,,1.0,,1.0,,5.0,,3.0,1.0,2.0,,5,17,1.0,,1.0,,2.0,87.0
27,"Lloyd, Sam",8,1,8,16,3.0,1.0,,1.0,,3.0,2.0,2.0,1.0,2.0,,10,6,1.0,,,,,81.0
20,"Maric, Ivan",3,2,7,10,1.0,,36.0,2.0,,,2.0,,1.0,,,7,3,1.0,1.0,5.0,,,94.0
4,"Martin, Dustin",20,7,9,29,3.0,1.0,,6.0,1.0,5.0,6.0,3.0,1.0,1.0,3.0,11,19,2.0,1.0,1.0,2.0,1.0,73.0
33 ↑,"McIntosh, Kamdyn",4,3,1,5,,,,1.0,2.0,,2.0,,,,,2,3,,,,,,21.0
26 ↓,"Miles, Anthony",9,6,10,19,,,,1.0,,2.0,3.0,3.0,,3.0,,6,13,,,2.0,,,68.0
38,"Morris, Steven",11,5,7,18,,,,,2.0,,,2.0,2.0,1.0,,8,11,,,4.0,,,78.0
1,"Newman, Chris",9,5,5,14,1.0,,,1.0,,3.0,1.0,2.0,1.0,1.0,,6,8,1.0,1.0,2.0,2.0,3.0,80.0
18,"Rance, Alex",11,9,13,24,,,,1.0,4.0,,1.0,3.0,2.0,2.0,,9,14,1.0,,7.0,5.0,,100.0
8,"Riewoldt, Jack",10,6,5,15,2.0,,1.0,1.0,,5.0,1.0,2.0,,1.0,,5,10,,2.0,1.0,,2.0,96.0
19,"Thomas, Matt",4,3,15,19,1.0,,,4.0,,1.0,4.0,2.0,2.0,2.0,,12,9,,1.0,2.0,,,82.0
29,"Vickery, Ty",7,7,5,12,4.0,,15.0,,,2.0,,6.0,,3.0,1.0,6,6,3.0,5.0,4.0,,,94.0
31,"Vlastuin, Nick",13,10,8,21,,,,,1.0,,1.0,2.0,1.0,1.0,,8,13,2.0,,3.0,,,82.0
Totals,Totals,256,131,183,439,22.0,6.0,54.0,30.0,29.0,62.0,46.0,46.0,17.0,22.0,6.0,153,288,15.0,18.0,48.0,15.0,15.0,
Opposition,Opposition,191,92,118,309,8.0,7.0,33.0,60.0,37.0,40.0,35.0,39.0,22.0,17.0,,120,197,8.0,7.0,52.0,23.0,4.0,
