West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",4,,2,6,,,,1.0,,,,,1.0,1.0,,,,,,,,,
6,"Banfield, Drew",8,4,14,22,2,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
32,"Blurton, Ashley",3,1,2,5,,,,1.0,,,,,1.0,1.0,,,,,,,,,
22,"Downsborough, Ian",8,3,4,12,,,6.0,1.0,,,,,1.0,,,,,,,,,,
18,"Evans, Tony",1,1,,1,,,,1.0,,,,,,1.0,,,,,,,,,
23,"Fewster, Brendon",5,2,2,7,,,1.0,,,,,,2.0,2.0,,,,,,,,,
7,"Gehrig, Fraser",5,5,5,10,,,,1.0,,,,,,,,,,,,,,,
36,"Hart, David",10,2,7,17,,1.0,,2.0,,,,,,,,,,,,,,,
27,"Jakovich, Glen",17,5,5,22,,3.0,,1.0,,,,,3.0,,,,,,,,,,
2,"Kemp, Dean",19,6,8,27,,,,2.0,,,,,,,,,,,,,,,
28,"Lewis, Chris",4,1,2,6,,,,2.0,,,,,,,,,,,,,,,
5,"Lovell, Andy",17,7,8,25,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
9,"Lyle, Brayden",6,5,5,11,,,,4.0,,,,,,4.0,,,,,,,,,
3,"Mainwaring, Chris",20,5,5,25,,,,3.0,,,,,4.0,1.0,,,,,,,,,
30,"Matera, Peter",11,4,4,15,2,1.0,,,,,,,1.0,,,,,,,,,,
11,"McIntosh, Ashley",3,3,9,12,,,,1.0,,,,,,1.0,,,,,,,,,
8,"Metropolis, Daniel",10,2,,10,,,,2.0,,,,,1.0,,,,,,,,,,
21,"Schofield, Jarrad",9,4,6,15,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
25,"Spinks, Brett",7,5,3,10,1,3.0,1.0,,,,,,1.0,2.0,,,,,,,,,
16,"Symmons, Paul",6,,1,7,,,,2.0,,,,,,,,,,,,,,,
12,"White, Mitchell",15,4,3,18,,1.0,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,69,95,283,6,14.0,8.0,29.0,,,,,19.0,19.0,,,,,,,,,
Opposition,Opposition,218,81,134,352,16,13.0,34.0,21.0,,,,,19.0,19.0,6.0,,,,,,,,
