Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Corr, Aidan",3,3,4,7,,,,4.0,3.0,1.0,,4.0,,2.0,,1.0,6.0,,,8.0,,,89.0
1,"Davis, Phil",3,2,4,7,,,,1.0,2.0,1.0,,5.0,,5.0,,2.0,5.0,,,8.0,,,94.0
24,"de Boer, Matt",,,2,2,,,,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,18.0
4,"Greene, Toby",11,5,6,17,2,1.0,,4.0,,5.0,1.0,7.0,2.0,2.0,,10.0,7.0,,1.0,3.0,,,90.0
19,"Haynes, Nick",14,6,5,19,,,,2.0,2.0,2.0,,2.0,,1.0,,8.0,11.0,1.0,,8.0,,,89.0
17,"Johnson, Steve",7,3,6,13,2,,,5.0,1.0,3.0,2.0,4.0,1.0,3.0,,4.0,9.0,,,1.0,1.0,1.0,80.0
22,"Kelly, Josh",20,3,7,27,2,2.0,,4.0,,7.0,5.0,4.0,,1.0,,10.0,17.0,,,1.0,1.0,,83.0
15,"Kennedy, Matthew",2,,13,15,,,,7.0,1.0,,2.0,4.0,,,,7.0,8.0,,,1.0,,,73.0
37,"Lobb, Rory",10,8,,10,,,14.0,,1.0,5.0,1.0,2.0,1.0,,,7.0,4.0,6.0,,1.0,,,84.0
41,"Mumford, Shane",4,,8,12,2,,37.0,9.0,,2.0,6.0,3.0,5.0,2.0,,9.0,4.0,,,4.0,,,87.0
25,"Mzungu, Tendai",4,1,5,9,,1.0,,1.0,,2.0,1.0,1.0,2.0,,,3.0,6.0,,,,,,78.0
12,"Patton, Jonathon",11,7,7,18,2,2.0,,1.0,,5.0,,,1.0,,,9.0,8.0,2.0,3.0,2.0,,1.0,94.0
36,"Perryman, Harry",13,5,7,20,,,,6.0,2.0,3.0,2.0,2.0,3.0,2.0,,8.0,12.0,,,1.0,1.0,,71.0
9,"Scully, Tom",14,2,14,28,1,1.0,,3.0,,6.0,5.0,1.0,,1.0,,11.0,16.0,,,,2.0,,92.0
23,"Shaw, Heath",18,3,5,23,,,,1.0,7.0,,,4.0,1.0,2.0,,12.0,8.0,1.0,,1.0,1.0,,86.0
5,"Shiel, Dylan",15,6,17,32,,1.0,,5.0,4.0,3.0,5.0,4.0,,,1.0,8.0,21.0,,1.0,1.0,2.0,,74.0
10,"Smith, Devon",7,2,8,15,1,,,5.0,,1.0,2.0,2.0,1.0,1.0,,5.0,9.0,,,,1.0,,80.0
20,"Tomlinson, Adam",12,6,3,15,,,,1.0,2.0,,,2.0,1.0,1.0,,3.0,14.0,,,3.0,,,94.0
8,"Ward, Callan",11,1,21,32,,,,2.0,3.0,4.0,15.0,2.0,1.0,1.0,,18.0,17.0,,,1.0,2.0,,87.0
6,"Whitfield, Lachie",11,2,12,23,,,,7.0,,4.0,2.0,2.0,2.0,,,9.0,14.0,,,2.0,,2.0,94.0
29,"Williams, Zac",13,3,12,25,,,,3.0,1.0,3.0,4.0,4.0,1.0,2.0,,13.0,14.0,,,2.0,,,87.0
16,"Wilson, Nathan",6,1,2,8,,,,2.0,,2.0,,1.0,1.0,,,2.0,4.0,,,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,69,168,377,12,11.0,51.0,74.0,30.0,59.0,53.0,61.0,24.0,27.0,1.0,159.0,216.0,10.0,5.0,49.0,11.0,4.0,
Opposition,Opposition,201,68,146,347,14,12.0,47.0,86.0,45.0,50.0,34.0,61.0,27.0,24.0,5.0,152.0,201.0,7.0,6.0,52.0,2.0,8.0,
