Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 77d,5 (1-1-3 30.00%),1 (0.20),←,
5,"Collins, Andrew",31y 2d,195 (125-1-69 64.36%),36 (0.18),←,
3,"Condon, Anthony",28y 143d,125 (86-0-39 68.80%),40 (0.32),←,
9,"Crawford, Shane",21y 231d,62 (31-1-30 50.81%),54 (0.87),←,
19,"Dunstall, Jason",31y 257d,230 (160-1-69 69.78%),1094 (4.76),←,
35,"Gibson, Shannon",20y 172d,14 (4-1-9 32.14%),4 (0.29),←,
34,"Graham, Mark",23y 45d,47 (21-1-25 45.74%),7 (0.15),←,
22,"Hargreaves, Tim",20y 333d,30 (11-1-18 38.33%),46 (1.53),←,
2,"Holland, Nick",21y 273d,20 (5-1-14 27.50%),8 (0.40),←,
1,"Jencke, Ray",30y 33d,171 (111-1-59 65.20%),27 (0.16),←,
24,"Langford, Chris",33y 116d,279 (194-2-83 69.89%),31 (0.11),←,
12,"Lawrence, Stephen",27y 5d,115 (70-0-45 60.87%),25 (0.22),←,
44,"Platten, John",33y 41d,224 (149-1-74 66.74%),206 (0.92),←,
18,"Pritchard, Darrin",30y 37d,183 (123-1-59 67.49%),91 (0.50),←,
4,"Salmon, Paul",31y 98d,211 (123-3-85 59.00%),509 (2.41),2 (0-1-1 25.00%),
21,"Stevenson, Shayne",25y 320d,31 (8-1-22 27.42%),29 (0.94),20 (8-1-11 42.50%),20 (1.00)
29,"Tallis, Rayden",20y 323d,40 (18-0-22 45.00%),8 (0.20),←,
25,"Taylor, Jason",27y 217d,81 (38-1-42 47.53%),34 (0.42),74 (37-1-36 50.68%),30 (0.41)
6,"Taylor, Richard",22y 288d,17 (7-1-9 44.12%),10 (0.59),←,
33,"Treleven, Craig",25y 318d,5 (1-1-3 30.00%),3 (0.60),←,
30,"Woods, Tony",26y 300d,53 (21-1-31 40.57%),12 (0.23),22 (5-1-16 25.00%),2 (0.09)
Totals,Totals,26y 138d,2138 (1307-21-810 61.13%),2275 (1.06),,
C,"Judge, Ken",38y 103d,5 (1-1-3 30.00%),,←,
