Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",31y 42d,226 (94-2-130 42.04%),223 (0.99),206 (90-2-114 44.17%),202 (0.98)
17,"Burns, Scott",28y 257d,159 (71-1-87 44.97%),86 (0.54),←,
8,"Clement, James",27y 2d,148 (63-0-85 42.57%),46 (0.31),64 (37-0-27 57.81%),8 (0.13)
34,"Cloke, Jason",21y 123d,41 (27-0-14 65.85%),3 (0.07),←,
13,"Cole, Richard",20y 53d,24 (17-0-7 70.83%),6 (0.25),←,
4,"Didak, Alan",20y 203d,47 (31-0-16 65.96%),59 (1.26),←,
25,"Fraser, Josh",21y 244d,88 (47-0-41 53.41%),81 (0.92),←,
26,"Johnson, Ben",22y 154d,76 (44-0-32 57.89%),16 (0.21),←,
28,"Kinnear, Ben",24y 191d,45 (19-0-26 42.22%),9 (0.20),←,
18,"Licuria, Paul",25y 245d,114 (52-0-62 45.61%),35 (0.31),104 (50-0-54 48.08%),33 (0.32)
39,"Lokan, Matthew",20y 290d,23 (16-0-7 69.57%),5 (0.22),←,
37,"Lonie, Ryan",20y 186d,62 (37-0-25 59.68%),30 (0.48),←,
11,"OBree, Shane",24y 175d,104 (55-0-49 52.88%),43 (0.41),85 (46-0-39 54.12%),40 (0.47)
35,"Prestigiacomo, Simon",25y 218d,126 (53-0-73 42.06%),3 (0.02),←,
23,"Rocca, Anthony",26y 22d,165 (77-0-88 46.67%),251 (1.52),143 (66-0-77 46.15%),240 (1.68)
29,"Scotland, Heath",23y 47d,51 (22-0-29 43.14%),10 (0.20),←,
22,"Shaw, Rhyce",21y 325d,21 (13-0-8 61.90%),5 (0.24),←,
20,"Tarrant, Chris",22y 353d,108 (52-0-56 48.15%),187 (1.73),←,
14,"Wakelin, Shane",29y 25d,162 (83-2-77 51.85%),19 (0.12),68 (42-0-26 61.76%),
38,"Walker, Tristen",19y 148d,9 (9-0-0 100.00%),1 (0.11),←,
19,"Williams, Andrew",24y 189d,106 (49-1-56 46.70%),58 (0.55),22 (15-0-7 68.18%),16 (0.73)
2,"Woewodin, Shane",27y 56d,161 (80-0-81 49.69%),78 (0.48),23 (16-0-7 69.57%),15 (0.65)
Totals,Totals,24y 12d,2066 (1011-6-1049 48.94%),1254 (0.61),,
C,"Malthouse, Mick",50y 20d,470 (272-4-194 58.30%),,92 (49-0-43 53.26%),
