North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Campbell, Matt",21y 125d,22 (13-1-8 61.36%),22 (1.00),←,
11,"Firrito, Michael",24y 180d,91 (48-1-42 53.30%),13 (0.14),←,
38,"Gibson, Josh",24y 73d,29 (15-0-14 51.72%),,←,
6,"Grant, Shannon",31y 36d,289 (162-3-124 56.57%),346 (1.20),231 (130-2-99 56.71%),308 (1.33)
31,"Hale, David",24y 3d,87 (39-1-47 45.40%),50 (0.57),←,
39,"Harding, Leigh",27y 29d,97 (48-2-47 50.52%),127 (1.31),←,
4,"Harris, Daniel",26y 15d,125 (63-2-60 51.20%),36 (0.29),←,
29,"Harvey, Brent",30y 11d,250 (140-2-108 56.40%),288 (1.15),←,
21,"Jones, Corey",27y 89d,135 (65-1-69 48.52%),183 (1.36),←,
2,"Lower, Ed",20y 337d,19 (12-1-6 65.79%),8 (0.42),←,
1,"McIntosh, Hamish",23y 264d,52 (25-1-26 49.04%),22 (0.42),←,
42,"McMahon, Scott",21y 358d,18 (12-0-6 66.67%),13 (0.72),←,
20,"Petrie, Drew",25y 223d,140 (69-2-69 50.00%),115 (0.82),←,
5,"Power, Sam",24y 328d,93 (33-3-57 37.10%),16 (0.17),9 (5-1-3 61.11%),
30,"Pratt, Daniel",25y 65d,70 (37-0-33 52.86%),4 (0.06),67 (36-0-31 53.73%),3 (0.04)
3,"Rawlings, Brady",26y 350d,167 (87-1-79 52.40%),56 (0.34),←,
28,"Riggio, Matt",20y 72d,4 (2-0-2 50.00%),,←,
7,"Simpson, Adam",32y 99d,276 (161-2-113 58.70%),77 (0.28),←,
12,"Thomas, Lindsay",20y 87d,21 (11-1-9 54.76%),22 (1.05),←,
23,"Thompson, Nathan",30y 101d,173 (80-2-91 46.82%),322 (1.86),54 (25-1-28 47.22%),130 (2.41)
36,"Watt, Shannon",27y 181d,140 (72-2-66 52.14%),9 (0.06),←,
8,"Wells, Daniel",23y 112d,111 (55-2-54 50.45%),62 (0.56),←,
Totals,Totals,25y 143d,2409 (1249-30-1130 51.85%),1791 (0.74),,
C,"Laidley, Dani",41y 59d,123 (61-2-60 50.41%),,←,
