St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Brown, Tony",4,,4,8,,,,,,1.0,,1.0,2.0,,,7.0,1.0,,,1.0,,,
3,"Burke, Nathan",12,4,5,17,,,,5.0,3.0,1.0,,2.0,2.0,,,7.0,10.0,,,1.0,,,
16,"Carr, Matthew",13,4,4,17,,1.0,,2.0,3.0,1.0,1.0,4.0,,,,12.0,9.0,1.0,,1.0,3.0,,
31,"Elliott, Tim",7,6,1,8,1,,4.0,,3.0,1.0,1.0,2.0,,1.0,,3.0,5.0,2.0,1.0,,,,
10,"Everitt, Peter",6,4,6,12,,1.0,18.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,9.0,5.0,,,3.0,1.0,,
14,"Francis, Tony",10,3,7,17,,,,,1.0,4.0,5.0,1.0,1.0,2.0,,5.0,12.0,,,2.0,,,
25,"Hall, Barry",13,12,7,20,3,3.0,,1.0,,5.0,,3.0,2.0,1.0,3.0,11.0,11.0,4.0,6.0,1.0,,,
35,"Harvey, Robert",19,3,15,34,,,,,1.0,5.0,14.0,,,2.0,1.0,13.0,21.0,,,3.0,1.0,,
7,"Hayes, Lenny",6,2,6,12,,1.0,,,,1.0,,2.0,,,,5.0,7.0,,,1.0,,,
24,"Heatley, Jason",7,6,2,9,1,2.0,,,,3.0,,,,,,4.0,5.0,3.0,2.0,1.0,,,
8,"Hudghton, Max",13,7,7,20,,,,1.0,5.0,1.0,1.0,4.0,2.0,,,8.0,12.0,,,2.0,,,
23,"Loewe, Stewart",19,13,2,21,1,2.0,12.0,1.0,1.0,5.0,1.0,,1.0,1.0,,12.0,9.0,7.0,2.0,1.0,1.0,,
26,"McLaren, Joe",7,4,3,10,,,,,,4.0,1.0,1.0,,1.0,,4.0,7.0,,,,2.0,,
11,"Mitchell, Gavin",10,4,7,17,1,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,8.0,9.0,,1.0,1.0,,,
1,"Peckett, Justin",6,2,8,14,,,,1.0,2.0,1.0,,1.0,,,,4.0,8.0,,,,,,
28,"Ryan, Damien",12,7,2,14,,,,1.0,,1.0,,1.0,1.0,,,,16.0,,,2.0,,,
19,"Sziller, Steven",24,5,4,28,1,,,,2.0,11.0,6.0,4.0,1.0,3.0,2.0,10.0,17.0,,,1.0,1.0,,
4,"Thompson, Andrew",6,1,3,9,,,,3.0,1.0,2.0,1.0,1.0,,1.0,,4.0,6.0,,,1.0,,,
32,"Traianidis, Jason",4,1,2,6,1,,,2.0,1.0,1.0,5.0,,2.0,,,4.0,3.0,1.0,,,,,
15,"Wakelin, Darryl",6,5,4,10,,,,1.0,3.0,1.0,,,,,,5.0,5.0,3.0,,,,,
33,"Walton, Ben",6,3,1,7,,,,1.0,,3.0,,,1.0,1.0,,3.0,3.0,2.0,,,,,
20,"Young, Matthew",17,7,5,22,,1.0,,1.0,4.0,3.0,1.0,,,1.0,,5.0,18.0,1.0,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,103,105,332,9,14.0,34.0,23.0,32.0,58.0,42.0,30.0,17.0,19.0,6.0,143.0,199.0,24.0,12.0,24.0,10.0,,
Opposition,Opposition,193,86,100,293,7,6.0,28.0,28.0,42.0,44.0,30.0,33.0,19.0,17.0,,111.0,179.0,16.0,10.0,22.0,13.0,,
