Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",23y 78d,62 (9-1-52 15.32%),15 (0.24),7 (2-0-5 28.57%),2 (0.29)
17,"Chick, Daniel",22y 87d,50 (21-1-28 43.00%),51 (1.02),←,
9,"Crawford, Shane",23y 241d,100 (48-1-51 48.50%),78 (0.78),←,
24,"Croad, Trent",18y 60d,7 (2-0-5 28.57%),3 (0.43),←,
32,"Dixon, Ben",20y 328d,17 (8-0-9 47.06%),17 (1.00),←,
19,"Dunstall, Jason",33y 267d,261 (175-1-85 67.24%),1224 (4.69),←,
34,"Graham, Mark",25y 56d,90 (38-1-51 42.78%),31 (0.34),←,
5,"Harford, Daniel",21y 50d,60 (24-0-36 40.00%),24 (0.40),←,
13,"Hassall, Jon",24y 267d,71 (27-2-42 39.44%),13 (0.18),21 (8-0-13 38.10%),1 (0.05)
3,"Hay, Jonathan",18y 268d,11 (2-0-9 18.18%),2 (0.18),←,
2,"Holland, Nick",23y 283d,62 (25-1-36 41.13%),72 (1.16),←,
38,"Kilmartin, Haydon",24y 290d,5 (2-0-3 40.00%),,←,
37,"Lekkas, Angelo",21y 313d,32 (11-0-21 34.38%),3 (0.09),←,
15,"Lord, Aaron",22y 291d,61 (33-1-27 54.92%),49 (0.80),29 (10-0-19 34.48%),30 (1.03)
7,"McCabe, Luke",21y 271d,35 (16-0-19 45.71%),3 (0.09),←,
20,"Rawlings, Jade",20y 211d,10 (1-0-9 10.00%),11 (1.10),←,
10,"Robran, Jonathon",25y 199d,42 (18-0-24 42.86%),3 (0.07),←,
4,"Salmon, Paul",33y 108d,253 (141-3-109 56.32%),527 (2.08),44 (18-1-25 42.05%),18 (0.41)
29,"Tallis, Rayden",22y 333d,57 (23-0-34 40.35%),10 (0.18),←,
6,"Taylor, Richard",24y 298d,60 (25-1-34 42.50%),26 (0.43),←,
22,"Turvey, Nathan",20y 203d,3 (2-0-1 66.67%),,←,
30,"Woods, Tony",28y 310d,100 (41-1-58 41.50%),23 (0.23),69 (25-1-43 36.96%),13 (0.19)
Totals,Totals,23y 285d,1449 (692-14-743 47.76%),2185 (1.51),,
C,"Judge, Ken",40y 113d,52 (21-1-30 41.35%),,←,
