Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",22y 222d,21 (13-0-8 61.90%),10 (0.48),←,
15,"Amon, Karl",20y 346d,18 (10-0-8 55.56%),14 (0.78),←,
25,"Austin, Logan",21y 22d,8 (4-0-4 50.00%),,←,
1,"Boak, Travis",27y 364d,195 (90-1-104 46.41%),121 (0.62),←,
5,"Broadbent, Matthew",25y 364d,142 (63-1-78 44.72%),48 (0.34),←,
11,"Butcher, John",25y 27d,30 (14-0-16 46.67%),40 (1.33),←,
33,"Byrne-Jones, Darcy",20y 314d,16 (8-0-8 50.00%),3 (0.19),←,
17,"Clurey, Tom",22y 129d,14 (9-0-5 64.29%),,←,
7,"Ebert, Brad",26y 119d,186 (82-1-103 44.35%),102 (0.55),110 (54-1-55 49.55%),69 (0.63)
9,"Gray, Robbie",28y 122d,151 (69-0-82 45.70%),204 (1.35),←,
46,"Gray, Sam",24y 180d,30 (19-0-11 63.33%),12 (0.40),←,
24,"Impey, Jarman",21y 21d,51 (28-0-23 54.90%),17 (0.33),←,
48,"Krakouer, Nathan",28y 86d,78 (36-0-42 46.15%),22 (0.28),65 (35-0-30 53.85%),14 (0.22)
29,"Pittard, Jasper",25y 120d,94 (50-0-44 53.19%),11 (0.12),←,
21,"Polec, Jared",23y 292d,58 (33-0-25 56.90%),32 (0.55),42 (26-0-16 61.90%),23 (0.55)
14,"Stewart, Paul",29y 20d,100 (42-0-58 42.00%),33 (0.33),←,
18,"Toumpas, Jimmy",22y 210d,34 (9-0-25 26.47%),6 (0.18),7 (4-0-3 57.14%),
12,"Trengove, Jackson",25y 271d,130 (54-1-75 41.92%),13 (0.10),←,
39,"Westhoff, Justin",29y 303d,199 (91-1-107 45.98%),251 (1.26),←,
16,"Wines, Ollie",21y 297d,80 (44-0-36 55.00%),36 (0.45),←,
20,"Wingard, Chad",23y 1d,105 (52-1-52 50.00%),185 (1.76),←,
40,"Young, Aaron",23y 237d,59 (29-1-29 50.00%),45 (0.76),←,
Totals,Totals,24y 201d,1799 (849-7-943 47.19%),1205 (0.67),,
C,"Hinkley, Ken",49y 304d,88 (50-0-38 56.82%),,←,
