St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 74d,12 (5-0-7 41.67%),1 (0.08),7 (4-0-3 57.14%),
14,"Ball, Luke",22y 352d,91 (56-0-35 61.54%),43 (0.47),←,
22,"Birss, Shane",24y 62d,53 (18-2-33 35.85%),22 (0.42),2 (1-0-1 50.00%),2 (1.00)
27,"Blake, Jason",26y 58d,98 (48-1-49 49.49%),22 (0.22),←,
3,"Clarke, Xavier",23y 226d,86 (45-1-40 52.91%),37 (0.43),←,
26,"Dal Santo, Nick",23y 79d,105 (58-1-46 55.71%),53 (0.50),←,
17,"Fiora, Aaron",26y 23d,115 (53-0-62 46.09%),48 (0.42),37 (20-0-17 54.05%),23 (0.62)
6,"Fisher, Leigh",23y 23d,32 (23-0-9 71.88%),3 (0.09),←,
25,"Fisher, Sam",24y 306d,56 (36-0-20 64.29%),4 (0.07),←,
9,"Gehrig, Fraser",31y 70d,241 (128-1-112 53.32%),496 (2.06),126 (65-0-61 51.59%),337 (2.67)
19,"Gilbert, Sam",20y 266d,5 (3-0-2 60.00%),2 (0.40),←,
18,"Goddard, Brendon",21y 357d,90 (55-0-35 61.11%),29 (0.32),←,
1,"Gram, Jason",23y 15d,39 (22-0-17 56.41%),13 (0.33),37 (21-0-16 56.76%),13 (0.35)
33,"Gwilt, James",20y 274d,8 (5-0-3 62.50%),2 (0.25),←,
35,"Harvey, Robert",35y 264d,347 (173-3-171 50.29%),208 (0.60),←,
38,"Jones, Clinton",23y 99d,3 (3-0-0 100.00%),1 (0.33),←,
23,"Koschitzke, Justin",24y 234d,85 (43-0-42 50.59%),75 (0.88),←,
44,"Milne, Stephen",27y 65d,126 (60-1-65 48.02%),253 (2.01),←,
11,"Montagna, Leigh",23y 191d,59 (36-0-23 61.02%),42 (0.71),←,
12,"Riewoldt, Nick",24y 207d,119 (59-1-59 50.00%),223 (1.87),←,
29,"Rix, Michael",26y 124d,17 (12-0-5 70.59%),1 (0.06),←,
13,"Voss, Brett",29y 79d,162 (81-2-79 50.62%),63 (0.39),127 (62-1-64 49.21%),52 (0.41)
Totals,Totals,24y 323d,1949 (1022-13-914 52.44%),1641 (0.84),,
C,"Lyon, Ross",40y 185d,7 (4-0-3 57.14%),,←,
