Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",26y 249d,129 (68-1-60 53.10%),55 (0.43),84 (60-1-23 72.02%),31 (0.37)
31,"Andrews, Harris",27y 186d,199 (95-1-103 47.99%),11 (0.06),←,
43,"Answerth, Noah",24y 313d,66 (45-0-21 68.18%),2 (0.03),←,
33,"Bailey, Zac",24y 265d,126 (82-0-44 65.08%),130 (1.03),←,
7,"Berry, Jarrod",26y 130d,146 (81-1-64 55.82%),62 (0.42),←,
23,"Cameron, Charlie",29y 345d,215 (136-2-77 63.72%),379 (1.76),142 (89-1-52 63.03%),292 (2.06)
3,"Daniher, Joe",30y 102d,190 (93-2-95 49.47%),364 (1.92),82 (53-1-28 65.24%),173 (2.11)
5,"Dunkley, Josh",27y 157d,153 (89-1-63 58.50%),70 (0.46),37 (24-1-12 66.22%),5 (0.14)
28,"Fletcher, Jaspa",20y 111d,27 (17-1-9 64.81%),11 (0.41),←,
30,"Hipwood, Eric",26y 275d,165 (88-1-76 53.64%),248 (1.50),←,
35,"Lester, Ryan",31y 293d,193 (87-1-105 45.34%),47 (0.24),←,
1,"Lohmann, Kai",21y 39d,21 (13-1-7 64.29%),18 (0.86),←,
6,"McCluggage, Hugh",26y 103d,168 (94-1-73 56.25%),105 (0.63),←,
46,"McInerney, Oscar",29y 340d,138 (86-1-51 62.68%),57 (0.41),←,
26,"McKenna, Conor",28y 78d,113 (58-2-53 52.21%),27 (0.24),34 (23-1-10 69.12%),7 (0.21)
13,"Morris, Logan",19y 35d,6 (4-1-1 75.00%),11 (1.83),←,
9,"Neale, Lachie",31y 21d,258 (146-1-111 56.78%),118 (0.46),123 (81-1-41 66.26%),51 (0.41)
40,"Payne, Jack",24y 243d,62 (38-1-23 62.10%),2 (0.03),←,
16,"Rayner, Cam",24y 237d,126 (75-1-50 59.92%),114 (0.90),←,
38,"Reville, Bruce",23y 113d,6 (4-1-1 75.00%),1 (0.17),←,
37,"Starcevich, Brandon",24y 326d,106 (71-0-35 66.98%),7 (0.07),←,
44,"Wilmot, Darcy",20y 166d,42 (27-1-14 65.48%),6 (0.14),←,
15,"Zorko, Dayne",35y 126d,263 (122-1-140 46.58%),231 (0.88),←,
Totals,Totals,26y 121d,2918 (1619-23-1276 55.48%),2076 (0.71),,
C,"Fagan, Chris",62y 357d,175 (98-1-76 56.29%),,←,
