Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",7,3,10,17,,,,3.0,,1.0,2.0,1.0,1.0,,,7.0,10.0,,,3.0,,1.0,77.0
21,"Bell, Daniel",1,,9,10,,,,3.0,,2.0,,2.0,,1.0,,2.0,8.0,,,6.0,,,85.0
32,"Bruce, Cameron",10,5,12,22,,,,6.0,2.0,4.0,,2.0,1.0,,,3.0,19.0,,1.0,3.0,,1.0,90.0
41,"Carroll, Nathan",4,4,6,10,,,,,4.0,,,2.0,1.0,1.0,,3.0,7.0,1.0,,5.0,1.0,,100.0
36,"Davey, Aaron",9,4,9,18,,1.0,,1.0,1.0,1.0,3.0,2.0,,2.0,,8.0,11.0,,,,5.0,,73.0
14,"Dunn, Lynden",9,9,5,14,,,,1.0,1.0,3.0,2.0,3.0,1.0,,,3.0,11.0,1.0,,2.0,1.0,,85.0
8,"Frawley, James",9,5,3,12,,,,,3.0,3.0,,,1.0,,,5.0,7.0,1.0,,6.0,1.0,1.0,92.0
18,"Green, Brad",16,10,9,25,4,2.0,,4.0,3.0,2.0,2.0,3.0,1.0,,,10.0,15.0,2.0,3.0,,,,86.0
40,"Jamar, Mark",3,4,5,8,1,1.0,9.0,1.0,,1.0,1.0,2.0,3.0,2.0,,5.0,3.0,1.0,2.0,1.0,,,73.0
2,"Jones, Nathan",12,4,9,21,1,,,4.0,4.0,3.0,2.0,1.0,1.0,,,8.0,14.0,,,2.0,2.0,,86.0
23,"McDonald, James",11,5,8,19,1,,,2.0,1.0,2.0,1.0,,2.0,,,5.0,14.0,,1.0,1.0,,,87.0
5,"McLean, Brock",15,6,17,32,,1.0,,3.0,,2.0,3.0,4.0,,3.0,,11.0,21.0,,,5.0,1.0,1.0,90.0
22,"Moloney, Brent",13,9,10,23,,,,3.0,2.0,3.0,,6.0,,4.0,,3.0,20.0,,1.0,,,,66.0
10,"Morton, Cale",13,6,4,17,,,,,1.0,3.0,,2.0,1.0,,,3.0,15.0,,,,1.0,,72.0
9,"Neitz, David",1,1,,1,,,,,,1.0,,,,,,,1.0,,,,,1.0,42.0
27,"Rivers, Jared",8,6,10,18,,,,2.0,1.0,1.0,,,1.0,,,6.0,12.0,1.0,,8.0,,,81.0
24,"Robertson, Russell",12,7,4,16,2,1.0,,,,2.0,,6.0,,1.0,,7.0,8.0,3.0,5.0,,,,92.0
12,"Sylvia, Colin",15,8,6,21,,,1.0,3.0,4.0,3.0,1.0,2.0,1.0,,,2.0,19.0,,,7.0,7.0,1.0,92.0
31,"Wheatley, Paul",10,4,7,17,,,,1.0,4.0,3.0,1.0,1.0,,,,4.0,13.0,,,4.0,1.0,,84.0
45,"Whelan, Matthew",13,8,4,17,,1.0,,3.0,2.0,,,2.0,2.0,2.0,,3.0,16.0,,2.0,1.0,3.0,,76.0
34,"White, Jeff",10,5,11,21,,,24.0,1.0,2.0,5.0,2.0,,1.0,,,6.0,15.0,,,1.0,,,88.0
39,"Wonaeamirri, Austin",4,,8,12,,1.0,,7.0,,1.0,,3.0,3.0,2.0,,12.0,2.0,,,2.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,113,166,371,9,14.0,34.0,48.0,35.0,46.0,20.0,44.0,21.0,18.0,,116.0,261.0,10.0,15.0,57.0,23.0,7.0,
Opposition,Opposition,233,145,123,356,15,11.0,19.0,48.0,33.0,54.0,27.0,44.0,19.0,21.0,6.0,101.0,254.0,7.0,8.0,44.0,26.0,7.0,
