Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 250d,92 (38-0-54 41.30%),46 (0.50),←,
5,"Broadbent, Matthew",21y 250d,35 (10-0-25 28.57%),8 (0.23),←,
27,"Carlile, Alipate",24y 343d,93 (37-0-56 39.78%),4 (0.04),←,
1,"Cassisi, Domenic",29y 198d,186 (95-1-90 51.34%),73 (0.39),←,
30,"Chaplin, Troy",26y 44d,124 (51-1-72 41.53%),10 (0.08),←,
18,"Cornes, Kane",29y 93d,225 (117-1-107 52.22%),81 (0.36),←,
7,"Ebert, Brad",22y 5d,78 (29-0-49 37.18%),36 (0.46),2 (1-0-1 50.00%),3 (1.50)
8,"Hartlett, Hamish",21y 237d,33 (9-0-24 27.27%),15 (0.45),←,
16,"Jacobs, Ben",20y 89d,14 (2-0-12 14.29%),2 (0.14),←,
35,"McCarthy, John",22y 140d,20 (13-0-7 65.00%),12 (0.60),2 (1-0-1 50.00%),2 (1.00)
13,"OShea, Cameron",20y 25d,20 (4-0-16 20.00%),4 (0.20),←,
6,"Pearce, Danyle",26y,136 (55-0-81 40.44%),72 (0.53),←,
34,"Redden, Jarrad",21y 102d,2 (1-0-1 50.00%),1 (0.50),←,
15,"Rodan, David",28y 182d,168 (62-0-106 36.90%),128 (0.76),103 (43-0-60 41.75%),85 (0.83)
28,"Schulz, Jay",26y 355d,105 (36-2-67 35.24%),128 (1.22),34 (12-0-22 35.29%),70 (2.06)
43,"Stewart, Daniel",23y 160d,25 (5-0-20 20.00%),21 (0.84),←,
14,"Stewart, Paul",24y 272d,46 (17-0-29 36.96%),5 (0.11),←,
9,"Surjan, Jacob",26y 236d,110 (52-0-58 47.27%),16 (0.15),←,
21,"Thomas, Matt",25y 40d,70 (21-0-49 30.00%),22 (0.31),←,
12,"Trengove, Jackson",21y 157d,42 (10-0-32 23.81%),5 (0.12),←,
39,"Westhoff, Justin",25y 189d,91 (37-0-54 40.66%),121 (1.33),←,
20,"Wingard, Chad",18y 253d,2 (1-0-1 50.00%),1 (0.50),←,
Totals,Totals,24y 32d,1717 (702-5-1010 40.89%),811 (0.47),,
C,"Primus, Matthew",37y 86d,31 (9-0-22 29.03%),,←,
