Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 310d,98 (60-1-37 61.73%),6 (0.06),80 (53-1-26 66.88%),2 (0.03)
20,"Brogan, Dean",25y 154d,39 (29-0-10 74.36%),14 (0.36),←,
7,"Burgoyne, Peter",26y 108d,140 (79-2-59 57.14%),156 (1.11),←,
8,"Burgoyne, Shaun",21y 208d,50 (39-0-11 78.00%),73 (1.46),←,
25,"Cassisi, Domenic",21y 237d,26 (20-0-6 76.92%),4 (0.15),←,
26,"Cochrane, Stuart",25y 301d,80 (44-0-36 55.00%),14 (0.17),30 (21-0-9 70.00%),3 (0.10)
35,"Cornes, Chad",24y 186d,105 (66-1-38 63.33%),108 (1.03),←,
18,"Cornes, Kane",21y 132d,52 (37-0-15 71.15%),21 (0.40),←,
17,"Dew, Stuart",24y 272d,121 (69-2-50 57.85%),189 (1.56),←,
33,"Ebert, Brett",20y 180d,7 (4-0-3 57.14%),9 (1.29),←,
38,"James, Roger",28y 208d,120 (71-2-47 60.00%),77 (0.64),←,
5,"Lade, Brendon",27y 311d,107 (60-2-45 57.01%),74 (0.69),←,
22,"Mahoney, Josh",26y 198d,32 (10-0-22 31.25%),10 (0.31),2 (0-0-2 0.00%),
27,"Poulton, Jared",27y 25d,78 (49-1-28 63.46%),18 (0.23),←,
31,"Salopek, Steven",18y 330d,17 (12-0-5 70.59%),7 (0.41),←,
6,"Schofield, Jarrad",29y 107d,177 (109-1-67 61.86%),115 (0.65),114 (70-1-43 61.84%),81 (0.71)
23,"Symes, Brad",19y 70d,1 (0-0-1 0.00%),,←,
28,"Thurstans, Toby",23y 276d,18 (12-0-6 66.67%),10 (0.56),←,
16,"Tredrea, Warren",25y 144d,138 (81-1-56 59.06%),293 (2.12),←,
2,"Wakelin, Darryl",29y 279d,185 (102-1-82 55.41%),11 (0.06),70 (49-0-21 70.00%),3 (0.04)
24,"White, Damon",20y 274d,1 (0-0-1 0.00%),1 (1.00),←,
21,"Wilson, Michael",27y 177d,121 (62-3-56 52.48%),37 (0.31),←,
Totals,Totals,24y 287d,1713 (1015-17-681 59.25%),1247 (0.73),,
C,"Williams, Mark",45y 269d,126 (77-1-48 61.51%),,←,
