Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",28y 202d,165 (86-5-74 53.64%),136 (0.82),←,
5,"Buckley, Nathan",23y 263d,67 (24-2-41 37.31%),61 (0.91),47 (20-2-25 44.68%),40 (0.85)
17,"Burns, Scott",21y 113d,23 (9-1-13 41.30%),2 (0.09),←,
28,"Crosisca, Gavin",27y 212d,164 (93-5-66 58.23%),49 (0.30),←,
39,"Crow, Scott",22y 118d,16 (7-0-9 43.75%),3 (0.19),3 (1-0-2 33.33%),1 (0.33)
2,"Francis, Tony",27y 13d,105 (60-2-43 58.10%),69 (0.66),←,
8,"James, Brett",23y 121d,33 (14-1-18 43.94%),24 (0.73),←,
23,"Kelly, Craig",29y 303d,113 (63-3-47 57.08%),43 (0.38),←,
27,"McDonald, Alex",26y 61d,49 (27-0-22 55.10%),27 (0.55),3 (1-0-2 33.33%),3 (1.00)
34,"McGuane, Mick",28y 107d,150 (85-3-62 57.67%),124 (0.83),←,
1,"Monkhorst, Damian",26y 237d,142 (82-4-56 59.15%),29 (0.20),←,
32,"Orchard, Mark",20y 12d,9 (3-1-5 38.89%),4 (0.44),←,
6,"Patterson, Stephen",25y 101d,22 (9-1-12 43.18%),28 (1.27),←,
3,"Richardson, Mark",23y 166d,33 (18-1-14 56.06%),39 (1.18),←,
36,"Rocca, Saverio",22y 146d,74 (38-2-34 52.70%),255 (3.45),←,
29,"Russell, Scott",25y 343d,127 (74-3-50 59.45%),80 (0.63),←,
12,"Schauble, Andrew",19y 149d,6 (3-0-3 50.00%),1 (0.17),←,
18,"Walker, Lee",23y 67d,9 (3-1-5 38.89%),5 (0.56),←,
14,"Watson, Shane",22y 57d,76 (37-1-38 49.34%),48 (0.63),←,
10,"Williams, Paul",23y 11d,95 (49-2-44 52.63%),109 (1.15),←,
19,"Wright, Graham",27y 313d,154 (95-4-55 62.99%),96 (0.62),←,
Totals,Totals,24y 235d,1632 (879-42-711 53.86%),1232 (0.75),,
C,"Shaw, Tony",35y 266d,3 (1-0-2 33.33%),,←,
