Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 260d,74 (36-0-38 48.65%),5 (0.07),10 (7-0-3 70.00%),
15,"Amon, Karl",25y 277d,88 (52-0-36 59.09%),40 (0.45),←,
14,"Bergman, Miles",19y 217d,9 (6-0-3 66.67%),1 (0.11),←,
10,"Boak, Travis",32y 295d,292 (148-1-143 50.86%),182 (0.62),←,
26,"Bonner, Riley",24y 77d,54 (34-0-20 62.96%),9 (0.17),←,
3,"Burton, Ryan",24y 112d,81 (47-1-33 58.64%),9 (0.11),34 (22-0-12 64.71%),4 (0.12)
33,"Byrne-Jones, Darcy",25y 245d,115 (67-0-48 58.26%),6 (0.05),←,
22,"Dixon, Charlie",30y 242d,163 (79-1-83 48.77%),261 (1.60),98 (60-0-38 61.22%),167 (1.70)
28,"Drew, Willem",22y 234d,20 (12-0-8 60.00%),6 (0.30),←,
24,"Farrell, Kane",22y 67d,28 (16-0-12 57.14%),24 (0.86),←,
19,"Georgiades, Mitch",19y 237d,16 (11-0-5 68.75%),24 (1.50),←,
9,"Gray, Robbie",33y 54d,247 (127-0-120 51.42%),346 (1.40),←,
8,"Hartlett, Hamish",30y 282d,192 (98-1-93 51.30%),77 (0.40),←,
5,"Houston, Dan",24y 11d,86 (54-0-32 62.79%),14 (0.16),←,
1,"Jonas, Tom",30y 134d,168 (93-1-74 55.65%),1 (0.01),←,
34,"Jones, Lachie",19y 44d,3 (3-0-0 100.00%),,←,
38,"Ladhams, Peter",23y 129d,21 (13-0-8 61.90%),10 (0.48),←,
4,"Marshall, Todd",22y 227d,42 (31-0-11 73.81%),43 (1.02),←,
12,"McKenzie, Trent",29y 50d,126 (45-0-81 35.71%),22 (0.17),20 (16-0-4 80.00%),
6,"Motlop, Steven",30y 72d,194 (126-2-66 65.46%),215 (1.11),59 (36-0-23 61.02%),40 (0.68)
2,"Powell-Pepper, Sam",23y 135d,80 (50-0-30 62.50%),40 (0.50),←,
20,"Rozee, Connor",21y 121d,46 (29-0-17 63.04%),44 (0.96),←,
16,"Wines, Ollie",26y 228d,168 (97-0-71 57.74%),74 (0.44),←,
Totals,Totals,25y 211d,2313 (1274-7-1032 55.08%),1453 (0.63),,
C,"Hinkley, Ken",54y 235d,188 (110-0-78 58.51%),,←,
