Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",15,10,4,19,3.0,3.0,6.0,2.0,,7.0,1.0,4.0,,3.0,,10,9,4.0,4.0,1.0,,,
33,"Barlow, Kris",10,3,3,13,2.0,,1.0,2.0,,3.0,,,,,,4,10,,1.0,4.0,2.0,,
17,"Chick, Daniel",16,6,5,21,,1.0,,5.0,2.0,4.0,1.0,1.0,,4.0,,5,14,,2.0,7.0,1.0,,
24,"Croad, Trent",12,5,7,19,,1.0,1.0,1.0,,5.0,1.0,3.0,1.0,2.0,,8,11,,,1.0,,,
19,"Dixon, Ben",10,5,4,14,1.0,1.0,,3.0,,3.0,2.0,,,,,6,8,1.0,1.0,2.0,,,
34,"Graham, Mark",15,8,8,23,2.0,,,1.0,,4.0,2.0,,2.0,,,10,12,2.0,2.0,2.0,,,
29,"Greene, Steven",15,7,18,33,,,,3.0,1.0,3.0,3.0,2.0,1.0,1.0,,11,21,,,5.0,,,
3,"Hay, Jonathan",15,11,3,18,,,,,5.0,1.0,,3.0,,,,4,13,2.0,,1.0,,,
37,"Lekkas, Angelo",5,1,2,7,1.0,,,2.0,1.0,1.0,3.0,,1.0,3.0,,4,4,,,4.0,,,
28,"Lonie, Nathan",11,6,3,14,1.0,,,,2.0,4.0,1.0,,,,,4,9,,1.0,,,,
15,"Lord, Aaron",3,1,1,4,,,,,,1.0,1.0,,,1.0,,1,3,,,,,,
7,"McCabe, Luke",7,2,4,11,,,,,3.0,,,,1.0,,,3,7,,,5.0,,,
31,"Obst, Chris",6,2,6,12,,,,,3.0,1.0,1.0,,,,,7,4,,,3.0,,,
12,"OFarrell, Brett",2,2,4,6,,,7.0,,1.0,,1.0,,1.0,1.0,,3,3,,,,,,
40,"Osborne, Michael",1,1,1,2,,,,,,1.0,,1.0,,,,1,1,,,,,,
20,"Rawlings, Jade",9,5,8,17,,,,,3.0,1.0,,,1.0,,,3,14,,,3.0,1.0,,
52,"Rehn, Shaun",8,7,7,15,,,15.0,1.0,3.0,2.0,2.0,1.0,1.0,,,5,9,,,,,,
32,"Rock, Anthony",9,4,3,12,,,,,1.0,1.0,1.0,,,,,2,11,,,,1.0,,
11,"Smith, Joel",11,5,7,18,,,,3.0,7.0,1.0,1.0,2.0,1.0,1.0,,5,11,2.0,,1.0,1.0,,
4,"Tallis, Rayden",12,2,6,18,1.0,,,1.0,2.0,1.0,3.0,3.0,,1.0,,4,15,,1.0,1.0,,,
23,"Thompson, Nathan",7,4,2,9,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,5,4,1.0,3.0,1.0,,,
21,"Vandenberg, Richard",5,1,12,17,1.0,,,3.0,,1.0,6.0,,,,,7,9,,,1.0,,,
Totals,Totals,204,98,118,322,13.0,9.0,32.0,28.0,35.0,47.0,31.0,21.0,11.0,17.0,,112,202,12.0,15.0,42.0,6.0,,
Opposition,Opposition,206,104,130,336,13.0,11.0,28.0,26.0,32.0,53.0,37.0,13.0,17.0,11.0,6.0,129,213,18.0,17.0,24.0,19.0,,
