Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Berry, Sam",11,2,10,21,,,,7.0,2.0,3.0,5.0,2.0,,1.0,,13.0,8.0,,,,,1.0,65.0
41,"Butts, Jordon",2,1,1,3,,,,1.0,2.0,,,,,,,1.0,2.0,1.0,,7.0,,,92.0
15 ↓,"Cook, Brayden",5,1,2,7,,1.0,,,,2.0,2.0,,,,,2.0,5.0,,,,,1.0,61.0
12,"Dawson, Jordan",19,10,5,24,,,,3.0,1.0,6.0,4.0,3.0,,1.0,3.0,6.0,18.0,2.0,,1.0,,,83.0
31,"Dowling, Billy",10,4,6,16,1,,,1.0,2.0,2.0,3.0,3.0,,,,6.0,12.0,,1.0,2.0,,,83.0
32,"Fogarty, Darcy",8,6,5,13,3,2.0,,2.0,,2.0,,3.0,1.0,,,5.0,8.0,3.0,3.0,2.0,,,83.0
17,"Hamill, Will",7,3,5,12,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,7.0,6.0,1.0,,2.0,,,83.0
34,"Himmelberg, Elliott",7,3,6,13,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,9.0,5.0,,1.0,1.0,,,86.0
20,"Hinge, Mitch",17,8,14,31,,,,3.0,5.0,1.0,1.0,4.0,1.0,,,7.0,18.0,,,4.0,,,76.0
48,"Keane, Mark",9,6,3,12,,,,1.0,4.0,,,2.0,1.0,,,5.0,6.0,1.0,,4.0,,,93.0
2,"Keays, Ben",10,2,11,21,2,1.0,,8.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,11.0,9.0,,1.0,1.0,,1.0,87.0
29,"Laird, Rory",13,4,10,23,,,,5.0,2.0,6.0,5.0,1.0,1.0,,,9.0,14.0,,,2.0,,1.0,75.0
16,"Michalanney, Max",9,6,2,11,,,,1.0,4.0,1.0,1.0,3.0,,3.0,,3.0,9.0,1.0,,4.0,,,94.0
4,"Murphy, Lachlan",9,4,7,16,,1.0,,2.0,,3.0,1.0,7.0,3.0,2.0,,10.0,9.0,,1.0,1.0,,1.0,68.0
28,"Murray, Nick",7,3,3,10,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,4.0,5.0,,,6.0,,,88.0
27,"Nankervis, Luke",10,6,5,15,,,,1.0,1.0,2.0,,1.0,2.0,,,5.0,11.0,,,,,,74.0
43,"OBrien, Reilly",2,4,6,8,,,34.0,5.0,1.0,2.0,2.0,1.0,2.0,,,4.0,3.0,1.0,,4.0,,2.0,84.0
8,"Rachele, Josh",15,4,3,18,2,4.0,,2.0,3.0,3.0,1.0,2.0,,,,4.0,13.0,1.0,2.0,1.0,,,86.0
23,"Rankine, Izak",20,7,7,27,2,3.0,,2.0,1.0,8.0,6.0,5.0,,1.0,,14.0,13.0,1.0,1.0,1.0,1.0,1.0,82.0
38,"Sholl, Lachlan",11,5,7,18,1,,,1.0,3.0,2.0,1.0,3.0,,1.0,,7.0,10.0,,,,,,83.0
14,"Soligo, Jake",8,2,9,17,,,,6.0,2.0,5.0,6.0,2.0,1.0,1.0,,6.0,11.0,,,1.0,,1.0,65.0
19 ↑,"Taylor, Zac",3,1,1,4,,,,,,2.0,,4.0,,2.0,,1.0,3.0,,,,,,22.0
13,"Walker, Taylor",5,4,4,9,2,,1.0,2.0,,1.0,,1.0,,1.0,,5.0,6.0,1.0,2.0,3.0,,2.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,96,132,349,13,16.0,37.0,58.0,39.0,55.0,44.0,56.0,16.0,17.0,4.0,144.0,204.0,13.0,12.0,47.0,1.0,11.0,
Opposition,Opposition,217,96,170,387,12,6.0,42.0,61.0,41.0,52.0,36.0,52.0,17.0,16.0,2.0,125.0,244.0,9.0,11.0,50.0,3.0,11.0,
