Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",14,6,9,23,,,,2.0,8.0,2.0,1.0,4.0,1.0,1.0,3.0,8.0,11.0,2.0,,8.0,,,100.0
15,"Amon, Karl",16,6,9,25,,1.0,,2.0,2.0,3.0,4.0,5.0,1.0,1.0,,8.0,19.0,,,2.0,,,82.0
10,"Boak, Travis",17,3,12,29,,1.0,,2.0,2.0,6.0,7.0,6.0,,1.0,1.0,13.0,16.0,,1.0,3.0,,,80.0
3,"Burton, Ryan",10,3,11,21,,,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,,15.0,6.0,,,2.0,,,83.0
18 ↓,"Butters, Zak",8,3,11,19,1,,,5.0,,3.0,3.0,1.0,2.0,,,12.0,7.0,,,2.0,,1.0,57.0
33,"Byrne-Jones, Darcy",10,3,8,18,,,,4.0,2.0,1.0,,2.0,1.0,,,6.0,11.0,,,1.0,,,83.0
17,"Clurey, Tom",12,8,4,16,,,,1.0,2.0,,1.0,3.0,1.0,1.0,,7.0,9.0,1.0,,8.0,1.0,,88.0
22,"Dixon, Charlie",7,4,4,11,,1.0,6.0,3.0,,5.0,,6.0,1.0,1.0,,6.0,5.0,2.0,,1.0,,1.0,94.0
28,"Drew, Willem",7,1,6,13,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,9.0,4.0,1.0,,,,1.0,71.0
7,"Duursma, Xavier",16,6,5,21,1,,,2.0,2.0,7.0,2.0,5.0,3.0,,,6.0,15.0,1.0,,2.0,1.0,,81.0
13,"Fantasia, Orazio",7,3,5,12,1,,,2.0,,3.0,,3.0,,,,2.0,11.0,,1.0,2.0,,,80.0
19,"Georgiades, Mitch",8,6,4,12,1,2.0,,,,3.0,,4.0,1.0,2.0,,2.0,10.0,,4.0,1.0,,,71.0
9,"Gray, Robbie",11,6,4,15,1,2.0,,3.0,,1.0,,1.0,1.0,1.0,,5.0,9.0,1.0,4.0,,,3.0,94.0
8,"Hartlett, Hamish",10,6,7,17,1,,,1.0,3.0,2.0,1.0,4.0,,,,4.0,12.0,,,6.0,,,73.0
5,"Houston, Dan",17,5,6,23,1,1.0,,7.0,,5.0,3.0,3.0,,1.0,,9.0,16.0,,1.0,1.0,,,79.0
1,"Jonas, Tom",9,4,4,13,,,,3.0,5.0,,1.0,,1.0,,,5.0,7.0,,,11.0,,,97.0
34,"Jones, Lachie",14,6,3,17,,,,,4.0,4.0,,3.0,2.0,1.0,,7.0,11.0,,,3.0,,,76.0
38,"Ladhams, Peter",2,1,5,7,,,5.0,,,,1.0,,1.0,,,4.0,4.0,,,1.0,,,75.0
29,"Lycett, Scott",11,6,9,20,,1.0,14.0,4.0,,4.0,3.0,3.0,1.0,,,7.0,14.0,,2.0,3.0,,,81.0
32 ↑,"Mayes, Sam",1,,,1,,,,,,,,,,,,,1.0,,,,,,16.0
6,"Motlop, Steven",10,4,5,15,2,1.0,,3.0,,2.0,,2.0,,,,2.0,12.0,,3.0,,,,78.0
20,"Rozee, Connor",4,1,2,6,2,,,,,2.0,,,1.0,,,3.0,3.0,,,3.0,,,88.0
16,"Wines, Ollie",11,4,16,27,,,,4.0,3.0,4.0,5.0,5.0,1.0,1.0,,14.0,15.0,1.0,,2.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,95,149,381,11,13.0,25.0,54.0,38.0,61.0,36.0,63.0,22.0,12.0,4.0,154.0,228.0,9.0,16.0,62.0,2.0,6.0,
Opposition,Opposition,201,73,165,366,11,11.0,27.0,52.0,47.0,49.0,24.0,65.0,12.0,21.0,2.0,119.0,229.0,6.0,6.0,41.0,9.0,8.0,
