Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 294d,117 (74-1-42 63.68%),7 (0.06),99 (67-1-31 68.18%),3 (0.03)
7,"Burgoyne, Peter",27y 92d,159 (93-3-63 59.43%),164 (1.03),←,
25,"Cassisi, Domenic",22y 221d,49 (36-1-12 74.49%),17 (0.35),←,
26,"Cochrane, Stuart",26y 285d,97 (54-1-42 56.19%),17 (0.18),47 (31-1-15 67.02%),6 (0.13)
18,"Cornes, Kane",22y 116d,75 (53-1-21 71.33%),33 (0.44),←,
17,"Dew, Stuart",25y 256d,142 (83-3-56 59.51%),213 (1.50),←,
33,"Ebert, Brett",21y 164d,22 (12-1-9 56.82%),23 (1.05),←,
10,"Francou, Josh",30y 267d,139 (71-4-64 52.52%),65 (0.47),←,
29,"Kingsley, Adam",29y 254d,150 (87-3-60 59.00%),35 (0.23),←,
5,"Lade, Brendon",28y 295d,130 (76-3-51 59.62%),105 (0.81),←,
22,"Mahoney, Josh",27y 182d,52 (25-0-27 48.08%),30 (0.58),22 (15-0-7 68.18%),20 (0.91)
3,"Montgomery, Brett",31y 334d,169 (108-3-58 64.79%),99 (0.59),109 (68-2-39 63.30%),45 (0.41)
36,"Pettigrew, Michael",20y 46d,6 (3-0-3 50.00%),3 (0.50),←,
15,"Pickett, Byron",27y 263d,161 (106-0-55 65.84%),144 (0.89),41 (32-0-9 78.05%),63 (1.54)
1,"Primus, Matthew",30y 109d,145 (67-3-75 47.24%),73 (0.50),125 (66-3-56 54.00%),68 (0.54)
28,"Thurstans, Toby",24y 260d,39 (27-1-11 70.51%),32 (0.82),←,
16,"Tredrea, Warren",26y 128d,161 (97-2-62 60.87%),358 (2.22),←,
2,"Wakelin, Darryl",30y 263d,208 (118-2-88 57.21%),12 (0.06),93 (65-1-27 70.43%),4 (0.04)
42,"Walsh, Peter",28y 281d,110 (52-1-57 47.73%),31 (0.28),6 (1-1-4 25.00%),
4,"Wanganeen, Gavin",31y 317d,282 (168-6-108 60.64%),190 (0.67),155 (95-3-57 62.26%),127 (0.82)
24,"White, Damon",21y 258d,11 (6-1-4 59.09%),11 (1.00),←,
21,"Wilson, Michael",28y 161d,140 (76-4-60 55.71%),44 (0.31),←,
Totals,Totals,27y 21d,2564 (1492-44-1028 58.19%),1706 (0.67),,
C,"Williams, Mark",46y 253d,149 (93-2-54 63.09%),,←,
