Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 316d,169 (108-2-59 64.50%),220 (1.30),←,
3,"Bartel, Jimmy",26y 112d,158 (106-2-50 67.72%),98 (0.62),←,
24,"Blake, Mark",24y 198d,80 (64-0-16 80.00%),11 (0.14),←,
17,"Byrnes, Shannon",25y 353d,77 (58-0-19 75.32%),62 (0.81),←,
35,"Chapman, Paul",28y 141d,176 (108-2-66 61.93%),241 (1.37),←,
11,"Corey, Joel",28y 37d,200 (125-2-73 63.00%),61 (0.31),←,
22,"Duncan, Mitch",18y 289d,1 (1-0-0 100.00%),,←,
44,"Enright, Corey",28y 193d,176 (109-2-65 62.50%),49 (0.28),←,
26,"Hawkins, Tom",21y 248d,44 (37-0-7 84.09%),61 (1.39),←,
8,"Hunt, Josh",28y 12d,123 (79-1-43 64.63%),16 (0.13),←,
20,"Johnson, Steve",26y 265d,131 (91-2-38 70.23%),252 (1.92),←,
9,"Kelly, James",26y 87d,148 (95-1-52 64.53%),65 (0.44),←,
45,"Ling, Cameron",29y 27d,205 (130-3-72 64.15%),114 (0.56),←,
13,"Lonergan, Tom",25y 313d,33 (25-1-7 77.27%),44 (1.33),←,
4,"Mackie, Andrew",25y 231d,107 (83-0-24 77.57%),60 (0.56),←,
39,"Milburn, Darren",32y 345d,257 (151-1-105 58.95%),90 (0.35),←,
21,"Mooney, Cameron",30y 181d,193 (127-1-65 66.06%),255 (1.32),182 (117-1-64 64.56%),253 (1.39)
6,"Ottens, Brad",30y 60d,211 (113-1-97 53.79%),239 (1.13),82 (60-1-21 73.78%),87 (1.06)
30,"Scarlett, Matthew",30y 294d,229 (143-2-84 62.88%),16 (0.07),←,
14,"Selwood, Joel",21y 304d,71 (63-0-8 88.73%),25 (0.35),←,
7,"Taylor, Harry",23y 287d,44 (39-0-5 88.64%),6 (0.14),←,
40,"Wojcinski, David",29y 189d,154 (98-2-54 64.29%),48 (0.31),←,
Totals,Totals,26y 287d,2987 (1953-25-1009 65.38%),2033 (0.68),,
C,"Thompson, Mark",46y 127d,236 (144-3-89 61.65%),,←,
