Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",21y 218d,42 (31-0-11 73.81%),24 (0.57),←,
23,"Franklin, Lance",28y 163d,217 (136-1-80 62.90%),698 (3.22),35 (27-0-8 77.14%),118 (3.37)
37,"Goodes, Adam",35y 185d,363 (212-5-146 59.09%),453 (1.25),←,
39,"Grundy, Heath",29y 40d,177 (111-2-64 63.28%),23 (0.13),←,
4,"Hannebery, Dan",24y 138d,134 (88-2-44 66.42%),63 (0.47),←,
15,"Jack, Kieren",28y 14d,177 (109-3-65 62.43%),128 (0.72),←,
32,"Jetta, Lewis",26y 69d,117 (79-2-36 68.38%),93 (0.79),←,
10,"Jones, Zak",20y 119d,7 (5-0-2 71.43%),1 (0.14),←,
12,"Kennedy, Josh",27y 22d,148 (96-2-50 65.54%),86 (0.58),135 (91-2-42 68.15%),82 (0.61)
11,"Laidler, Jeremy",25y 341d,59 (42-1-16 72.03%),6 (0.10),33 (27-0-6 81.82%),4 (0.12)
44,"Lloyd, Jake",21y 295d,34 (28-0-6 82.35%),10 (0.29),←,
3,"McVeigh, Jarrad",30y 96d,257 (159-4-94 62.65%),178 (0.69),←,
6,"Mitchell, Tom",22y 42d,30 (19-0-11 63.33%),18 (0.60),←,
26,"Parker, Luke",22y 260d,96 (66-1-29 69.27%),74 (0.77),←,
38,"Pyke, Mike",31y 110d,103 (68-1-34 66.50%),45 (0.44),←,
24,"Rampe, Dane",25y 40d,62 (44-1-17 71.77%),4 (0.06),←,
20,"Reid, Sam",23y 197d,89 (64-2-23 73.03%),84 (0.94),←,
27,"Robinson, Dan",21y 9d,4 (4-0-0 100.00%),2 (0.50),←,
2,"Shaw, Rhyce",33y 269d,227 (130-1-96 57.49%),43 (0.19),133 (82-1-50 62.03%),23 (0.17)
40,"Smith, Nick",27y 30d,134 (85-2-47 64.18%),9 (0.07),←,
8,"Tippett, Kurt",28y 65d,143 (82-0-61 57.34%),282 (1.97),39 (29-0-10 74.36%),94 (2.41)
22,"Towers, Dean",25y 69d,13 (10-0-3 76.92%),5 (0.38),←,
Totals,Totals,26y 110d,2633 (1668-30-935 63.35%),2329 (0.88),,
C,"Longmire, John",44y 193d,113 (78-2-33 69.91%),,←,
